,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.445536348899477,0,0,0.0124349382054019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232404276050375,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.183698412110889,0,0.0456347434940034,-0.0135049003049876,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.00680149996166986,0,0,0,0.148367960605752,0,0.0682869360927867,0,0,0.0777359884419451,0,0,0,0,0.203264950032784,0,0.202831564420199,0,0,0,0,0,0,0.10153783633298,0,0,0,0,0,0,0,0,0.0307872778285714,0.0502296921883891,0,0,0,0,0,0.0247965653997309,0,0,0,0,0,0,0,0,0.0686394589668903,-0.0210644809616098
X601939.CH.EQUITY,0,0.00373137093537065,0,0.226332279080108,0,0,0,0,0,0,0,0,-0.0228468802646934,0,0,0,0,0,0,0,0,0.781324485853025,-0.210297694203554,0.0842037866202547,0,0,0,0.042830067286348,-0.112744258914885,0,0,0,0,0,-0.0605629830883993,0,0,0,0,0,0,0,-0.112538910232191,0,0,0,0,0,0,0,0,-0.0548119062596904,0.0344035367606488,0.0806764440210099
X601288.CH.EQUITY,0.147345797016406,0,0.039955667761239,0,0,0.0653427291216135,0.400328175642952,-0.0803183054143854,0,0,0,0,0,0,0,0.0603816650266865,0,0.0229519354354355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186454858846877,0,0,0,0,0,0,0.0252897044974429,-0.107307252493074,0,0
X600036.CH.EQUITY,0,0.182327951787251,0,0,0,0.0679773278739979,0.0914057771434775,0,0,0,0,0,0,0.207671651677803,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0.0287951458580002,0.317011656387422,0,0,0,0,0,0.0863635682275008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179509063764979,0
X601628.CH.EQUITY,0,0,0,0.00910150748340991,0,0,0,0,0,0.0540074479917958,0,0,0,0,0,0,0,0.171792208005974,0,0,0,0,0.138561440459943,0,0,-0.0371847234267276,0,0,0,0,0,0,0.144927654058802,0,0,0,0.584550189346869,0,0,0,-0.0372149987629513,0,0.112053405516754,0,0,0,0,0,0,0,0,0,0.0845154104621055,-0.0253315850467895
X601988.CH.EQUITY,0.182289664011018,0,0,0.108818586445122,0.207366149865647,0,0,0,0,0,0,0,0,0.0773827570065756,0,0,0,0,0,0.0194071642166001,0,0,0,0,0,0,0,0.187454523201469,0.0938416892009251,0,0,0.0718283027688473,0,0,0,0,0,0.0844183815945693,0,0,0,-0.18806888524582,0,0,0,0,0,0,0,0.303246181767787,0,0.0356423726718825,0,0
X1299.HK.EQUITY,0,0,0,-0.0455028119146834,0,0,0,0,0,0.13929836675585,0,0,0,-0.16977916661993,0,0,0,0,0,0,0,0,0,0,0,0,0.2396739804291,0,0.0187628499715736,0,0,0,0,0,0,0,0,0,0,0.0979726620365061,0.128373469328398,0.0625064981457954,0,0.0745605525173503,0,0.0265114015553797,0.171550881003929,0,0.139058162552215,0,0,0,0,0
X5.HK.EQUITY,0,0.0170417296198209,0,0,0,0,0,0,0,0,0,0,0,0,0.0967155534955669,0,0,0,0,0,0,0,0.0557134175448082,0,0,0,0.122712679725448,0,0.618148071063931,0,0.0336824751962748,0.135973411576777,0,0,0,0,0,0,0,0,-0.111746873035178,0.091986037502626,0.189388305402745,0,0,0,0.106751900687335,0,0.182343213417951,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.121471302071432,0,0,0,0,0,0,0,0,0,0,0,-0.131199183994515,0,0,0.486124294064523,0,0.260938496028415,0,0,0,0.167025714454083,0,0,0.134316437730717,0.1084555997718,0,0,0,0,0.123566305897059,0.000985885028030467,0,-1.73472347597681e-18,0,0.0547566340875764,0,-0.244633756272341,0,-3.46944695195361e-18,0,0,0,0.0489164181509708,0,0,0
X601658.CH.Equity,0.171654592182579,0,0.0949937332689335,0,0,0,0,0,0,0,0,0.0824514575217353,0,0.027208842719529,0,0.040748717343352,0,0,0.378152714396123,-0.03623068529802,0,0,0,0,0.0335081012884048,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.149460862569069,0,0,0,0,0,0,0.0830231046814828,0,0,-0.0729604986128887,-0.0455845372217744,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0639212850114816,0,0.0834010175912749,0,0,0.192583289972989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0614917360590209,0,0.210089018579507,0,0,0.0496965704308893,0,0.111725240622725,0,0,0,0,0,0,0,0.00972050714322541,0,0.182630068999713,0,0,0,0,0.0841552317003051,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548836029699542,0,0,-0.115459296680986,0.220326104273533,0,0.183196978654439,0,0,0,0,-0.0391144174966229,0,0,0,0,0,0,0.00347283694920235,0.0546749007500339,-2.16840434497101e-19,-0.00420433558715649,0.0894207757147211,0,0,0,0.0453053686001204,0,0,0,-0.00141116139295898,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.550225646858908,0,0,0,0,0.0266869676319118,0,0,0,0,0,0.0758852868053925,0,0,0,0,0,0,0,0,0,0.207661539735989,0,-0.260653821495011,0.0805508099344395,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0557159262158505,0,0,0,0
X000002.CH.EQUITY,0,0,0,-2.16840434497101e-19,0,-0.237308399372677,0,0,0.331488120971162,0,0,0.121944478572922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611884473708742,0,0,0,0,0,0,0,-0.0371009170602991,0,0,0,0,0,-0.0886319772767963,0.284179175909071,0,0,0,0,0,0,0,0,0,0.103153069512207,0.00529961433947041
