,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.258680796250834,0,0.154920394542306,0,0.128864899657627,0,0,0.276829379208554,0.0858347985292001,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00623388251672663,0,0,0,-0.112463141115247,0,0,0,0,0,0,0,0,0,0,0,0,0.0321090692275911,0,0,0,0,0,0,0,0,0,0.117836503668883,0.0132270074136623,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.479944609994653,0,0,0,0,0,-0.0319222567841773,0,0,0,0.169567609268348,0,0.266053821547695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.000416611655557026,-0.0148142314896838,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0129036645827782,0,0,0,0,0,0,0.188004255764681,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153701400399647,-6.93889390390723e-18,0.0918269288242618,0,0.16553676649287,0.206706889997074,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.429834921622023,0,0,0,0.343603323310419,0,0,0,0,0,0,0,0,0,0,0,0.0790569754276019,0,0,0,0.0740154373567763,0.0325016116906154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.324253852237939,0,0,0,0,0,0,0.256777643370519,0.144389741728737,0,0.0711214129328647,0,0.0107071056330184,0,0,0.129190267284233,0,0,0,0,0,0.0379044344732542,0,-0.0213129830497956,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0410346366248574,0,0,0,0,0,0,0,0.0242522486540604,0,0,-0.0217255977228996,0,0,0.010744448163083
X600036.CH.EQUITY,0,0,0.0210302853051232,0,0,0,0,0,0,0,0,0.409099221973553,0,0,0,0,0,0,0,0,0,0,0.052591849550942,0,0.12224713286293,0,0,0,0,0,0,0,0,0,0,0,0,0.0838465304239906,0,0.058348062604756,0,0,0,0,0,0,0,0,0,0.260910072878029,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0835238565259222,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0998919647418337,0,0,0,0,0.088035295664111,0,0,0,0,0,0.177833789753194,0,0,0.0875500427035134,0,0.207098677509334,0,0,0,0,0,0,0,0,0,0.0100538889844932,0,0,0,0.162050286827792,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0734589324943146,0,0,0,0,0,0,0,0,0,-0.0521797613855381,0,0,0,0,-0.282676342792898,0,0,0,1.0635230083946,-0.710637048531604,3.46944695195361e-18,0,0.613459159165725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406635404899767,0,0,0,0,0,0,0,0,0,0,-0.0711537769587084,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0853485873299969,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.250547727023927,0,0,0,0.34819749306441,0,0,0.0648822902294456,0,0,0,0,0,0,0.00769726336131835,0,0,0,0,0,0,0,0.0144846940774381,0,0,0,0,0,0,0.072246919343664,0,0,0
X601658.CH.Equity,0,0,-8.67361737988404e-19,0.216600010232915,0,0,0,0.0455612600175666,0,0,0,0,0,0,-0.0826315364171252,-0.199095130953398,0,0,0,0,0,0,0,0,0,0,0,0,0.836819723756674,-0.143227882240839,0,0,-0.184515400056807,0,0,0,0,0,0,0,-0.188796889962642,0,0,0,0,1.00925598381561,0,0,0,-0.130740857617081,0,0,0,0.200846404026514
