,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.376470111305408,0.0131102925556974,0.0339275192681514,0,0,0,0,0,0,0.251899134513869,0,0,0,0,0,0,0,0,0,0,0.113755758640594,0,0,0.0633267317026624,0,0,0,0,0.00504702704533827,0,0,0,0,0,0,0,0,0,0,0,-0.029291057534687,0,0.0451850346012732,0,0,0,0,0,0,0.00489861519379078,-0.147855366840405,0,0
X601939.CH.EQUITY,0.435630392327612,0,0,0.130475744098869,0,0,0,0,-0.022889434381375,0,0.151204051832771,0,0,0,-0.0705104157961283,0,0,0,0,0,0,0,0,0,0.18801872875788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291642368023634,0,0,0.0889751311821945,0,-0.00780071930693371,0,0.0201037533527071,0
X601318.CH.EQUITY,0,0,0,0,0.208206259120896,0,-4.33680868994202e-19,0,0,0,0,0,0.133853953885095,0,0.0162837064943795,0,0,0,0,0,0,0.154206899709809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047910463581718,0,0,0,0,0,0,0.189758390245344,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296144338770327,0.0899170480977402,0,0,0.180657903561877,0,0,0,0,0,0,0,0,0.192193910935127,0,0,0,0,0,0.0480483758117998,0,0,0,0,0,0,0,0,0,0,0,0,0.123359391334945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.371108811605437,0,0,0,0,0,0.247097136530766,0,0,0,0,0,0.142420254511656,0.120162991749088,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0982778766728797,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.497759025614515,0,0,0,0,0,0,0.0365903284013691,0.0162086946714653,0,0,0,0,0,0,0.343060514019896,0
X600036.CH.EQUITY,0,0.0665684001188977,0,0,0,0,0,0,0,0,0,0,0.198836017251374,0,0,0,0.00725813934111362,0,0,0,0,0.272637410747418,0,0,0,0,0,0,0,0,0,0.282115395248737,0,0,0,0,0,0,0,0,0.0709613865131726,0,0.0461258761522041,0.00579972465087557,0,0,0,0.0991881921029644,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0254840732973209,0,0,0,0,0,0,0,0,0.188879593942763,0,0,0.0345372288485631,0.506935154328589,0,0,0,0,0,0,0,0.110978613873326,0,0,0,0,0,0,0,0,0,0,0,0,0.0966042168933924,0,0,0,0,0,0,0.0198835100399934,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401543124568959,0,-0.246121987569607,0,0,0,0,0,-0.00300030707428465,0,0,0.332008088978168,0.764977763597429,-0.036539911711657,0,0,0.254357427577651,0,0,0,0,0,0.386831952810683,0,0,0,0,0,0,0,0,-0.241893716837632,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0927436808794297,0,0,0,0,0,0,0,0,0,0.369640240758102,0,0,0,0.040498785752382,0,0,0,0,0,0.00394681474667012,0,0.0460453236472137,0,0.0832192789915479,0,0,0,0,0.198770567652701,0,0,0,0,0,0,0,0,0,0.164583927224239,0,0.0398060583409457,0
X601658.CH.Equity,0,0,0,0.133983264181781,0.166673290386746,0,0,0,0,0,0,0,0,0.118701514439431,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0491804219176781,0.114440320569858,0,0,0,0,0,0,0,0.255932888095518,0,0,0,0,0,0,0,0,0,0,0,0.378163324503545,0,0,0.0399815869561219,0,0
