,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.289230098177172,0,0.444947941691521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120958527228398,0,0,-0.0629432396687419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536714700164661,0,0.0312574916387332,0,0.0916375921816382,0,0,0
X601939.CH.EQUITY,0.359117870423019,0,0,0.28830266582945,0,0,-0.0972055150024951,0,0,0,0.00284143450208199,0,0.141250704112975,-0.0661331867829599,0,0,0,0,0,0,0,0,0,0,0,0.031997471420448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200140557951841,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.454277451811807,0,0,0,0.200314002682692,0,0,0,0,0,0,0,0.0262650224333464,0,0,0,0,0,0,0,0,0.16879403835332,0,0,0,0,0,0.0184432807638621,0,0,0,0,0.0292527097092287,0,0,0,0,0,0,0.00673175227221355,0,0.0636587273724396,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0971182034971668,0,0.379634528183268,0,0,0,0,0,0.272388749746676,0,0,0,0,0,0,0,0.19834343558817,0,0,0,0,0,0,0,0,0,0,0,0.0158116634303194,0,0,0,0,0,0,0,0,0,0,0.0477427135946919,0,0,0,0,0,0,0,0,0,0,0,0.028566226875573,-0.0725462246345386
X600036.CH.EQUITY,0,0,0.0286657928545545,0,0,0,0,0,0,0,0,0.411316232660938,0,0,0,0,0,0,0,0,0,0,0.0629175247436606,0,0.118717812861113,0,0,0,0,0,0,0,0,0.0958197730827132,0,0,0,0.00699731607898528,0,0,0.0555058177195802,0,0,0,0,0,0,0,0.261992921022678,0,0,0,0,0.0101385323554562
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0,0,0
X5.HK.EQUITY,0,-0.253046092667654,0,0,0,0,0,0,0,0,0,0,0,-0.0291463023373458,0,0,0,0,0,0,0,0,1.16132860950341,-0.752846052274901,0,0,0.500795934022669,0,0,0,0,0,0,0,0,0,0,0,0,0.404116497392735,0,0,0,0,0,0,0,0,0,0,0,-0.0715771047121869,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0974190080815773,0,0,0,0,0,0,0.0857402558170341,0.195814608947181,0,0.0923283175789783,0,0,0,0.264775617615928,0,0,0.050457794336775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548665125106158,0,0,0
X601658.CH.Equity,0,0,0,0.514507013063263,0,0,0,0,0,0,0,0,0,0,-0.259556927224832,0,0,0,0,0,0,0,0.107740794153085,0,0.143444587832441,0,0,0,0.733238675020421,-0.0671330187292223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837394281842135,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.348289237928797,0,0,0,0,0,0,0,0,0.166855824997805,0,0,0,0,0,0,0,0.150731113105635,0,0,0,0,0,0,0,0,0,0.116741140294128,0,0,0,0,0.0804049881529387,0.106631664169279,0,0.0267089915145894,0,0,0,0,0,0.0346864586754263,0,0,0,0,0,0,0,-0.0235799884201032,0.0183642220135543
X601166.CH.EQUITY,0,0.0808247556593508,0,0.0546671697613692,0,0.239043864874204,0,0,0,0.031044829994257,0.0923131979591921,0,0,0,0,0,0,0,0.0557179705842765,0,0,0,0,0,0,0,0,0,0,0,0.138743448484294,0,0,0,0,0,0,0.024166364589322,0,0,0.0255153766809212,0,0.0317476929808904,0,0.106956504765534,0,0.0937613150348772,0.0462811638939331,0.0310008352348289,0,0.0105820568311201,0,0,-0.00835886207503172
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.315040913770767,0,0,0,0,0,0,0,0,0,0.214981592546412,0,0,0.0241468932586016,0,0.211632175695347,0,0,0,0,0,0,0.0335334945723602,0,0,0,0,0,0.0146978677845783,0,0,0.0189562751118979,0,0.0317060854981972,0.0824459929634186,0.0471699424984593,0,0,0,0,0,0,0,0.0151486997844316
X000002.CH.EQUITY,0,0,0.190779094837125,0,0,0,0,0,0,0,0.00902827550367002,0,0,0,0,0,0,0,0,0,0,0,-0.00636419470105362,0,-0.0304084646519189,0,0,0,0,0.47838892373322,0,0.210869667845462,0,0,0.180854809800221,0,0,0,0,0,0,0,0,-0.0933907015874091,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.217264833204422,0,0,0.00544855963168099,0.466330783288298,0,0,0,0,0,0,0,0,0.000347159348711002,0,0.0160956217535939,0.0350536713119405,0,0,0,0,0,0.0356037428000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442335556210216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00902505246791628,0,0,0,0,0,0,0,0.0143005258977309,0,0.267562104951024,0,0,0,0,0,0.233534892408576,0,0,0,0,0,0,0,0.102354371018436,-0.0633967293296725,0,0,0,-0.0654483611070358,0.202735138670068,0,0,0.249372940038035,0,0,0,0,0,0,0,0,0,0,0.022252823864765,0,0,0,0,0
X688.HK.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0.219417038801958,0,0,0.0204481712684966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223687518025504,0.248579819180976,0.208037635971309,0,0,0,0,0,0,0,0.0894275292109811,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.099144190774234,0,0,0,0,0,0,-0.100657319036009
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0325500861245295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105322751809126,0,0,0,0,0,0.00630819504495453,0,0.163232561659227,0,0,0.254179187542825,0,0,0,0,0,0,0,0.0273018484691934,0.0120886124523471,0.341743754382771,0,0,0,0.136740379712449,0,0,0,0
X000001.CH.EQUITY,0,0,0.433772485760739,0,0,0,0,0,0,0,0,6.93889390390723e-18,2.77555756156289e-17,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0224486280425965,0,0,0,0.0611516333903761,0,0.0168288990249947,0,0,0,0,0,0,0,0.130334877495691,0,0,0,0,0,0,0.28317153169765,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.145227219376798,0.11848816999537,0,0,0.0491506500505333,0,0.00537997749444252,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0.314538849001922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05979573712064,-2.77555756156289e-17,0,0.0577488073920608,0,0,0,0.147753289617589,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.118184709701963,0,0,0,0,0,0,0.283255605185058,-1.38777878078145e-17,0.163206309973384,0,0,0.052371184994806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379522820181738,0,0,0,0,0,0,0,0,0,0,0.158072695702274,0,0,0.174348863512234,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.242440780483958,0,0.174335428341384,0,0,0,0,0,0.00913467152518138,0.1112256557942,0,0,0,0,0,0,0.0376551562437879,0,0,0,0,0,0,0,0,0.282213509587831,0.0275321438234958,0,0,0,0,0,0,0.0417750989006213,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.170533037923119,0.289654614795704,0,0.0467775755901282,0,0,0,0,0,0,0,0,0,0.196370236617985,0,0,0,0.48351669150598,0,0,0,0,0,0,0,0,0,0,0,0,-0.20653093099408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111704592944067
X2388.HK.EQUITY,0,0,0,0,0.0116843617578478,0,0.142664996635959,0.0414906484288916,0,0,0,0,0,0,0.228975585007576,0,0,0,0,0,0,0,0.303233796323947,0,0,0,0,0,0,0,0,0,0,0,0.18003382750523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110724797098217,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.239165266870284,0.11475084063162,0,0.131151261385179,0,0,0,0,0,0.260090644474512,0,0.490017444225183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182785668686666,0,0,0,-0.0267862405851952,0,0,0,0.175692227983608,0,0,0,0,0,0,0,0,0.15186751833468,0,0,0,0.0784801998984008
X601998.CH.EQUITY,0,0.161384067798044,0,0,0.19590313227662,0,-0.00819177432709058,0.0258906918600576,0,0,0.0432995067071834,0,0.088978361504761,0,0,0,0,0,0,0,0,0.0265613852229365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438290802511509,-0.0125979721672756,0,0,0,0.45166451323063,0,0.0178017574670444,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.137459678858581,0,-0.0333415581517479,0,-0.206647027807301,0,0,0,0,0,0,0,0,0.029457187317501,0,0.195776509255521,0,0,0,0,0.422888631224416,0,0,0,0,0,0,0,0,0,0.0877738792554376,0,-0.132761834752733,0,0.14595426658278,0,0,0,0.222312576154954,0,0,0,0.100262554088363,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0605623353920063,0,0,0,0.288745127212954,0,0,0,0,0,0,0,0.0658873066521202,0,0,0,0,0.233064776076729,0,0,0,0,0,0,0,0.313341235371258,0,0.19758467591761,0.013713335071678,0,0,0,0,0,-0.124801741646684,0,0,0,0,0,0,0,0.031001687155052,-0.0529462901254375,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0245802820509876,0.146983432490317,0,0,0,0,0,0,0,0.0365238573701956,0,0,0,0,0,0,0,0,0,0,0.237095127380042,0,0,0,0.102444303567601,0,0,0,0,0.210797614019321,0,0,0,0,0,0,0,0.131703272307163,0,0,0,0.0279576825657135,0,0,0,-1.0842021724855e-19,0
X600048.CH.EQUITY,0,0,0,0,0,0.180090130838865,0,0,0,0,1.73472347597681e-18,0,0,0.571970694247462,0,0,0,0,0.0335251339788955,0,3.46944695195361e-18,0,0.0885625316664115,0,0,0,0,0,0,0,0.0767496279346394,0,0,0,0,0,0.0849259595704189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0545248358933585,0,0,0.100490495690884,0,0,0,0,0,0,0.323871475510272,0,0,0,0,0,0.030903677907035,0,0,0,0,-0.017572782941702,0,0,0.251238045393272,0,0,0,0.150080583984536,0,-0.001473881156342,0,0,0,0,0,0,0,0,0,0,0,0,0.0740317401593426,0,0.0358591675082289,0,0,0,0,0.00621367666155908,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0769827407405063,0,0,0.0513091321508201,0,0,0,0,0.0358951832431377,0.157467201193948,0,0,0.0386592842370027,0,0,0,0,0,0,0,0,0,0.357951925130754,0,0,0,0,0,0.275063526488385,0,-0.0447791439064612,0,0,0,0,-0.104605411846792,0,0,0,0,0.162680163595356,0,4.33680868994202e-19,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418171589240652,0.0513941838964099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205734891806857,0.0175003895661615,0.080104824660865,0.122467335977106,-8.67361737988404e-19,0.137458324417192,0,0,0,0,0,0.293856267017097,0,-0.0132927626931251,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0465904540328888,0.282503609152251,0,0,0,0.205807882063866,0,0,0,0,0,0.0153838232404569,0,0,0,0,0,0,0.116106095418089,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.122199494247296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278606463153796
X12.HK.EQUITY,0,-6.93889390390723e-18,0,0,0,-0.182414088897902,0.274140798952069,-0.00824225938087337,0,0,0,0,2.77555756156289e-17,0.277120572689451,0,0.4043293745853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428555624600899,0,0,0,-0.231289199122434,0.331773803058716,0,0,0,0,0,0.120933709789716,0,0,0,0,-0.0745884125596387,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0119661152551628,-0.0320209955263442,0,0,0,0,0.0313666032175611,0,0,0,0,0.217245115833843,0,0,0,8.67361737988404e-19,0.0395033719582849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12094264345775,0,0,0,0,0.0417635218812212,0.0473208821363028,0.171080433903835,0,-0.022809223572819,0,0.386262392236016,0.0316417453527666,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.171910751475246,0,0,0.1272046477757,0,0,0,0,0,0,0,0,0,0,-0.0369775028381996,0,0,0,0.0231618698384473,0,0,0,0,0,0,0.130037411656925,0,0.218340337688744,0,0,0,0,0,0,0,0.190864318382605,0,0,0,0,0.0350082304456001,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342803734323985,0,0,0,0.050316650491205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258220799858596,0,0,0,0,0.0870286915821461,0,0,0,0,0,0,0.0452826094755232,0,0.125840299912005,0,0.00754029143150579,-0.130082264948087,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751051227769884,0,0,0,0,0,0,0,0.0639417523856862,0,0,0,0.0361657878497233,0,-0.0969836032759674,0,0,0,0,0.440356292055043,0,0,3.46944695195361e-18,0.0128677231903244,0,0,0,0,0,0,0,0,0.118129737410424,0,-0.0188876359505614,0,0.317481018981977,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.22809407737605,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,1.38777878078145e-17,0.0633629968659056,0,0,0,0,3.46944695195361e-18,0,0,3.46944695195361e-18,-1.73472347597681e-18,0,0.585009908003522,0.077060450284564,1.73472347597681e-18,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0311275227295145,0,0.0409018706801126,0.102365804239937,0,-0.0818314745707288,0,0,0,0,0,0,0,0.912815379645873,0,0,0,0,0,0,0,0,0,0.0358905048429204,0,-0.0760592481387407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670319530197068,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.168886525188556,0.270545090677427,0,0,0.148087050013499,0,0,0,0,0,0,0,0,0,0,0,0,0.364154492416709,0,0,0,0,0.0711901306467693,0,0,0,0,1.38777878078145e-17,0.010521834748289,0,0,0,0,0,0,0,0,0.0310544548386324,0,0,-0.101879451046693,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.104318299476285,0,0,0,0,0,0.0232303228932482,0,0,0,0,0,0,0.191080149545351,0.160288686426233,0,0,0,0,0,0,0,0,0,0.0141442166010818,0,0,0,0.0471068851034757,0,0,0,0,0.185702538435012,0,0,0,0,0.192644449806828,0.0555076180053136,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.05235356079177,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0352827308975676,0.011321332965131,0,0.191388963688658,0,0,0,0,0,0.034387410490645,0.0570308209829206,0,0,0,0,0,0,0,0.154143772660734,0,0,0,0,0,0,0,0,0,0,0,0,0.235128895400838,0,0,0.00842458474105462,0.20216679512587,0,0,0,0
