,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.00243288993114438,0,0.223288896804467,0,0,0.110581483725139,0,0.243616628335328,0,0,0,0,0,0.127865674839768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103902725828449,0,0,0,0,0,0,0,0,0,0,0,0,0.0479376733596631,0,0,0.0771574515163703,0,0,0,0
X601318.CH.EQUITY,0.136049926404739,0,0,0,0,0,0,0,0.32805039167822,0,0,0,0,0,0.00443429073858951,0,0.334284987419852,0,0,0,0,0.0205245976020023,0,0,0,0.119164569353253,0,0.0216985377393773,0,0,-0.132550908732427,0,0,0.127580339432472,0.0766895345163021,0,0,0,0,-0.0387460916562326,0.0396948276138006,0,0,-0.00713993780158895,0,0,0,0,0,0,0,0,-0.00557665837739292,0
X601939.CH.EQUITY,0,0,0,0.285144608352113,0,0.0754624982260129,0,0,0,0,0,0,0,0.423870996201118,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562276924176662,0,0,0,0.073504133635838,0,0,0.00953390603662986,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333457397686425,0,0.0165925383432851,0,0,0.502940244951607,0,0,0,0,0.0138217864785018,0,0,0,0.0434267979880826,0,6.93889390390723e-18,0,0,0,0,-0.0200780308026355,0,0,0,0,0,-0.0139934106085129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10414397181082,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0166673200998678,0,0,-6.93889390390723e-18,0,0,0.070487677174391,0,0,0,0.0681170357311739,0,0,0,0,0.091342159634537,0.0507201988543434,0,0,0.577845863565773,0,0,-0.067687566750491,0,0,0,0,0.048383034526444,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421254894600603,0
X601988.CH.EQUITY,0.398482973298329,0,0.0083458706331458,0,0,0,0,0,0,0,0.0633273474915493,0,0,0,0,0,0,0,0.0390852815071378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152109552867901,0.0102639307249862,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.291948716232524,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220907305310493,0,0,0.264248185852138,-1.38777878078145e-17,0.0676689857404952,0,0,0,0.175109739047409,0,0,0,0,0,0,0,0,0,0,0.0091902628726212,0,0.114961088532274,0,0.0745135257381586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601898462257397,0,0,0,0.470735145613395,0,0,0,0.124968862814178,0.106205918517286,0,0,-2.77555756156289e-17,0,0,0,0,0,0.268548608603637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.271999821737195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304211185112278,6.93889390390723e-18,0,0,0,-0.805401864216333,0.516590645233817,0,0.367625839356088,0,0,0.385588890433741,-0.58366293718023,0,0,0,-0.00957611614789337,0,-0.442801708462219
X601166.CH.EQUITY,0,0,0,0,0,0,0.399900749459313,0,0,0,0,0,0,0,0,0,0,0,0.00653553500263012,0,0,0,0,0,0,0,0,0,0,0.357365075647249,0.0109254232626524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244206866767508,-0.0245894658018192,0,0,0,0,0.0322700531251059,0.0284560364050774
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666754318526583,0,0,0,0,0,0,0,0,0,0.15434980338005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942664986628336,0.041034072649675,0,0,0,0,0,0.0084040303902457,0,0,0,0,0
X000002.CH.EQUITY,0.144708467908524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554074488674603,0,0,0,0,0,0,0,0,0,0,0,0.0218415984498351,0.497213935957643,0.0131075597173619,0,0,0,0,0,0,0.22302310850622,0,0,0,0,-0.152953378365656,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00765967274390937,0,0,0.188342224628439,0,0,0,-8.67361737988404e-19,0.0810233565169576,0,0,0,0,0,0,0,0.105491087875293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211064620905776,0,0,0,0,0.530640775796782,0,0,0,0.0803415271802725,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0348945540645783,0,0,0.0888540954618072,0,0,0,0,0,0,0,0.14994136435473,0,0,0,0,0,0.0766178359922486,0.270762778582647,0,0,0,0,0,0.0710587100473677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344403738813761,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0706788074625074,0,0,0,-8.67361737988404e-19,0,-0.127005537828417,0,0,0,0,0,0,0,0,0.0971789351379245,0,0,0,0.148484756300217,0,0,0,0,0,0,0,0.0259695268959799,0.0113247241256224,0,0.249150413238052,0,0,0.0468036163435938,0,0,0,0,0,0.143048964256289,0,0,0,0,0,0.195474940335099,0,0,0,0,0
