,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.166991952025409,0,0,0,0,0,-0.192223302197051,0,0,0,0,0,0,0,0,0,0,-0.0220967524843189,0,0,0.384561923580089,-0.0313565693749416,0,0,0,0.430698842196455,0,0,0,0,-0.0693821639716253,0,0,0,-0.0344530996377416,0,0,0,0,0,0.0233512970539282,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.17358703143236,0,0,0,0.371382225585435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197297021165851,0,0,0.0121413765475783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1489241073077,0
X601939.CH.EQUITY,0,0,0,0.7715160302453,0,0,0,0,0,0,0.101782639450612,0,0,0,0,0.11293729524585,0,0,0,0,0,0,0,0,0.0100408735220647,0,0,0.0678001462197761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581135267827249
X601288.CH.EQUITY,0,0,0.97140198076219,0,0,0.0255348430829393,0,-0.0546513043215053,0,0.0207565989538896,0,0,0,-0.0277039845239324,0,0,0.0126197058677359,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0248226550158295,0,0,0,0,0,0.0221496032256717,-0.0198795269782881,0.0113102142027325,0,-0.0616537827860116,0,0,0,0.0757431008148785,0,0,0,0,-0.128368911405561,0,-0.0259445320720312,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.371042193085552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157717813517616,0,0,0,0,0,0,0,0.160521446347305,0,0,0,0,0,0,0,0,0,0,0,0.0563121874528788,0,0,0,0,0,0,0.0493757719219875,0,0,0,0,0.0296413672203756,0,0,-0.0116928260132315,0
X601988.CH.EQUITY,0,0,0,0.0587916517925055,0,0.0230515077764509,0,0,-0.0624515676102609,-0.00901057086256696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706341981601238,0,0,0,0,0,-0.0272410741535991,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.128473497240159,0,1.00102386935454,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.153715783011526,0,0,0,0.171389581000028,0,0,0,0,0,0,0,0,0.313739294644306,0,0,0.0492377195694871,0,0,-0.0722977948088589,0,0.0468202856320328,0,0,0,0,0,0.0942129607828037,0.062065829740533,0,0,0,0,0.162502912618023,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0140968978552443
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521854061985211,0,0,0,0,0,0,0,0,0.0830842224023761,0,0.556616774896691,0,0,0,0,0,0,0,0,0,0.0266892925007719,0,0,0,0.198221900227387,0.259127683295026,0.329751895804037,0,0,0,0.235898259347185,0,0,0,0
X388.HK.EQUITY,0,0.21270366850669,0,0,0.170901388776408,0,0,0.0422090886459424,-0.0550177527880486,0,0,0,0,0,0,0,0,-0.0727398250216821,0,0,0.0372868607589842,0,0.178725616099026,0,0.135903607406853,0,0,0,0,0,0,0,0,0,0,0,0,0.232624183221968,0,0,0,0,0,0,-0.145776609268155,0.0918216286254925,0,0,0,-0.0718999650388832,0,0,0.230215216670736,0
X601658.CH.Equity,0,0.0204960060657515,0.188993636137652,0.149096624834174,0,0,0,0,0,0,0,0,0,0,0,0.0375833719429785,0,0.049077962687953,0,0,0,0,0,0,0,0,0.180571423764352,0,0,0,0,0,0,0,0,0,0.00535651137821135,0,0,-0.0380435481653724,0.128136082835763,0,0,0,0,0,0.0727731356956156,0,0,0.0519691543715353,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0135227783126336,0,0,0,-0.000849370545226941,0.110562805742727,0,0,0,0.333061100362566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487049725637687,0,0,0.0746656392048798,0,0,0.182414091176881,0,0,0,-0.0557920197284823,0.15375759782926,0,0,0,0.210872877860796,0,0,0,0,0,0.0449211622909612
