,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.333569273934762,0,0.101639712377902,0.0463395615967601,0,0,-0.0394708454834934,0,0,0,0,0,0,0,0.0704789405213389,0,0,-0.00624396901116047,0,0,0,0,0.0536495949337891,0,0,0,0,0,0,0,0,0,0,0.0524452913983222,0,0,0,0,0,0,0,0.274226681071188,-0.0225874112896551,0,0,0,0,0,0.0158194782204024,-0.0619801529245668,1.0842021724855e-19
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.174407379335247,0,0,0.349119026294804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201113105587429,0,0,0.011963002637066,0,0,0,0,0,0,0,0,0,0,0.00311640265150194,0,0,0,0.151819515745846,0
X601939.CH.EQUITY,0,0,0,0.767330279713432,0,0,0,0,0,0,0.119063786635921,0,0,0,0,0,0.101062589678064,0,0,0,0,0,0,0.00928974537229043,0,0.00600315111474367,0,0,0.0690472248800498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757622126059857
X601288.CH.EQUITY,0.0951207667884051,0,0.949725829828094,0,0,0,0,-0.0458182570176943,0,0.0190554183423985,0,0,-0.0200121091499851,0,0,0.00765409071405976,0,0,0,0,0.0356319182691315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0840153057323827,0,0,0,0.0260426616519884,0,0,0,0,-0.127456224929979,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.244079043235013,0,-2.77555756156289e-17,0,0,0,0,0,0,0.384110711929709,0,0,0.0140444809722193,0,0,0,0,0,0,-0.079223324386667,0,0,0,0,0,0,0.124936612577987,0,0,0,0,0,0,0,0,0,0.10464516181245,0.262992814298584,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.232588774760065,0,0,0.256204715038624,0,0,0,0,0,-0.023497548718268,0,0,0,0,0,0,0.343119190532449,0,0.0258604482891972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850096407548531,0,0,0,0,0,0.0564839531605792,0.0153659844152457,0,0,0,0,0,0,0,-0.0407673272649473,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00826197123117133,0,0,0.0232529885754885,0,0,0.159041701934036,0,0,0,0,0,0,0,0,0,0,0.000829714091192568,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228515695786576,0,0,0,0.0340200284258417,-0.0384842653670303,-0.074818214015808,0,0.930063272814243,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.292462670685184,0,0,0.0903619350884557,0,0,0,0,0,0,0,0,0,0,0,0.267510030809044,0,0,0,0,0,0.0896428461870063,0,0,0,0,0,0.0236372096343194,0.0602513522665345,0,0,0,0,0.112966222290741,0.0312380880203581,0,0,0.0878490625123032,0,0,0,0,0,0,-0.0115013085206322
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127424415035604,0,0,0,0,-0.153793812584789,0,0,0,0,0,0,0,0,0.3366563592007,0.0608724874155821,0.0703758027201159,-0.000658766081321139,0,0,0,0,-0.0535858050013427,0,0.187671405177439,0,0,0.0567796007823895,0,0.127825320441725,0,0.182935116222216,0.0855467327425439,-1.73472347597681e-18,0,0.318276240184309,0,0,0,0,0
X388.HK.EQUITY,0,0.218310003956845,0,0,0.154508334487007,0,0,0.0845952094737726,0,0,0,0,0,0,0,0,0,0,0,0,0.0270211162358615,0,0,0.14502090579808,0.131112454850343,0,0,0,-0.109906257900965,0,0,0,0,0,0,0,0,0.265681083450195,0,0,0,-0.0197207668952924,0,0,-0.207122046656854,0.159841878085302,0,0,-0.0423953834531201,0,0,0,0.195096792121232,0
X601658.CH.Equity,0,0.0492108984443161,0.106706722343286,0.179892420631777,0,0,0,0,0,0,0,0,0,0,0,0,0.0747082287666658,0.0248452790773415,0,0.0180318939215872,0,0,0,0,0,0,0.0828019426780748,0,0,0,0,0,0,0.151821459290798,-1.0842021724855e-19,0,0,0,0,0.093111706839285,-0.0364289932684378,0,0,0,0,0,0,0.0305920054127138,0.0260634858574705,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.021680853835957,0,0,0,0,0.0428497985462209,0,0,0.429743857899468,0,0,0.00536124460203123,0,0,0,0.0687828452803113,0,0,0,0,0,0,0,0,0,0,0,0.0638650303454317,0,0,0,0,0,0,0.234444729330531,0,0,0,0,-0.0177548642136454,0,0,0.223933101569415,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.712967769741703,0,0,0.0686726201680647,0,0,0,-0.0261042960485598,-0.0813767509158454,0,0,0,0,0.0479657960253391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167567434157263,0,0,0,0.00105124370337031,0,0,0,0,0,0,0,-0.057816553582959,0,0,0
X601166.CH.EQUITY,0,0,0,0.0399788028661428,0,0,0.135026322392898,0,0,0,0,0,0,0,0.0143126151189721,0,0.0594436156073157,0,0,0,0,0.0550289709829598,0.388888126071574,0,0.0687919889800842,0,0,0,0,0,0,0,0,0.0567509296337966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234124066832049,0,0,0,0
