,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0669354447191754,0,0,0,0.151985309312712,0.072672542839368,0,0,0,0,0,0.309648779434814,0,0.142629202309452,0.0540785180116927,0,0,0,0,0,0,0,0.150082913198313,0,0,0.0452107443250968,0,0,0,0.0375092674660549,0,0,0,0,0.00643681703642155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.720225650096973,0,0,0,0,0,0,0,0,0,-0.108258255209417,0.0603436693075131,0,0,-0.0599714053948501,-0.0484162066679739,0,0,0,0,0,0,0,0,0,0,0.346505977012307,0,0,0,0,0,-0.119795126130384,0,0,-0.0112217751060237,0,0,0,0,0,0,0,0,0,-0.0522351411358321,0
X600000.CH.EQUITY,0.00559969259565537,0,0,0.230116610618138,0,0,0.14047958154558,0,0.197923205203584,0,0.322708069648519,0,0,0,0,0,0,0,0,0,0,0.101926558162854,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0243505364146399,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.247563907814242,0,0,0,0,0.283017070550061,0,0,0,0,0,0,0.0219444237958805,0.215948562372267,0.00592379803820955,0,0,0,-0.0457017074016368,0,0,0,0,0,0.0675926096764605,0,0,0,0,0,0,0,0,0.105795329772266,0,0,0,0,0.0532864552227763,0,-0.00428890719507696,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.115204651364541,0.135995380589809,0,0,0,0.184569829650431,0,0,0.0673720896587649,0,0,0.137295116302934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862222638588577,0,0,0.132008776620179,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0123056710108186,0,0.152713101886679,0,0,0,0,0
X600036.CH.EQUITY,0.14248224760565,0,0,0,0,0,0.274440555445089,0,0,0,0,0,0.203469904594702,0,0,0,0,0,0,0,0.0558535544166992,0,0,0,0,0,0,0.0840612382408673,0,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0,0,0,0.108533891070372,0,0,6.93889390390723e-18,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.298010495991561,0,0.210345918727152,0,0,0,0,0.528431234475747,0.112738083985277,0,0,-0.0301266463008483,0,0,0,0.0284825899865864,0,0,0,0,0,0,0,0,0,0,0,0.0664856286586611,0,0,0,0,-0.152127433236882,0,0,0,0.00419534620306045,0,0,0,0,0,0,-0.0833177351301292,0,0,0.000594984691301562
X601169.CH.EQUITY,0,0,0,0.384740026763543,0,0,-8.67361737988404e-19,0,0,0,0.173470298021782,0,0.0433171522382473,0,0.0100745174491571,0,0,0,0,0.0411898855242907,0,0,0.0866069916779139,0,0,0.00506935447832288,0,0,0,0,0,0,0,0.219264014379343,0.051429255389597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.105153713847679,0.238655042187266,0,0,0,0.0381853028855442,0,0,0,0,0,0,0.303284147952587,0,0.102143269667874,0.0663551142171117,0,0,0,-0.138839718309083,0.0510531317390768,0,0,0,0,0.139768631961379,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0285487931897675,0,0,0,0,0
X601288.CH.EQUITY,0.0329204792293641,0,0,0,0,0,0,0,0,0,0,0.257912283635485,0,0.184292726839738,0.434923693675946,0,0,0,0.0043022363449657,0,0,0,0,0,0,0,0,0,0,0,0.042409130664924,0,0,0,0,0,0,0.0123929541196602,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500843608497586
