,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.697024932670956,0.0672451521098111,0,0,0,0,0,0,0,0,0,0,-0.0316079788275796,0,0,0.0251900034081353,0,0,0,0,0.0894637573618961,-0.0792312426575057,0,0,-0.0853541673110138,0,0,0,0,0,0,0,0,0,0.0127157730553923,0,0.167377679109505,0,0.0868938076716868,0.0120107045714446,0,0,0,0,0,0,0.19623449072322
X002142.CH.EQUITY,0.386416147539478,0,0,0,0,0.0930517063476536,0,0,0.0471906680868084,0,0,0.0267414535633832,0,0,0,0,0,0,0,0,0,0,0,0.0257273305710433,0,0,0,-0.0570200343722792,-0.160703641330102,0.245511206474464,0,0,0,-0.147095571034128,0,0,0,0,0,0,0,0,0.20612019514939,0,0.386715478146045,0,0,0,-0.194872593670811,0,0.222941727447127,-0.0952972048136048
X600000.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0,0.0535824504030422,0.0113419015566345,0.0554293453405452,0.140195842817504,0,0,0,0,0,0,0,0,0,0,0,0,0.136288783623269,0,0,0,0,0.0935587674699045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176431803746456,0.273581951516155,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.196038499893235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240488957997228,0.00992456572563935,0,-0.0192320869820202,0,0,0,0,0,0.381348709814108,0,0.0513586758220914,0.200456387163418,0,0,0,0,0,0,0,0,-0.337746712116755,0,0,0,0,0,0,0,0.0900454032436554,0,-0.0488621364701715,0,0,0,0,0,0
X600016.CH.EQUITY,-0.0760369742946237,0,0,0,0,0,0.0278847372058039,0,0,0,0,0,0,0,0,0,0,0.215122298412329,0,0.0883837475344619,0,0,0,0.0970286400171839,0,0,0.0820805794918301,0,0,0,-0.661111362703532,0,0.49730953309833,-0.373848943762615,0,0,0,0.414136549743683,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658389866123266,0
X600036.CH.EQUITY,0.371300139789214,0,0,0,0,0,0,0,0.0162767781562138,0,0,0,0,0,0,0,0,0,0,0.127407592640192,0,0.0136837183889486,0.254333697171415,0,0.0026309441147207,0,0,0,0,0,0,0,0,0.0375571104772577,0,0,0.0572204339145975,0,0,0,0,0,0,0,0,0,0,0.0116997711678449,0.10808447855812,0,0,-0.0301355305539946
X600919.CH.EQUITY,0.259530902670794,0.3123294442389,0.00885615752565484,0,0,0,0,0.00332684212887812,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.100641829547568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.117622354653788,-0.0570666434865153,0,0,0,0,0
X600926.CH.EQUITY,0,0.125520450852641,3.46944695195361e-18,0,0,0,0,0,0.000298259781129961,0,0,0,0,0,0,0.0212694200210457,0,0.305902018879644,-0.054514697786293,0,0,0,0.385941594447921,0,0,-0.173721132016986,0,0,0,0,0,0,0,0.0359690700004737,0.159016880842378,0,0,0,0,0,0,0,0,0,0,-0.050772412464867,0,0,0,-0.139356219767838,-0.048286959142436,0
X601009.CH.EQUITY,-0.111410035088567,0,0,0,0,-0.33002201677617,0,0.356177103214985,0,0,0,0,0,0,0,0.13075827707983,0,0,0,0,0,0,0,0.192579070762613,0,0,0,0,0,0,0,0.224020342090013,-0.255022557568714,-0.0482716124536158,0,0,0,0,0,0,0,0,0,-0.194169942296302,-0.312805356575696,0,0.525832976788966,0,0,0.392848754841048,0,0
X601166.CH.EQUITY,0.115835991424563,0,0,0,0,0,0,0.0984827444188081,0.177913870521749,0,-1.73472347597681e-18,0,0.0116315662940419,0,0,0,0,0,0,0.0415331463694166,0,0,0.262080863381281,0,0,0,0,-0.0931874773377343,0,-0.0909697011188803,0,0,0,0,0.2168148802762,0,0,0,0,0.168189841412488,0,0,0,0,0,-0.0563786642545298,0,0,-0.0413012885554046,0.320959433779331,-0.0333475494494787,0
