,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.0464436745020543,0.183677792223255,0.0273845161371923,0,0,0.107402673761671,0,0,0,0,0,0,0,0.0087450289602131,0,0,0.0987383469965999,0,0.169673418341785,0,0,0,0,0,0,0.0169165526165765,0,0,0,0.0180110511428968,0,0,0,0,0,0,0.0654507369724078,0,0,0.108330409427013,0,0,0.000641678322685052,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0359667268714187,0,0.0767626035433288,0,0.474238056903881,0,0,0,0,0,0.00641491654142848,0,0.287886000966525,0,0,0,0,0,0,0,0,0,0.0223582402560188,0,0,-0.0490224891436734,0,0,-0.110189933967503,0,0,0,0,0,0,0,0,0.211193049119475,0,0,0,0,0,0,0.0520972669600516,0.0191207174730063,0.0290623828901397
X600000.CH.EQUITY,0,0,0,0,0,0.0805701774802691,0.082198677623713,0,0,0,0,0.486017326189186,0,0,0.27331124546972,0,0.0596612396782137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112719920525765,0,0.00728398063446676
X600015.CH.EQUITY,0,0,0.267905203200576,0,0,0,-4.33680868994202e-19,0,0,0,0.0590823505268048,0.255328872567826,0.0187534059887944,0,0,0,0,0,0,0,0.0679840782822004,0,-0.0319614199791012,0,0.287921122158966,0,0,0.0241942455888956,0,0,0,0,-0.0872113167943205,0,0,0,0,0,-0.140538647052652,0,0,0.218005521786608,0.0897839518990405,0,0,0,0,0,0,-0.0891287446587876,0,0
X600016.CH.EQUITY,0.0520490225476142,0,0,0,0,0,0,0,0.188268532407192,0,0,0,0,0.0384813841824758,0.119489970191644,0.206209090704981,0.170750586418887,0,0,0,0,0,0,0,0,0,0,0,0,0.0157982134534974,0,0,0,0,0,0,0,0,0.191122943556752,0,0.154803663614396,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.0469133169555,0,0,0,0,0,-0.0463523935735231,0,0,0,0,0,0,0,-0.0129041880660722,0,0.0537219652934334,0,0,0,0,0,0.00294716052062725,0,0,-0.022925696359963,0,0,-0.06872908715427,0,0,0,0,0,0,0,-0.0293752503180069,0,-0.226897580530421,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.101448400008654,0.052332516307631
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.477040809863938,0.203957522202853,0,0,0,0,0.177858198043675,0.0769904319275048,0,0,0,0,0,0,0,0,0,0,0,0.0208646557806235,0,0,0,0,0.13979166183195,0,-0.0617840910524076,0,0.0745958634312273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547853697578646,-0.0187785274522434,0
X600926.CH.EQUITY,0,0.234212916198366,0,0,0,0,0.463614388173391,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.209862503882147,0,0,0,0,0,0,0,0,0.0593057949466305,0,0,0,0,0.0550464426766726,0,0,0,0,0,0,0,0,0,0,0.0646562294644497,0,0,0,-0.0737218003685468,-0.072915429449879,0,0,0,0.117633947632855
X601009.CH.EQUITY,0.213115171256918,0,0,0,0,0,0,0.108732711621835,0,0,0,0,0.0270923508808185,0,0,0,0,0,0.047910300766116,0,0,0,0,0,0.194382885146817,0.0943594073631345,0.0296269816069227,0,0.134065854547317,0,0,0,0,-0.162942142842665,0,0,0,0,0,-0.122711230757368,0,0.419960121786241,0,0,0,0,-0.187081481887623,0,0,0,-0.279225578145864,0
X601166.CH.EQUITY,0,0.302809806967123,0.297484551668851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104676746411595,0,0,0,0,0,0,0.0146870750877604,0,0,0,0,0,0,0,0.196351210160169,0,0,0,0,0,0,0,0.0615463566675777,0.0757712630806314,0,0,0,0,0.00304676175501615,0,0
