,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0.267303265903286,0,0,0,0.0448610307176525,0,0,0,0,0,0,0,0,0,0,0,0,0.18579783868504,0,0,0,0,0.0111782038801803,0,0,0.0315624489858881,0,0,0,0,0,0,0,0,0,0,0,0.3124443861383,0,0,0.0735743606866487,0,0,0.0753260497368916,0,0,-0.0625560512510785
X002142.CH.EQUITY,0.105678427734888,0,0,0,6.93889390390723e-18,0,0,0,0,0.238572052421789,0,0,0.00861828613047832,0,0,0.0952132684269855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010126838834212,0,0,0.129621876100023,0,0,0
X600000.CH.EQUITY,0,0,0,0.193134388381379,0,0.086326225752383,0,0,0,0,0,0.13181222344041,0,0.221779074441168,0,0,0.103790725358867,0,0.0588086547473437,0,0,0,0,0,0,0,0.0317861479363664,0.122373629050675,0,0,0,0,0,0,0,0,0,0.076947195631824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.220016745159317,0,0,0,0,0,0,0,0.210850510238254,0,0,0.0774550764119871,0.0389895649013037,0,0,0,0.0635094611313385,0,0,0,0,0,0.419564011117589,0,0,0,0.0461905707895739,0,0,0,-0.127644225936454,0,0,0,0,0,0,0,0,0,0,0,0.0159252258979372,-0.0231384168222148,0,0,0,-0.0732654250675092,-0.0545859400337438,0
X600016.CH.EQUITY,0,0,0.0359064085391622,0.22438433102369,0,0,0,0,0,0,0,0,0,0,0.126909395135474,0.0391653093506597,0,0.238727295302095,0,0,0.112087088307818,0,0,0.130756681709166,0,0,0,0,0,0,0.041575312311675,0,0.0281743211735289,0,0,0,0,0,0.125156544243086,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.197996185901856,0.413928749177732,0.0387169638801199,0,0,0,0,0,0,0.0128266960204903,0,0,0,0,0,0,0.0272241516215492,0,0,0,0,0.0119167741517336,0,0,0,0,0.159710138310387,0,0,0,0.136103202731517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.017171860992222,0,0,0,0,0,0,0.144077782652552,0,0,0,0,0.179904506364753,0,0,0,0,0,0,0.20586021897108,0.0780649891071337,0,0,0,0,0,0,0,0,-0.0024448172205441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246123351380448,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.331750107511997,0,0,0,0,0.189799331901637,0,0,0,0,0,0,0,0,0,0,0,0.0403448594219113,0,3.46944695195361e-18,-0.0210140549127883,0,0,0,0,0,0.0563961196913233,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239637914208709,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.341690307604454,0.175819374465136,0,0.174321055052821,0,0,0,0,0,0,0,0,0,0.0371120495016555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398521810917081,0.0149342088506614,0.159640110721446,0,-1.73472347597681e-18,0,0,0,0,0.105387457012168,-0.192265600847582,0
X601166.CH.EQUITY,0,0.0915406897933602,0,0,0,0.0914034634461852,0,0,0.207001206024019,0,0,0,0.199436544090372,1.73472347597681e-18,0,0,0,0,0,0.136116664214258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0216321248770738,0,0.00702457750787913,0
X601169.CH.EQUITY,0,0,0,0,0.213958447751094,0,0,0,0,0,0,0.0719599214735758,0,0,0.0829725055241362,0,0.213175632489147,0,0,0,0.110876257183368,0,0,0,0.270857238273669,0,0,0,0,0,-0.0975399669818925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532593024865625,-0.039435107566979
X601229.CH.EQUITY,0,0,0.241353436218383,0,-8.67361737988404e-19,0,0,0,0,0,0.220905313710626,0,0,0.129345312126372,0,0.0409551775512321,0,0,0,0,0,0,0,0,0.139586473566491,0,0.0735532361818078,0,0,0,0,0,0,0.0435544724139019,0,0,0.157154861934601,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.029833504594981,0.0278068884504691
X601288.CH.EQUITY,0,0,0.0784714974150617,0,0,0,0,0,0.0782223035564676,0,0,0,0,0,0,0,0,0,0.360616539944326,0.052125922617387,0,0,0,0,0,0,0,0,-0.160471871323064,0,0,0,0.198389689459167,0,0,0,0,0,0,0.180461590367206,0,0.108238930195314,0,0,-0.0724063085626356,0,0,0,0,0,0.0431621251880839,0.0987308469432892
X601328.CH.EQUITY,0,0,0,-0.101516522133417,0,0,0.0929384717824994,0.103802582120396,0,0,0,0.570900802099243,0.269453623044703,0,0,0,0.0463542085470798,0,0,0,0,0,0,0.0483498154344479,0,0,0,0,0,0,0,0,0.0537375218022877,0.0619488606220183,0,0,0,-0.0740425759745928,0,0.0366137947748075,0,0,0,0,-0.22129705118787,0,0,-0.0392555855519601,0,0,0,0.0489927194234887
X601398.CH.EQUITY,-0.158355733202089,0.0993068529776642,0,0,0.21287697072773,0,0,0,0,0,0,0,0,0,0,0,0.113128837513969,0,0.351629902505065,0,0,0.401817982255689,0,0,0.0677103218787141,0,0.0961125405313198,0,0,0,0,0,0,-0.0574467623612135,0,-0.0790057566429907,0,0.0928362341163082,0,0,0,0,0,0,0,0,0,0,-0.0640629031244528,0,-0.094570299824056,0
X601577.CH.EQUITY,0,0.324883226465537,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.158244563002729,0.0312036801956941,0,0,0,0,0.260016437068997,0,0,0,0,-0.0735387515218309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451597237894768,0,0,0,0
X601818.CH.EQUITY,0,0,0.187962020859691,0,0.508537419959204,0.022356808247023,0,0,0,0,0,0,0,0,0,0.11673087062996,0,0,0,0,0,0,0,0,0.162479687274587,0,-0.0799872251023868,0.0376418311015035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121939964582612,0,0,0,0
