,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.258584140847335,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.242000897595023,0,0,0,0,0.0326240124497718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33733116616917,0.00446796610919149,0,0.0453397019482961,0,0,0.0296088489217791,0,0,-0.0388034097719585
X002142.CH.EQUITY,0.0953187955500165,0,0,0,6.93889390390723e-18,0.270783237035243,0.101883040312571,0.0361964834497405,0,6.93889390390723e-18,0,0,0.0792924169795825,0,0,0.144745796232038,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0529221130844982,0,0,-0.00394945284983737,0,0,-0.0158223261041704,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0302253912061687,0,0,-1.0842021724855e-19
X600000.CH.EQUITY,0,0,0,0.133500632127202,0,0.0236723335921843,0,0,0,0,0,0.228034524968334,0.0369705458073226,0.0686120863750294,0,0,0.216282318882639,0,0,0,0,0,0,0,0,0,0,0.0882133492804936,0,0,0,0,0,0,0,0.0816401432850387,0,0.0101003766151664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.413546520377153,0,0.0534049585571977,0,0,0,0,0,0,0,0,0,0.0489352610136028,0,0,0,0,0,0.00385590465611747,0,0,0,0.511749931225054,0,0,0,0.105840525658202,0,0,0,-0.105260733867287,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784256751982397,0,0,0,-0.0587381664691513,-0.111968337397812,-0.00984627995028363
X600016.CH.EQUITY,0,0,0.108154197507395,0.107814252877151,0,0,0,0,0,0,0,0,0,0,0.135070048369462,0.00855568453153036,0,0.205217451848092,0.0591593299729679,0,0.164911025306281,0,0,0.0876392448867194,0,0,0,0,0.0670085273930567,0,0.0192077414848909,0,0.0382566902852783,0,0,0,0,0,0.142366082690492,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.239181780818368,0.32908933283097,0,0,0,0,0,0,0,0.0331910329943702,0,0,0,0,0,0,0.0577957341940312,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.169152927643169,0,0,0,0.113269640196195,0,0,0,0.00506050719076763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0451771908150293,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.146068880286604,0.046521629141904,0,0,0,0,0,0.166440739121445,0.0445587092912135,0.00709688658092432,0,0,0,0,0,-0.000215270316408105,0,-0.0668629380931322,0,0,0,0,0,0,0,0,0,0.182044478899145,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.0139838826634515,0,0.176586547703565,0,0,0,0.0589376859275822,0.185913180145877,0,0,0,0,0,0,0,0,0,0,0,0.0693914781832848,0,0.0357010488390575,-0.0426634032263119,0,0,0,0,0,0.0328087099876241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.10009618199245,0,0,0,0.393994700856708,0,0.357108111665475,0,0,0,0,0,0,0,0,0,0.00839879317547714,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0817374704533134,0,0,0.0551319801611031,0,-0.0413299022802932,0,0,0,-0.147750865899702,0
X601166.CH.EQUITY,0,0.198641362593432,0,0,0,0.151504736351367,0,0,0.207254567812387,0,0,0,0.00387911322873769,0.192092500148861,0,0,0,0,0,0.018421453711383,0,0.0642270628452508,0,0,0,0,0,0,0,0,0,0,0,0,0.016197029514946,0,0,0,0,0.0560618476958702,0,0,0,1.38777878078145e-17,0,0,0,0,0.0292464825242141,0,0,0
