,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.203500857912076,0,0,0,0,0,0,0.0808830061631887,0,0,0,0,0,0,0,0,0,0,0.202574174254672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222148738015849,0,0.0898960118883876,0,0,0,0,0,0,0,0,-0.234897778026436,0,0
X002142.CH.EQUITY,0.241907972524535,0,0,0,0,0.0131961080973521,0.0745979266258822,0,0,0,0,0.0212266242698794,0,0.0419718618241962,0.101722566726163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10779483946698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272083611347574,0,0,0
X600000.CH.EQUITY,0.0973539217010647,0.0522042680393307,0,0,0.0455851356706016,0.269844056497188,0,0.078462581852808,0,0,0.321388918344642,0,0.0954414567205611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520321492349963,0.0637252900303017,0,0,0,0,-0.0204964005088714,0.0227761908404366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789815977326844
X600015.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0,0,0.297641385247588,0.0419321703318846,0,0,6.93889390390723e-18,0.297628743345008,0,0,0.0403911295396757,0,0,0.189188154015118,0,0,0,0,0,0,0,0,0,0,0,0.178488374539764,0,0,0,0.0241135784904163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0267834542836426,0.00969485603368945,0.344824442077851,0,0,0,0.00425879203782087,0.0415017292939602,0,0.303892120543757,0.127329736677675,0,0,0.0431699933871708,0,0,0,0,0,0.125924914266819,0,0,0,0,0,0,-0.0872271745474774,0,0,0.0862763705687023,0,0,0,0,0,0,0,0.0738883961383373,0,0,0,0,0.110694294884391,0,0,0,0,0,0,-0.177145217185693
X600036.CH.EQUITY,0.149317691659626,0.243361917556969,0.0560423480186456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127199660867642,0,0,0,0,0,0.123201058195592,0,0,0,0,0.261451397560847,0,3.46944695195361e-18,0.0368213702577199,0,0,0,0,0,0,0,0,0,0,0,0.116596195925698,0,0,0.032335483262651,0,0,0,0.0349602138203248
X601166.CH.EQUITY,0,0.3245186346267,0,0,0,0,0,-0.191889878450155,0,0,0,-3.46944695195361e-18,0,0,0.3547213569042,0,0,0,0,0,0,0,0,0,0.109250991192277,0,0,0,0.0732381622459177,0.0485848431342514,0.287924701765699,0.0701770157680977,0.0932375980448659,0,0,0,0,0,0.0821621484733964,0,0,0,0,0,0,0.0136545956159656,-0.0944393859073574,0,0,0,0.329020157884109
X601169.CH.EQUITY,0,0,0,0.393774771864453,0,0,0,0,0,0,0.405603906101278,0,0,0,0,0,0,0,0.0439414168613624,0.161433641754798,0,0,0,0,-0.0161904136840189,0,0,0.0170915014389967,0,0,0,0,0,0,0,0,-0.0292344050198797,0,0,0,0,0,0,0,0,0,0.180331861428275,0,0,0.0866345224677506,0
X601229.CH.EQUITY,6.93889390390723e-18,0,0,0.241792383146462,0,0,0,0,0,0.193121384302998,0,0,0,0.261044566077928,0,0,0,0,0.0161771651272581,0,0,0.146983645616651,0,0,0.187364835234199,0,0,0,0,0,0,0.0372607043724082,0,0,0,0,0,0.0788901405904412,0.0382172064510082,-0.00368621166301842,0,0,0,0,0,-0.227244987345975,0,0,0,-0.137721017747792,0
X601288.CH.EQUITY,0,0,0,0.157305591308873,0,0,0,0.0701484256045696,0.133344981967595,0,0,0.441076120066455,0,0.043790017022946,0,0,0,0,0.0598633736753483,0,0,0,0.133631006138338,0,0.0703752744487332,0,0,0,0.0708425950549601,0,0.0242697941903408,0,0,0,0,0,0,-0.0384210373340521,0,0,0,0,0.00722668386408305,0,0,0,0.0532531210876425,0,0,0,0
