,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.225632996615526,0,0,0,0,0,0,0,0,0,0,0.182309560738737,0,0,0.0182590927316697,0.0283933327034255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118866649523308,0,0.0770813946025762,0.146900062444086,0,0,0,0,0,0,0,0,0,0.0453626636286755,0,0,0,0,0.0515837987972597,0
X002142.CH.EQUITY,0,0,0,0.179105126045915,0.516595792691967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164720087523989,0,0,0,0.0101700278271205,0,0,0.236634141465988,0,0.088616790258508,0,-0.0326424284739431,0.085500740007848,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0716654432483536,-0.142222053996101,-1.73472347597681e-18
X600000.CH.EQUITY,0,0,0,0,0.019036621192306,0.439352950338377,0,0.000943037798296306,0.179951983894706,0,0,0,0.131954603142986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155864857314596,0,0,0,0,0,0,0,0,0,0.052319392757914,0,0,0,0
X600016.CH.EQUITY,0,0.0978131313304535,0,0,0,0.0200028523642123,0,0,0.167998410305432,0,0,0.053689011588683,0,0,0,0,0,-0.179858393243125,0,0.482641608511024,-0.466993606105201,0,0,0,0,0,0,0,0,0,0,0.0343201333216152,0,0,0,0,0,0,0,0,0,0.0503760406426221,0.00688605965813869,0,0,0.159075509259283,0.109590620608636,0,0,0,0,0
X600036.CH.EQUITY,0,0.243631470690958,0.117407296289669,0,0,0,0,0.228515942369534,0,0,0,0.159978981147689,0,0,0,0,0.169197108860144,0.0138263592387553,0,0,0,-0.0298564394290024,0,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0.0329152706457798,0,0.0390783541692365,0,0,0,0,0,0,0,0,0,0,0,0.0305914124535714,0.109423182699978,0
X601166.CH.EQUITY,0,0,0.331860378753853,0,0,0,0,0.165940706448339,0,0,0,0,0,0,0,0,0.00722104805760921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175621959105985,0,0,0,0,0,0,0,0,0,0,0,0.0295974861582564,0,0,0.0392607041027038,0,0,-0.0161148129062873,0
X601229.CH.EQUITY,0,0.067146095226196,0,0,0,0,0,0.100458162205597,0.0329371195923234,0.218764448855921,0,0.271028697110681,0,0,0,0,0,0.177232882473829,0,0,0,0,0,0,0,0,0,0,-0.0771596188322904,0,0,-0.142951107562955,0,0,0,0,-0.403489594667368,0,0,0.121082608778744,0.150765712769916,0,0,0,0,0,0,-0.144555977428903,0,0,0,-0.0354335534851455
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0134632662367219,0,0,0.845978140496592,0.0952624708413612,0,0,0,0.00969356953962536,0,0,0,0,0,0,0,-0.0210053652951511,0,0,0,0,0,0,0,0,0.11504845195231,0,0,-0.0738683515223697,0,0,0.0575222212487269,-0.116627003517144,0,-0.090381450466337,0,0,-0.00568571418965902,0,0,0,0,-0.00480946893806818,0
X601328.CH.EQUITY,0,0,0.0329309728797415,0.295807931538428,0,0,0.0808098523597511,0.206917373826035,0,0.0969808644567053,0,0,0,0,0,0,0.014530713569179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0691506879698386,0,0,0,0,0,0,0,0,0,0.0342603292937219,0,0.675164549094002,0,0,0,0,0,0,0,-0.0937209039926208,0,0,-0.226582656270046,0,0,0,-0.36866446623657,0,0,0,0,0,0,0,0.126107201521731,0,0,0,0,0,0.142690057127804,0,0,0,0,0,0.268870206767764,0,0,0
