,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0.104876500801944,0.0342846306459749,0.0300657181207478,0,0,0.369702604274345,0,0,0,0,0,0,0,0,0,0,0,0,0.0578217096911799,0,0,0,0,0,0,0,0.0330378828216869,0,0,0,0,0,0,0,0,0.0431901814635385,0,0,0.137960224456595,0,0,0.00498594455558421,0,0.0714229637914084,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.216365840687607,0,0,0,0.34314207382594,0,0,0.0265381379439211,0,0,0,0,0.196709877978094,0,0,0,0.00838563636817661,0,0,0,0,0,0,0,0,0,0,-0.102521598428034,0,0,0,0,0,0,0,0,0.22658994166198,0,0.0151395366875629,0.016798925384294,0,-0.0174899929356623,0.0733879984920136,0,-0.0121503870328245,0.0150632527703774,0
X600000.CH.EQUITY,0,0,0,0.0229164347286411,0,0.0914874670831428,0,0,0,0,0,0.473618426509456,0,0.00914533403168369,0.123561056042451,-0.101398971948658,0.153405462852844,0,0.0425699743948851,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212055339056959,0,0,0,0,0,0,0,0.0385600268854265
X600015.CH.EQUITY,0,0,1.38777878078145e-17,0,0.0797347945828102,0,0,0,0,0,0.171689936631497,0.407016639212454,0,0,0,0,0,0,0.0745964333840455,0,0.121510363763941,0,0,0,0.0769909445548833,0,0.124577325760292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104310366123848,0.0699715412371971,0,0,0,0,0,-0.0940032684224693,0,-0.132417341593683,-0.120965279582116,0
X600016.CH.EQUITY,0.0578808644873907,0,0,0.15155191200627,0,0,0,0,0,0,0,0,0,0,0.0308183787469074,0.37343364477058,0,0,0,0,0,0,0,0.248646429336552,0,0,0,0,0,0,0.00727136387980931,0,0.0530230103401802,0,0,0,0,0,0,0.0480230278375179,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.441914432813351,0.107866902759024,0,0,0.0723409189426399,0,0,0,0,0,0,0,0,0,0,0,0.15220565664492,0,0,0,0,0,0,0,0,0,0.100976415935771,-0.0685921909999646,0,0,0.101786175606579,0,0,0,0,0,0,0,0,0,0,0,0,0.0186286984567932,0.0494257270090048,0,0,0,0,0,0,0.0434316216337969
X600919.CH.EQUITY,0,0,0,0.158631091039452,0,0,0,0.57777922012297,0,0,0,0,0,0.0341667849889817,0,0,0,0.00120110232220329,0.218888940059228,0,0,0,0,0,0.00206682710144497,0,0,-0.102279496220006,0.0370488168007793,0,0,0,0,0,0,0,0,0,0,0,-0.128965284991582,0,0,0,0,0,0.121145301271094,0,0,0,-0.0804000601120164,0
X600926.CH.EQUITY,0,0,0,0,0,0,0.363255656901637,0,0,0,0,0,0.0638053432341183,0.132845275832183,0,0,0,0.33211357080624,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.0326360974673379,0,0,0.00867192028142111,0,0,0,0,0,0,0,0,0,0,0.167808749873726,0,-0.0487901925510547,0.111255350261553,0,0,0,0
X601009.CH.EQUITY,0.0153791386055578,0,0,0,-0.288851587242078,0,0.23026111693955,0.363676195699437,0,0,0,0,0,0,0,0,0,0,0.226276724021568,0,0,0,0,0,0,0,0,0,0.281447685073735,0,0,0.0637532825506597,0,0,0,0,0,0,0,0.116607392417855,0.323359621972946,0,0,0,0,-0.0480421985276413,0,0,0,0,-0.180260135373696,0.0334957386093897
X601166.CH.EQUITY,0.203652401562981,0.282052709316558,0.0600986594322785,0,0,0.0291809281044419,0,0,0.0309418094334531,0,0,0,0,0,0,0,0,0.123732690891151,8.67361737988404e-19,0,0.234480796313336,0,0,0,0,0,0,0,0,0,0.023032848367575,0,0,0,0.144201675682809,0,0,0,0,0,0,0,0,0,0,-0.0418090575898743,0.0285183035562842,0,0,0,0,0
