,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.225037201607476,0,0,0.127035286552533,0.46278846180598,0,0.0456010086642841,0,0,0,0,0,0,0.0344745786011499,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615960045537543,0,0,0.00989265498855239,0,0.261040249608705,0.00320807081840757,0,0,0,0,0,0,-0.032953573644772,0,0,0,0,-0.018762533366299,-0.135921761857538,-0.194572639820476,0,0,0
X002142.CH.EQUITY,0.199069071920676,0,0.0207625769866804,0,0.0479847299829029,0.114317706189555,0,0,0,0,0.0172306812173139,0,0,0.0133607224747136,0,0,0,-0.0327106492516309,0,0,0,0,0,0.0494194918691573,0.142941560885125,0,0,0,0,0,0,0,0.214288095228141,0,0,0,0,-0.0250735817386639,0,0,0,0,0,0,0,0,0,0,0.00627247248458049,0,-0.0414305484910675,0
X600000.CH.EQUITY,0,0,0,0,0.105755958170778,0,0.0158038471640116,0,0.456662929311211,0,0,0,0,0.0729220638227603,0.00373865752295373,0,0,0,0,0,0.0594877967622686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297440922069946,0.0262832548815683,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0.102306937937042,0,0,0,0.29856127233634,0,0.0616216528696462,0.168597637317829,0,0,-0.146546279076249,-0.0772197410489056,0.0802199911755706,0,-0.12991288613006,0,0,0,0,0,0,0,0,0.482719091923349,0,0,1.38777878078145e-17,0.226915864644147,0,0,0,0,-0.081079190259582,0,0,0,0,0,0,0,0,0,0,0,0,0.160490199656042,0,-0.0230130218753309
X600036.CH.EQUITY,0.109788296751909,0,0.137025189990587,0.443129345593938,0,0,0,0,0,0,0.103149869530861,0,0,0,-0.05808596096811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521166594551913,0,0,0,0,0,0.157646943780939,0,0,0.0976102776682543,0,0,0,0,-0.105692231058752,0,0,-8.67361737988404e-19,0,0,0,-0.0085931955660877,0
X601166.CH.EQUITY,0.388248635126031,0,0,0,0.0300792282525048,0,0,0,0,0,0.358437012532814,0,0,0,0.0327616248879159,-0.0358815400000757,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465454535441998,0,0,0,0,0,0,0,0,0.0719706648167045,0,0.00125940411123578,0.0641057926563078,0,0,-0.0722485773215439,0,0.0581088200087375,0,0.020691123487707,0,0,-0.147111501607622
X601229.CH.EQUITY,0,0.220020079572486,0,0,0,0,0,0,0,0,0.61425820566611,0,0,0,0,0,0.0369987158109739,0,0,0,0,0.137188954046898,0,0,0.124319956377899,0,0,0,0,0,0,0.161519720613938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16509926804547,-0.121729416037066,0
X601288.CH.EQUITY,0,0,0.0442806628725261,0,0,0,0,0,0,0,0.115077900109187,0.0377870478776582,0.497235537579684,0.125769283475294,0.0213036677633066,0.0725992872671224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535074850526902,0,0,0,0,8.67361737988404e-19,0,0.0159316865967744,0,0,0.0418389571053628,0,0,0,0,0,0.0249796011873641,0,0,0.0357138994872943,0,0.0321778940416812,0
X601328.CH.EQUITY,0,0,0.364719340855101,0.0867333156503319,0,0,0,0,0,0,0,0,0.0879109858251439,0.0056489376445816,0.140532149533213,0.040132474790673,0,0,0,0,0,0,0,0,0,0,0.0867479223973728,0,0,0,0,0,0,0,0.0411094431916981,0,0,0.0233042330882497,0,0,0,0,0,0,0,0,0,0.0808107296990228,0,0,0.08225692045656,0
X601398.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.312470415194591,0.271192199588769,0.21320851991505,0.0238713072661695,0,0,0,0,0,0,0,0,0,0.0252470067085236,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.0331403740821615,0,0,0,0,0,0.051517569176168,0.00506900757948744,0,0,0,-0.0344797643907491,0,0.118590907163239,2.16840434497101e-19,0,0,-0.0280704891854255
X601818.CH.EQUITY,0,0.435581588493001,0,0,0,0,0,0,0,0,0,0,0,0.149067482391609,0.0934622678750673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107932811139593,0,0,0.0536963536557646,0,0,0,0.0775399102492938,-1.73472347597681e-18,0,0,0,0,0,0,0.0824355923177803,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.166728492114023,0,0,0,0,0,0.0485717019335333,0.512881071463291,0,0,0.159344475343242,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.113235960494727,0,0,0,0,0,0,0,0,0.276002787837372,0,0,0,0,0,0,-0.0201769472194233,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0203772191201252,0.12921362267844,0.134932613901841
X601988.CH.EQUITY,0.000901907443951741,0.0287527409656818,0,0,0,0,0,0.52085298162248,0.284629975628305,0,0,0.00358668396742007,0,0.0296620408336244,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0750495295234872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047781788251902,0,0,0,0,0,0,0,0.0943002665356287
X601998.CH.EQUITY,0,0,0.100974520464697,0,0,0,0,0.206269578181602,0,0,0.129666321515655,0,0.305453969064788,0,0,0.0683992591244466,0,0,0,0,0,0,0,0,0,0.159946324803165,0.0467835702204005,0,0,0,0,0,0,0,0,0.155711549003912,0,0.0835223826430773,0.114755021823613,-0.0325953352351406,0,0,0,-0.0833440870990336,0,0,0.047371264768921,0,0,0,-0.098963530519698,0
X601658.CH.Equity,0,0,0,0,-0.304256531035201,0.492364090903423,0,0,0.226576786844919,0,0,0,0.505319248478865,0,0,0,0,0,0,0,0,0.202067283758664,0,0,-0.411401078637411,0,0,0,0,0,0,0,0,0,0.0356313126387924,-0.0419228825544221,0,0,0,-0.0269299027987074,0,0,0,0,0,0,0,0.232436333548169,0,0,0.0257095089588465,0.0346936271552023
X11.HK.EQUITY,0,-0.0382240526394735,0,0,-0.0216562060352332,0,0,0,0,0,0,-0.0624792151406164,0,0,0,0,0.0289232482236796,0.632896421916013,0,0,0,0,0,0,-0.0635277516352873,0,0,0,0,0,0,0,0,0,0.104854659081964,0.0652448604997345,0,0,0,0,0,0.0470079336446925,0,0,0.060747228348612,0,0,0.132809037537265,0.138314660080305,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.127784228310921,0,0,0,0,0,0,0,0,0,0,0.324897135701497,0,0.194852674090421,0,0,0,0,0,0,0,-0.249133536832433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420975527326029,0,0.00566281168104654,0,0,0.177106092526412,0,0,0,0,0,0,0
