,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.227456709632223,0.0928086770405877,0,0,0.252915493776121,0,0,0,0,0,0,0.223427600802183,0,0,0.0743220351568987,0,0,0,0,0,0,0,0,0,0.125160794891787,0,0,0,0,0,0.0859090282298332,0,0,-0.118871403645782,0,0,0,0,0.0902558312817844,0,0,0,0,0,0,0,0,0,0,0,0.0154176529616777
X002142.CH.EQUITY,0,0,0,0,0,0.547757772477058,0,0,0,0,0,0,0.0448949295108389,0,0,0,0,0,0,0,-0.0133701669497383,0,0,0,0,0,0,0,0,0.117658887164534,0.183193460382033,0,0.0118696551513485,0,0,0,-0.219324976783292,0,0,0,0,0,0.0850264261037332,0,0,0,0,0,0,0,0,0.144579232319781
X600000.CH.EQUITY,0.173611276710637,0,0,0,0,0,0,0.273532356450654,0,0,0.204650396371356,0,0,0,0,0.195516533234504,0,0,0,0.0327820370522846,0,0.0276103702238189,0,0,0,0.125605504756368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.00335968739265024,0.111966996550156,0.0308642039333859,0,0,0,0.166951140786705,0,0,0.0443843771058928,0.0125239647612089,0,0.083077091379321,0,0.022003521732855,0,0,0,0,0,0,0.159663640903678,0,0,0,0,0.174862780428953,0,0,0,0.0687743461174695,0,0,0.141237439648737,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0320606377991001,0,0,0.431217663991495,0,0,0,0,0.040620634592524,0,0,0,0,0,0,0,0,0,0,0,0.298636258228529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208479160575399,0,0,0,0
X600036.CH.EQUITY,0.642650457558057,0,0,0,0,0,0.00625223151376153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060082127729761,0,0,0,0,0.0446465070319229,0,0,0,0,0,0,0,-0.0168932224925944,0.189804503713067,0,0,0.0326599827423641,-3.46944695195361e-18,0,0,0.0286922722197114,0,0,0,0,0,0,0,0,-0.0529590803475463
X601166.CH.EQUITY,0.173575541670773,0,0,0,0.0890537711855945,0.289913961497882,0,0,0,0.0001666037920501,0,0,0.271301389921656,0,0,0.0354603575461207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122043563071362,0,0,0,0
X601169.CH.EQUITY,0,0,0.111960723061178,0.264119440923537,0,0,0.117043232805084,0,0,0,0,0,0,0,0.114583001657382,0,0,0,0,0,0,0.0656087229159026,0,0,0,0,0.0182855166680103,0,0,0,0.0603227894583382,0,0.229829509246994,0,0,0.061753289998544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.10471563230892,0,0,0.366494732138057,0,0,0,0,0,0.411940607716942,0,0,0,0,0,0,0.00525942477408641,0,0,0.200687963506976,-0.235542163472695,-0.0176348421809562,0,0,0,0,0,0.155419909114086,0.0258999933537218,0,0,0,0,0,0.108954643383461,0,0,0,0,0,0,0,0,0,-0.0834337235897511,0,0,0,0,0,0.0257448725575563,0.126753661506262
X601288.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0.227360937796033,0,0,0.412824339524803,0,0,0.262955532972531,0,0,0,-1.73472347597681e-18,0,0.0106283952264907,0,0,0,0,0,0,0,0,0.0608676676785548,0,0,0,0,0,0,0.0202788409828486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321637958484418
