,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.37409234166414,0,0,0,0,0,0,0.109285735180392,0,0,0,0,0,0,0,0,0,0,0,0,0.115214180356274,0.0703002063602233,0,0,0,0,0,0,0.0335870928484519,0,0,0,0,0,0,0.0831648927335204,0,0.0537234070879035,0,-0.225500247942449,0,0.162238963323249,0,0,-0.0332902836658147,6.93889390390723e-18,0.0384565725194553,0,0,0.0526407179930559
X002142.CH.EQUITY,0.226419796267092,0,0,0,0,0,0.148150343958218,0,0.0783586184204681,0,0,0,0,0.297487077383594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563533779808102,0,0,0,0,0.0328859189061213,0,0.125399577609847,0,0.0910312591036401,0,0,-0.0193711483975868,0,0,0,0,0,-0.0627739548840859,0,0,0,-0.0858186607528619
X600000.CH.EQUITY,0,0,0,0,0,0.322385259089462,0,0,0,0.0277827444624577,0,0,0,0,0.205266207235769,0,0,0,0,0,0.0531161636534714,0,0,0,0,0.0551586301367505,0,0,0,0,0,0,0.279477446074723,0,0,0,0,0,0,0.0477563779798714,0.237376512702878,0,0,0,-0.0744645208332658,0,0,0,0,0,-0.234729674340022
X600015.CH.EQUITY,0.0458575220426842,0,0.177357677379289,0,0.0868675125057106,0,0,0.484479572788985,0,0,0,0,0.00924746210646976,0,0.110498764515587,0,0,0,0,0,0,0,0,0,0.0280466389872932,0,0,0,0.0720757098668113,0,0,0,0,0,0,0,0,0.0158352624763161,0,0.0807564162250589,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.000954093717561505,0,0,0.0967165258901787,0,0,0,0,0,0.222931532073595,0,0.0814996451761997,-1.0842021724855e-19,0,0.0155155421527604,0.155522064336136,0,0,0,0.172491532761705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811609215450513,0,0,0,0,0,0,0,0,0,0.136098781742532,-0.113660090978273
X600036.CH.EQUITY,0,0,0.068111577495076,0,0,0,0,0,0,0,0.378416633253119,0,0,0,0,0,0,0,0,0,-0.19682998132171,0,0,0,0,0,0,0,0.154336022927863,0.520004457266969,0,0,0,-0.0726274525277791,0,0,0.16874050716002,0,0,0.0984039205716441,0.0544342635141506,0,0,0,0,0,0,0,0,0,-0.244395778289154
X601166.CH.EQUITY,0,0.182572997786366,0,0,0,0,0,0,0,0,0,0,0,0,0.288600472171103,0,0,0,0,0,0,0,0,0,0,0.106894525420962,0,0,0,0,0.0253409351753566,0,0.477473525708633,0.169932987843811,0,0,0,0,0,0,-0.271705139084472,0,0,0,0,0.252053928128028,0,-0.247345491544467,-3.46944695195361e-18,0,0.187378333783967
X601169.CH.EQUITY,0,0,0,0.683020221952349,0,0,0,0,0,0,0,0,0.228317661936758,0,0,0.0890984510836862,0,-3.46944695195361e-18,0,0,-0.146349419174721,0,0,0,0,0,0,0,0,0,0,0,-0.135388122856763,-0.166086634312209,0,0,0,-0.0803753897608497,0.626297188776879,-0.177499955160826,0,-0.193403790634884,0,0,0,-4.33680868994202e-19,0.0979015671331484,0,0.0471903857017077,0,0
X601229.CH.EQUITY,0.0405693401055246,0.179420156763562,0.0012682308703907,0,0,0,0,0,0,0,-0.0123581091908207,0.463003884759261,-0.105505704108167,0,0,0.150839378408599,0,0,0,0,0,0.0547667452015642,0,0,0,0.082135377230697,0,0,0,0,0,0,0.205495164255762,0,0,0.165323706360272,0,0,0,0,-0.215565006199505,0,0,0,0,0,0,0,-0.0132522649725862,0,0
X601288.CH.EQUITY,0,0,0,0.0907364638417441,0,0,0,0,0,0,0.0548736911472724,0,0.15341707099956,0,0.355191805908227,0,0,0,0.0370061483903711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277500465299395,0,0,0.0511805797757121,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0
X601328.CH.EQUITY,0,0,-1.38777878078145e-17,0.152511174288112,0,0.122234463176221,0,0,0,0.084753813033359,0,0,0,0.210411411556388,0,0,0,0,0,0,0,0,0,0,0,-0.120265706374897,0,0,0,0.142451777806552,0,0,0,0,0,-0.0346167113784624,0,0,0,0,0,0,0,0,-0.0473817545820741,0.351322389026965,0.0602924709131377,0,-0.107818959677059,0,-0.351180942876842
X601398.CH.EQUITY,0,0,1.73472347597681e-18,0,0,-0.0450758982889474,0,0,0.700108292347649,-0.181344853089746,0,0,0,0,0,-0.148244245145474,0,0,0,0.0594301351467183,0,0,0,0,0,0,0,0,0,0,0.494418509662004,0,0,0,0,-0.0393406932216302,0,0,-0.285142311191748,0,0,0,0,0,-0.15138299729489,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.431170740454481,0,0,0,0.311965593856748,0,0,0,0,0,0,0,0,0,0,-0.165284229328802,0,0,0,-8.67361737988404e-19,0.205169144945797,0,0.0724054062604605,0,0,0,0,0,0,0,0,-0.142010291736232,0,0,0,0,0,0,0.0930656839357897,0,0,0,0,0,0.0265803564220257,0
X601939.CH.EQUITY,0,0.551003313282463,0,8.67361737988404e-19,0,0,0,0,0,-0.0315939658516503,0,0.349988216832532,0,0,0,0.14753424094652,0,0,0,0,0.0181376239832312,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328911140970286,0,-0.316296799942567,0,0,0.2436561210598,0,0,0,0,0,0,0.0818649895485443,0,-0.0469195786761543
X601988.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0153009125763906,0,0.0893449893979168,0,0,0.710486967079387,0,0.0833510494362787,0,0.0711021490947215,0,0,0.114228495197643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364450690507506,0,0,0,0,0.00998077145736117,0,-0.134820226994946,0,0,0,0,0,0,0,0.120498575287902,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0182675263999782,0,0.00460592080431744,0,0,0.102735400412608,0,0,0,0,0,0,0,0,0,0,0.286806934780244,0,0,0.344550375472966,0,0,0,0,0,0,0,0,0.354859748749728,0,0,0,0,0,-0.414191992303563,0,-0.0963010403555168,0,0,0,3.46944695195361e-18,0,0.054756399514703,0,0,1.73472347597681e-18,0,0,-0.0168888026429717
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.145167867992524,0,0,0.0213671132899764,0,0,0.166854798645487,0.15307877317674,0,0,0,0,0,0,-0.013186438817643,0,-0.0772056250028374,0,0,-0.102424743734214,0,0,0,0.180351634267975,0,-0.031529061829224,0,0,0.221353117585736,0,0,0,0,0,0,0,0,0,0,0.00322634595688842
X2388.HK.EQUITY,-0.160915264376968,0,0,0,0,0,0,0.0209370369314938,0.118024758134764,0.00185002930483827,0,0,0,0.0552889588230586,0,0,0,0,0.397527702229681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603044907084659,0,0,0,0,0,0,0,0,0,0,0.129948113400378,0,0,-0.0477625205802865,0.491047198888605,0.132193912058085,0,0.0895898713686269
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0180908489818735,0,0,0,0.216639270464007,0,0.206562797493365,0,0,0,-0.0649789084185184,0,0,0,0,0,0,0.25874550342837,-0.097040197116097,0,0,0,0,0,0,0.139395052644242,0.279444469190487,-0.046546525140842,0,0,0,0,0,-0.247509004731087,0,0,0,0,0,0.233311960845393
X000166.CH.EQUITY,0,0,0,0.00492628806866639,0.0016029380742669,0,0,0,0,0,0,0.0135947995522654,0.0157999983163584,0,0.00283415383386034,0,0,0,0,0,0,0.37908506880153,0,0,0.221049679080859,0,0.0445520960170499,0,0,0,0.224753939284493,0.022882218422297,0,0,0,0,-0.0919525074924838,0,0,0.0518747405384679,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0600519906246508,0
X002736.CH.EQUITY,0,0.0715186498229871,0.101378577230048,0,0,0,0.152780374971986,0,0,0,0,0,0,0.0193185892667457,0,0.0926805740682421,0,-0.0725412660332736,0,0.253570344240224,0,0,0,0,0.0768354051845497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13433506049184,0.0204222364254346,0.135647335585711,0,0,0,0,0,0,0,0,0,0
