,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0135805214646584,0,0,0.108796593058527,0.0327484585807912,0.0307654797515033,0,0,0.373727804468562,0,0,0,0,0,0,0,0,0,0,0,0,0.0533048333785456,0,0,0,0,0,0,0,0.0380021037776659,0,0,0,0,0,0,0,0,0.0187461977551441,0,0.0190525774637176,0.150182214842685,0,0,0.00208431348538143,0,0.0759252787573211,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.333580918095691,0,0,0,0,0,0,0,0.261735761950911,0,0,0,0.014613480492027,0,0,0,0,0,0,0,0,0,0,-0.0458739489439243,0,0,0,0,0,0,0,0,0.132722461730575,0,0.0537331419598602,0.128528562808436,0,0,0.155259530870692,0,-0.00963020674173307,0.0150189958151103,0.0371028350613863
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.404359342886476,0,0.048725492021003,0.22716552664112,-0.0222841544223806,0.0704400431991108,0,0.047962146120184,0,0,0,0,0,0,0,0,0,0,0,0.0736670971219127,0,0,0,0,0,0,0,0,0,0,0,0,0.157553677030732,0,0,0,0,0,0,0,0.0904050389122796
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.519974565848593,0,0,0,0,0,0,0,0.0588909818824066,-8.67361737988404e-19,0,0,0,0.421386250305132,0,0.0736457951900142,0,0,0.0540184532202526,0,-0.0290579343742074,0,0,0,0,0,0,0,0,0.000342159821822619,0.0433951940538224,0,0,0,0,0,-0.0379390217821792,0,-0.0376506703414848,-0.0740788266251251,0
X600016.CH.EQUITY,0.0597069034223669,0,0,0,0,0.0373333510787218,0,0,0,0,0,0,0,0,0.00490735558068528,0.350578698908355,0.0582076714063484,0,0,0,0,0,0,0.298644157230177,4.33680868994202e-19,0,0,0,0,0,0,0,0.0844798001463781,0.0167968748596477,0,0,0,0,0,0.053762053689002,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.438829123558506,0.156700548851945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682792724676024,0,0,0,0,0,0,0,0,0,0.169742211562621,0,0,0.025118878375574,0.0363974729554747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.13630960680581,0,0.0153933354934756
X600919.CH.EQUITY,0,0,0,0.154387831153142,0,0,0,0.567517803081344,0,0,0,0,0,0.0332666620324608,0,0,0,0.00289191476293504,0.21263365580021,0,0,0,0,0,0,0,0,-0.102530099658995,0.0358507049242967,0,0,0,0,0,0,0,0,0,0,0,-0.125160052185752,0,0,0,0,0,0.118488574618514,0,0,0,-0.0796081573444355,0
X600926.CH.EQUITY,0,0.00968960340653159,0,0,0,0,0.419129259636991,0,0,0,0,0,1.73472347597681e-18,0.0654465940570832,0,0,0,0.29764058089729,0,0,0,0,0,0,0,0,0.0990968317901718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785755537896302,-0.0826595765521324,0,0.160421142001585,0,0,0,0
X601009.CH.EQUITY,0.167299474842819,0,0,0,-0.113859520584142,0,0.100823314314757,0.180415780538455,0,0,0,0,0,0,0,0,0,0,0.328637265126087,0,0,0,0,0,2.77555756156289e-17,0,0,0.0402839371282685,0.314125099207313,0,0,0,0,0,0,0,0,0,0,0,0.316929830143269,0,0,0,0,0,0,0,0,0,-0.200540676938961,0.0241447070148214
X601166.CH.EQUITY,0.20387560592811,0.262764945052154,0.0602420607515043,0,0,0,0,0,0.0179179091108235,0,0,0,0,0,0,0,0,0.142153102731457,0,0,0.273176020460967,0,0,0,0,0,0,0,0,0,0.0181214467680313,0,0,0,0.163359440952911,0,0,0,0,0,0,0,0,0,0,-0.0044914380033363,0,0,0,0,0,0
