,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0392100533047196,0,0,0,0,0.298679219000753,0,0,0,0,0,0,0,0,0,0.00738087656354824,0,0,0,0,0.165998371177664,0,0,0,0,0,0.134644914446106,0,0,0,0.178911372095258,0,0,0,0,0,0,0,0.114187015609703,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.279796688502424,0,0,0,0,0,0,0,0.384860829644361,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.083872825812546,0,0,-0.0010080924171452,0,0.0393596000615249,0,0,0,0,0,0.099452962221871,0.0326228963553189,0,0,0,0
X600000.CH.EQUITY,0.0296023659805765,0,0,0,0.0517225926194402,0,0,0,0.0544634709620487,0,0,0.295496962156989,0,0.0498953293702311,0.123647685282971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254342045652824,0,0,0.0778970043683243,0,0,0.107289785805917,0,0,0,0,0,0,0,0,0,0,0.0271215113360255,0,0,0,0,0
X600015.CH.EQUITY,0,0.124857263825814,0,0,0,0,0.295829897256894,0.183583455494981,0,0,0,0,0,0.138589272943137,0,0,0,0,0,-0.0229890603791957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551570498513407,0,0,0,0,0,0.270093557054353,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.25400377241882,0.0600188642032779,0,0,0.208422849382241,0.0372237651445157,0,0.230484707017225,0,0,0.0542428907054431,0,0.0303378609445464,0,0.03399435266935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147275102938591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306016052571602,0,0,0,0,-0.0393651746250079,0
X600036.CH.EQUITY,0.126510089269577,0.238689162305927,0,0,0,0,0.281279705191412,0,0,0,0,0,0,0,0,0,0,0.0118269301949958,0,0,6.93889390390723e-18,0,0,0,0,0,-0.00726412444957311,0,0,0,-0.0492099466397823,0,0,0.113767549587994,0.122349951386217,0,0,0.101530519196676,0,0,0,0,0,0,0,0,0,0,0,0.120249145813372,-0.0223255664629402,0
X601166.CH.EQUITY,0.0654809799662329,0,0,0.108895254848323,0,0.367152483749987,0,0,0.0538419682557798,0,0.0719544077647818,0,0.216009115000096,0,0,0,0,0,0,0,0.0872207984911018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196835607957605,0,0,0,0.0100059397522532,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.1695997522232,0,0.388273009290286,0.0937861747841919,0,0,0,0,0,0,0,0,0.0474818127036993,0,0.0828718800476504,0.141460000536302,0,0,0,0,-0.0308754982677327,0,0,0,0.0139860027877891,0,0,0,0.173360742416268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288127009438797
X601229.CH.EQUITY,0.0705027524450866,0,0,0,0.0214286835128125,0,0,0,0,0,-0.0609390037336011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341891593623769,0,0,0.196685623878277,0,0,0,0,0,0,0,0.207610224840477,0,0,0,0,0.0531648008751583,0,0.0296580279565453,0,0,0,0
X601288.CH.EQUITY,0,0,0.0710277918943967,-3.46944695195361e-18,0.118069931780306,0,0,0,0.00734619667435741,0,0.0523451245344843,0.327713960061377,0,0,0.28557896878452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110073877114506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
