,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.26406036437758,0,-1.38777878078145e-17,0.0656576181857032,0,0,0,0,-1.73472347597681e-18,0,0.0778212858249634,0.135922493102691,0,0,0,0,0,0,0,0.10758782664781,0,0,0,0,0,0,0,0.145834794080927,0,0,0,0,0,0,0,0.144744113714789,0,-0.0662744634328887,0,0,0,0.0438133707872169,0,-0.262254146295268,-0.103449876237127,-0.0943762257179131
X002142.CH.EQUITY,0.167444464414744,0,0,0,0,0.217448283384064,0.0464258482568823,0,0,0,0,0,0,0,0,-0.128631032853331,0,0,0,0,0,0,0.126870796051452,0,0,0,0,0,0.0264136597169641,0.1636977953503,0,0.157524284017191,0,0,0,0,-0.0724686320194341,0,-0.162211164038768,0,0.0402371165885659,0,0,0,0,0,0,0,0,0,-0.168341847824959
X600000.CH.EQUITY,0.110198286727715,0,0,0,0.0435304812181186,0.164268002732464,0,0,0,0,0.331494270802673,0,0.169008029071541,0,0.0465215169208837,0,0,0,0,0,0.216644404854323,0,0,0,0.0238062466881909,0,0,0,0,0.0421566143496674,0,0,-0.0778872649734397,0,0,-1.73472347597681e-18,0,0,0,0.0254589435501642,0,-0.0293523735057655,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.271623493202911,0.0362982679095898,0,0,0,0.260331975575947,0,0,0.0863067142780714,0,0,0,0,0,0,0,0.0568599835698717,0.0420159674632045,0,0,0,0,0,0,0.109019045306264,0,0,0,0.0698759269546389,0,0,0,0,0,0,0,0,0,-0.0305542372504101,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.163181771278724,0,0.364579343942249,0,0,0,0,0,0,0,0,0,0.0159267083760175,0.156874771861597,0,0,0.356050466261521,0.025594485177555,0,0,-0.0148747873622399,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.224915684310945,0.143116705597863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112943472116334,0,0,0,0,0,0,0.0377091164867353,0,0.0988784961937739,0,0,-6.93889390390723e-18,0,0.032001248009536,0.166249819855136,0,0.05957004365171,0,0,0,0.0371925698529038,0,0,0.00337646901384587,0,0,0,0,0,0,0,0.0151313828180268,0
X601166.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0.433415134282038,0,0,0,0,0,0.204369420745888,3.46944695195361e-18,0,0.0107534541294395,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.00241598724397213,0,0,0,0,0,0.058289785034519,0.429286421024227,0,0,0,0,0,0,0,0,0,0,0,0,0.0339881408324841,0,0,0,0,0
X601169.CH.EQUITY,0,0.0627101090273768,0.272456168446174,0.431333713225573,0,0,0,0,0,0,0.229544219121259,0,0,-3.46944695195361e-18,0.119467751098227,0,0,0,0,0,0,-0.0697256274943645,0,0.0382805964401124,0,-0.0111319990128535,0,0.024311190352621,0,0.0569412493636589,0,0,0,0,0,0,0,0,-0.060042792166565,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.0318887847640845,0,0,0,0,0,0,0,0,0.175937625234668,0,0,0,0.321208981090717,0,0,0,0,0.0306792843995017,0,-0.134248933439915,0,0.0694083718455672,0,0,0.322533294297961,0,0,0,0,0,0,0.139880580391401,0,0,0,-0.122609952869494,0,0,0.195871819997529,0,0,0,0,0,-0.0645286831866651,0,0,0,-0.0879680726714021,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.180770290711021,0,0,0.612792738125403,0,0.114587200956436,0.0198874358672715,0,0,0,0.0467478180213196,0,0,0,0,0.0530002365889308,0,0.117991039664794,0,0.0353548510724106,0,0.0831395240151098,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.00618840378369684,0.0314491019825537,0,-0.038844107893676,0,0,0,0
X601328.CH.EQUITY,0,0,0.243749414850917,0,0.134203479843369,0,0,0.14101556700667,0,0,0,0,0,0,0.0995089279279206,0.171213271277096,0,0.0831510799950897,0.0483738310345705,0,0,0,0.0615173237709302,0,0,0,0,0,0,0.0360496378369068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140234559109492,0.033466293900957,0,0.0332785553617268,0
X601398.CH.EQUITY,0,0.0222671813986796,0.244723013451683,0,0,0,0,0,0.0409253192527021,0.0165950720441229,0.275771036301447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13507150900011,0,0,-0.0878606148515211,0,0,0.0199022982450254,0,0,0,0,0,0,0,0,0.0551823457614758,0,0.0202211479301471,0,0.261118570052343,0,0
X601818.CH.EQUITY,0.194253659335998,0,0.0724037534521837,0.141064514837112,0,0,0,0,0,0,0,0,0,0,0,0.260491669566422,0,0,0,0,-0.130964934837391,0,0,0,0,0,0,0,-0.14530055790033,0,0,0,0,-0.0646526580483827,0,0,-0.0116954321406058,0,0.147286574995309,0.181781012992153,0,0,0,0,0,0,0,0,0,0,0
