,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.138851416102062,0,0.0859836144602475,0,0,0,0,0,0,0,0,0.124264954301876,0,0.120896302477686,0,0,0,0,0,0.0843071598811435,0,0,0.0207816647162221,0,0,0,0.0318869408065395,0.0873948448647998,0,0,0,0.161396450112967,0,0,0,0,0.035524154437986,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0332661414517075,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.262127889835227,0.0643151373276771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305182500029096,0,0,0,0.0345960056565709,-0.0218750494315452,0,0.0225446420224084,0,-0.06444086502626,0,0,0,0,0,0,0,0.134255469270901,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0280721714139415,0.470364440341635,0,0,0,0.208817796229421,0.00958885051821638,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.072897132896616,0,-0.195510581679669,0,0,-0.0776793192766299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332845088635167,0,0,0,0,0,0,0,0.0405702081161173,0,0,0
X600015.CH.EQUITY,0.248426952709466,0,-0.233958905176852,0,0,0,0,0.138281003027928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286958661192514,0,0,-0.0372792349709166,0,0,0,0,0,0,0,0.0609673595543509,0,0.0989856312338604,0,0,0,0,0,0,0,0,0,0,-0.538268074292673
X600016.CH.EQUITY,0,0,0.0503919410050384,0.206984395864744,0,0,0,0,0,0,0,0,0.312292140125117,0,0,0.0767597054880977,0,0,0,0,0,0,0,0,0,0.00676973873275482,0,0,0,0,0,0,0,0,0,0,0,0,0.0490468024576303,0,0,0,0,0,0,0,0,0,0,0,-0.0243588747685355
X600036.CH.EQUITY,0,0,0,0.228310474409915,0,0,0,0,0,0,0.479891544960282,0,0.128109670055508,0,0,0,0.00974100549727037,0,0,0,-0.0418307783937926,0,-0.138200002999071,0,0,0,0,0,0.13954027318053,0,0,0,0,-0.0147580028198429,0,0,0,-0.182974261097366,0,0,-0.0188023079238324,0,0,0,0,0,0.239170026809772,0,0,0,0
X601166.CH.EQUITY,0.0532573816941654,0,0.307754913469194,0,0,0.0965535267811132,0,0,0,0.262412415429862,0,0.135148741710291,0,0,0,0,0,0.0342326605556146,0,0,0,0,0,0,-0.164454446890494,0,0,0,0,0,0,0,0.00216723456271449,0,0,0,0,0,0.117087874677217,0,0,0,0,0,0,0,-0.0147911815282089,0.0253491277613587,0,0.0624877594499309,0
X601169.CH.EQUITY,0,3.46944695195361e-18,0,0.974173686869928,0,-0.126758897222445,0,0,0.0177687241975784,0,0,0,0,0,-0.0400297744846716,0.0440633498691761,0,0,0,0,-0.173178840767143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770493235517902,-0.0900221658569814,0.640739513575956,0,0,0,0,0,0,0.0381665906315686,0,0,0,0.143457910468564,0,0.026793907589046
X601229.CH.EQUITY,0,0.226002912668954,0.0847672305635918,0.261336223444484,0,0,0,0,0,0,0,0.450408098491017,0.00742865956749794,0,0,0,0,0,0,0,0,0,0,0,0.018278385983859,0,0,0,0,0,0,0.0629914878693368,0,0,0.107318663044282,-0.0705099376791573,0,0,0,0,0,0,0,0,0,0,0.0839306822915415,0,0,0,-0.0227764420242676
X601288.CH.EQUITY,0,0,0,0,0,0,0.817839012306406,0,0,0,0,0,0,0,0,0,0,0,-0.243687207449415,0,0,0,0,0,0,0.0101202572824778,0,0,0,0,0,0,0,-0.238342286644267,0,0,0.0470002828210657,0,0,0,0,0,0,0,0.103414228284563,0,-0.148659430890605,0,0,0,0
