,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.182957147831365,0,0,0,0.0919577652474818,0.0910000348760239,0,0.0266479571990057,0,0,0,0.249996769265244,0,1.38777878078145e-17,0.0851143765654742,0,0,0,0,0,0,0,0.0158702414918965,0,0.071112564221373,0.00339904841099886,0,0,0.14295297718675,0,0.140431615449989,0,0,0,0,0,0,0,0.00991641463820501,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.20043010924134,0,0,0,0,0.55251428740859,0,0,0,0,0,0,0,0,0,-0.140524416424029,0.0785660790682151,0,0,0,-0.0718031377725364,0,0,0,0,-0.172114302886647,0,0,0,0,0.293615957885969,0,0.40165879676398,0,0,0,-0.0547512176659386,-0.196660784812248,0,-0.115190532557206,0,0,0,0,0,0,0,0,0,0,-0.0922338396581969,-0.0698719351927974
X600000.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0.382885567686309,0,0,0.412003915567989,0,0,0,0,0,0,0,0,0,0.0275480585256343,0.0845976139362361,0.0945816746643529,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0303543775703939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.356172002936746,0,0,0,0,0,0,0,0,0,0.139289123284944,0.00406561631919105,0,0,0.00894605645822737,0,0,0,0,0,0,0,0,0,0,0.0666567983224377,0,0,0,0,0.250754718793698,0,0,0,0,0,0,0.0689485219858682,0.0810621619655125,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0292882550753524,0,0.115902381952734,0.0306168686764894,0.499830270864966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257917154260732,0.0134634469080894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484082611502433,0,0,0,0,0
X600036.CH.EQUITY,0.133737036749266,0.00330158969183875,0,0,0,0,0.282146383439866,0,0,0,-1.73472347597681e-18,0,0.109530037812459,0,0,0,0,0,0,0,0.028258454977433,0,0,0,0,0,0.0340056937321684,0,0,0,0,0,0,0,0,0.20357210532224,0,0,0.0975984100754318,0,0,0,0.0397366956555178,0,0,0,0,0,0,0,6.93889390390723e-18,0
X601166.CH.EQUITY,0.142143642070695,0,0,0.107825724764844,0.0286362844433709,0.321075086510229,0,0,0,0,0,0,0.251964763968206,8.67361737988404e-19,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.141264732549562,0,0,0,0
X601169.CH.EQUITY,0.0914080065570019,0,0.21341078525209,0.0547276238643721,0,0,0,0,0.0733509245985797,0,0.0341842022136322,0.163355830709819,0,0,0,0,0,0,0,0.0379737302657567,0,0,0.042600839641889,0,0.113984795368905,0,0,0,0,0,0,0,0.183320257230308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.533230696119672,0,0,0.0503211538286578,0,0,0.153157726858476,0,0,0,0,0,0,0,0,0,0,0.0851844179942669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123527375412436,0,0,0,0,0,0
X601288.CH.EQUITY,0.00311993528412922,0,0,0,0,0,0,0,0,0,0,0.336353882806543,0,0.107684395500611,0.437589227895523,0,0,0,0,0,0.014331435243665,0.00375336377555544,0,0,0,0,0,0,0,0.0575340634166836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335529980719053,0,0,-0.0494528142746523
X601328.CH.EQUITY,0,0,0.621432811697585,0,0.042501714640207,0,0,0,0.204649497668085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430582252623952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025312293438235,0,0,0.0387678778752034,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.308943945070983,0,0,0,0,0,0,0.047695352755052,0,0,0,0,0,0,0,0,0,0.0431148446478173,0,0,0.0514749535854717,0.36092436465595,0,0.0900649229896967,0,-3.46944695195361e-18,0,0.0587996834387532,0,0,0,0,0,0,0,0,0,0,0,-0.0444599939483908,0,0,0
X601818.CH.EQUITY,0.449002304506414,0,0,0.409149958742412,0,0,0,0,0,0,0,0,0,0,0,0.0110695708310143,0,0,0,0,0,0,0,-0.0204956518395855,0,0,0,0,0,0,0,0,0,0,-0.0560803193593453,-0.227572257747258,0,-0.0575878724827178,0,0.103461742770991,0.111296788901883,0,0,0,0,0,0,0,0,0,0,0.0925649979839354
X601939.CH.EQUITY,0,0,0.459186100644153,0,0,0,0,0,0.0127536634625751,0.283395731764784,0,0,0,0,0.0676979225458114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732355555599855,0,0,0,0,0,0,0,0,0,0,0,0
