,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.303311849212167,0,0,0.0580144486956306,0,0,0,0,0,0,0.0565810151421119,0,0,0,0,0,0,0,0,0.0406268007685938,0,0,0,0,0,0,0,0.084047361343507,0,-3.46944695195361e-18,0,0,0,0,0,0.129351176710255,0,-0.0458287445239651,0,0,0,0.13598773003708,0.0996176521055504,-0.229465211166152,-0.139160336690471,-0.168621700549348
X002142.CH.EQUITY,0.149452237281866,0,0,0,0,0.132189502536035,0.114665973686266,0,0,0,0.110990073888563,0,0,0,0,-0.159958031564994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133060903348844,0,0.180379227168112,0,0,0,0,-0.0352881368174015,0,0,0,0.00996602262118562,0,0,0,0,0,0,0,0,0,-0.244576926850352
X600000.CH.EQUITY,0.10270570538384,0,0,0,0.0358904519608725,0.16962304959042,0,0,0,0,0.334147300031075,0,0.192889468615267,0,0.0646380989869541,0,0,0,0,0,0.229842448130946,0,0,0,0.0334577566373482,0,0,0,0,0.0145361635632551,0,0,-0.065678891797914,-0.00990018563041534,0,0,0,0,0,0,0,-0.0371053362839547,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.238722622491482,0.0243240083143451,0,0,0,0.365375816895022,0,0,0.0694832323392882,0,0,0,0,0,0,0,0.0916259964101714,0.083571769174002,0,0,0,0,0,0,0.0558870041769986,0,0,0,0.0685297590385872,0,0,0,0,0,0,0,0,0,-0.00481827928505349,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.00831681674349791,0,0,0,0,0.2373796902471,0.0813466003132415,0,0.226946616309462,0,0,0,0,0,0,0,0,0,0,0.146811233036183,0,0,0.271954929858986,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.134520490289047,0.173021384891492,0.0931278793472465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779155017769121,0,0,0,0,0.307367899665904,0,0,0.104723005435363,0,0,0,0.110612153267237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000901096731445316
X601166.CH.EQUITY,0.0791065149835083,0,0,0,0,0.284649900547676,0,0,0,0,0,0.176910860964439,0.0253512411172019,0,0.0759745008117265,0,0,0,0,0,0,0,0.0781160958663163,0,0,0.00133191256295614,0,0,0,0,0,0,0.477862026784252,0,0,0,0,0,0,0,0,0,0,0,0,0.045248334915131,0,0,0,0,0
X601169.CH.EQUITY,0,0.154271818795552,0.144448123955292,0.486001925316206,0,0,0,0,0,0,0.112846604011348,-0.0270193334943004,0.0117600844214809,0,0.0885927948031434,0,0,0,0,0,0,-0.0324902833981398,0,0,0,0,0,0,0,0.150011665878672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376498653956183,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.19105470197337,0,0,0,0.275248324186681,0,0,0,0,0.0358671193241682,0,-0.15015356805703,0,0.00409990429925871,0,0,0.364861615709676,0,0,0,0,0,0,0.174193391881578,0,0,0,-0.0878122876441706,0,0,0.198342670814699,0,0,0,0,0,-0.0860486487927308,0,0,0,-0.125825934906883,0
X601288.CH.EQUITY,-0.0722877077884548,0,0,0,0,0,0,0,0.18755426930047,0,0,0.589563624101034,0,0.103001828043077,0.12176285861596,0,0,0,0.0815156689620765,0,0,0,0,0,0,0.054505358342044,0,0.0525867060815806,0,0,0,0,-0.00870654301313799,0.0171250991427703,0,0,0,0,0,0,0,0,0,0.0308418076473304,0.0184876619471598,0.0208394797640694,-0.0546478084594068,0,0,0,0
X601328.CH.EQUITY,0,0,0.171953020264593,0,0.193314143794643,0,0.00249738043009652,0.162791262270498,0,4.33680868994202e-19,0,0,0,0,0.0984826238729367,0.162111143997154,0,0.0350650372956758,0.103290236265869,0,0,0,0.0503198731698403,0,0,0,0,0,0,0.0484726598388913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127236999722334,0.0342779699675896,0,0.0332580373582372,0
X601398.CH.EQUITY,0,0.0111257360312494,0.264244845692853,0,0,0,0,0,0.0538153804147431,0.011159006824382,0.237509187945425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130121846685983,0,0,-0.0489141919384178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246098827603949,0,0.323180832125867,0,-0.0400665412696948
X601818.CH.EQUITY,0.151975322153071,0,0.163023766281358,0.166183282913583,0,0,0,0,0,0,0,0,0,0,0,0.258541703597334,0,0,0,0,-0.17317680240228,0,0,0,0,0,0,0,-0.140969148451756,0,0,0,0,-0.076058694700516,0,0,-0.0205553851350653,0,0.15349122755118,0.149748926894746,0,0,0,0,0,0,0,0,0,0.00155178924417764,-0.0439636123957098
X601939.CH.EQUITY,0.0697543305617088,0,0,0,0,0,0,0.0437178463451186,0.365862654105977,0,0,0.482636722638195,0,0,0.179171842633446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470684801396736,-0.11111299253959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.265838759232294,0,0.113301420590155,0,0,0.118403509535568,0.133415272672407,0.0709107230818225,0,0.171634943066155,0,0,0,0,0,0,0,0.0309174989937869,0,0,0,0,0,0,0,0,0,0,0,0.121970271908577,0,0,0,-0.29215796476304,0,0,0,0,0,0,0,0.0972631579098979,0.0204245658182758,-0.0525315980572137,0,0,0
X601998.CH.EQUITY,0,0,0.120830836080171,0.288174142767369,0.320892970817094,-0.0178179614382762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103598861108097,0,0,0,0,-0.134115628355696,0,0,0,0,-0.100683458113197,0.0365722039563728,0,0,0,0,0,0,0.0581817830533854,0.158184737658458,0,0,0.0136870143073503,0,0,0,0,0,0,-0.0556758366224358,-0.133775247087772
X11.HK.EQUITY,0,0,0,0,0,0,0,-0.0749545600388658,-0.0657542184445192,0,0,0,-1.38777878078145e-17,0,0,0,0,0.329408709551039,0.119786453488497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21883260740563,0,-0.0473934814003927,0,0,0,-0.0961639294889038,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0,0.139294948875725,0,0.0329064564483951
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0899796168875983,0,0,0,0,-0.0232543016942241,0,0.0856174117512653,0,0.412520811006389,0,0.344669936261843,0.0625150536902274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149620730643137,0,0,-0.11524463755893,0.234269717252787,0,0,0.0452308622603627
X5.HK.EQUITY,0,0,0.282911455615989,0,0,0,0,0,0,0.00567088467756593,0,0,0,0.234438021834043,0.135810872417902,0,0.640803656616,0,0,0,0,0,0,0,0,0,0,0.0274450584547899,0,6.93889390390723e-18,-0.127449814459926,0,0,0,-0.0672399823201087,0.134727200985117,0,0,0,0,0,0,0,0,0,-0.205481740593796,0,0,0,0,0
X2886.TT.EQUITY,0,-0.0835327989009185,0,0,0,0,-0.0361193739620957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413650657324625,-0.0782832169193775,0,-0.0860124966376351,0,0,0,0,0.0727237289934655,-0.0308628567956945,0,0,0,0.203039728458686,0,0,0.321704689807121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050163505295874
X2891.TT.EQUITY,0,0,0.215967352957154,0,0,0,0,0,0,0,0,0,0,0.447513702984833,-0.221427473263328,0,0,0,0,0.547000493681624,0,0,0,0,0,-0.0127984043740867,0,0,0.114028080354269,0,0,0,0,0,0,0.0868911726685397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254683262548543
