,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,MKRturn,TED
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0342092703278248,0,0,0,0,0,0,0.287057135421092,0.00215584445020869,-6.93889390390723e-18,0.106894574324802,0,0,3.46944695195361e-18,0,0.075107517625704,0,0,0,0,0,0,0,0,0,0,0.0321363951259478,0.0526208458157969,0,0.475615571627816,0,-0.135488108537147,0,0,0,0,0.257715198145742,0,0,0,0,-0.792167078382633,0,-0.0791448212728241
X600837.CH.EQUITY,0,0,0,0,0,0.261358572455824,0,0,0,-0.204282474388666,0,0.0210795133135354,0.430257035990225,0,0,0,0,0,0,0,0,0,0,-0.0878983525915238,0.106717112723493,0.0693534539865515,0,0,0,0,0,0,0,0,0,0.324316798859637,0.225652031657659,0,0,0,0,0,0,0,0,0,-0.267513614655248,0,0,0,0.121120507888348,0
X600999.CH.EQUITY,0.334613775871104,0,-0.355230596909314,-0.0938811574387679,0,0,0,0.00170834826683806,0,-0.13323527468026,0,-0.0670795620481017,0,0,0,0,0,0.180825318627493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486973891598005,0.24960934248681,0,0,0,0.0934211707708383,0.375958833176906,0,0.362392487534998,-0.11257332578782,0,0,0,0,0,0,0,0,0,0.0269818061526879,0
X601066.CH.EQUITY,0.154840635214669,0,0,0,0,0,0,1.38777878078145e-17,0,3.46944695195361e-18,0,0,0,0,0,0.0115920313353142,-0.284357593461441,0,0,0,0,0,0,0,0,0.218244234045411,0,0,0,-0.00289862365947423,0,0,0.0715522466039438,0,0,0,0.172009159525732,0.206856473126565,0,0,0,0,0,0.399036948141608,0,-0.0872854237344928,0,-0.328736588205844,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.00429600580467482,0,0,0,0,0,0,0.0803425362898966,-0.0062623904270133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188337334806058,0.0175520494174694,0,0,0.631438160298187,0,0.123888526381994,0,0,0,0,0,0,-0.0512379608187323,0,0,0,0,0
X601688.CH.EQUITY,0,0,0.0405989378045425,0,0.0342761228030953,0,0,0,0,0,0,0,0,0,0,-0.107243689840523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222455066250917,0,0.270615000676543,0,0.123049473029666,0,0.548069969954675,0,0,0,0,0.0307518161129442,0,0,0.0519248825082856,0,0,0,0.0451973487429231,0,-0.00172993773700002,0
X2885.TT.EQUITY,0,0,0,0,0.0739573973718721,0,0,0,0.123243636707976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843642777628195,0.149418293933067,0.0541707222207876,0,0,0,0.318647552083134,0,-6.93889390390723e-18,0.0448666077483975,0,0,0,0,0,0,0,0,-0.158651176016332,0.0556445724863048,0,0.228866592866537,0,0.0194691683904728,0.0241473298541913,0.0871477911258538,0
X601318.CH.EQUITY,0,0.0311434993703018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369721506284486,0,0,0,0,0.170240510502045,0,0,0,0.18735521656846,0,0,0,0,0,0,0.125106784310267,0,0.0803232173678605,0,0,0,0,0.261164339934427,0,0,0.0435512170611602,0.0367275347321338,0,0,0,0,0,0
X601319.CH.EQUITY,-0.0900188843604803,0,0,0,0,0,0,0,0,0,0,0.0580259461816091,0,0,0,0,0,0,0,0,0,0,0,0,0.157766584386998,0,-0.0225835143742962,0,0,0,0,0,0,0.0566936067420539,0,0,0.0391967561736924,0,0,0,0,0,0,0.32647909372066,-0.101360535352843,0,0,0,0,0.0164469990117889,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0414685976685235,0,0.0765053582446317,0,0,0,0,0,0,0,-0.0589136847888869,0,0.0189987373270059,0,0,0,0,0,0,0.0269022326077251,0,0,0.0545228011151181,0.00833583484765285,0,0,0,0,0,0,0,0,0.0310201257942752,0,0.410654364628362,0,0,0.457838468444822,0.233706959491124,0,0,0,0,-0.176761054118055,0,-0.00706826913505258,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0416410800556445,0.131075398608046,0,0,0,0,0,0,0,0.0197477149514921,0,0,0,0,0,0,0,0,0.0557869606434168,0,0.149318900927596,0,0,0.0185048538906323,0,0,0,0,0,0,0,0.107791070116798,0.125231700174981,0.411334714322257,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0481334952512558,-0.0405815578595791,0,0,0,0,0,0,0,0,0.293727740716012,-0.00851557998181129,0,0,0,-0.0589203252662833,0,0,0,0,0,0,0.0220703056374367,0,0.250771667011519,0,0,0,0,0,0.445553180904943,0,0,0.153146313238815,0,0,0,0,0.00328038962876809,0,0
X2881.TT.EQUITY,0,-0.0266207360211046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923228278957428,0,0.0560335882005889,-0.00218554069258528,0,0,0,0,0,0.290127106981902,0,0,0.0825339418949401,0,0,0.137163666261494,0,0,0,6.93889390390723e-18,0,0.0881903295875301,0.12861094584213,0,0,3.46944695195361e-18,0,0,0,0.208599874825295,0,0,0,0,-0.0788325922552972,0
X2882.TT.EQUITY,0,0,0,-0.000113811409683883,0,0,0,0,0,0.0137468773168992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117204827201641,0.0378772347953561,0,0,0,0,0,0,0,0,0,0,0,0,0.0829925157996457,0.514482066900366,0,0.0994018307166325,0.133021365173751,0,0,0.0631403870824411,0
X2883.TT.EQUITY,0,0,-0.11616173289643,-0.0126480672517943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596461579900084,0,0,0.150647798741308,0,0.108381115708545,0.158136463581266,0.0966936590123881,0,0.166709231672666,-0.156192702320705,0,0,0,0,0,0,0,0,0,0,0,0,0.117378621416994,0,0.015297572681406,0,0,-0.0260743661772927,0
X2888.TT.EQUITY,0,0,0,0.0673725204903863,0,0,0,0,0,0.048138225269314,0,-0.0830118381017992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395530761778641,0.21756971641216,0,0,0,0.0842604846763938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387209816077574,0,0,0,0.0188343220750861,0,0
X000002.CH.EQUITY,0,0,0,0,0.250871619816024,0,0,0.11996816696987,0,0,0,0,0,-0.0365749053644838,-0.0364987349087713,0,0,-0.0345688042881004,0,0,0,0,-0.0269307887863792,0,0,0,0,0.121949776960386,0,0,0,0,0,0,0,-0.088222131933703,-0.0276941860801703,0,0,0,0,0,0.226420118631576,0,0,0,0,0,0,0.433169531532211,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0844977164825,0,0,0,0.127399965142155,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0692751126411006,0,0,0,0,0,0,0,0,0.0183896461513239,0,0,0,6.93889390390723e-18,0,0.106079578893003,0,0,0,0,0,0.182353331218818,0,0,0,0,0.457843015380158,0,0,0.00452239743110174
MKRturn,0.114660330947501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164513329326067,0,0,-0.134726172732832,0,0,0,0,0.203680826953001,0,0.346467988866608,0,0,0,-0.126543183942272,0,-0.165590680438713,0,0,0,0,-0.0988034692861785,0,0,0.0784003942392822,0,0,-0.031466667599436,0,0,0,0,-0.0952713436806109,0,0,0,0,0
TED,0.185735931292811,0,0,-0.445061355803249,0,0.0947346297812458,0,-0.16707379544134,0,0,0,0,0.0212097438005911,0,0,0,0.12121351461244,0,0,0,-0.468232618206288,0,0,0,0.3470705389366,0,0,0,0.174399799547928,0,0,0.193567520494634,-0.465203216979115,0,0,-0.0328793616049281,0,0,0,0,0,0,0,0,0,0,0,0,0.170269239379341,0,0,0
