,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.136029185552699,0.124915316652723,0,0.111224116000764,0.12498120131494,0,0,0,0,0,0,0,0,0,0,0.0717290284612704,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.142574192296208,0,0.0251700606373553,0.0688389818622642,0,-4.33680868994202e-19,0.0434853152765111,0,0.0333871949157977,0,0,0,0,0,0,0.0183374987510926,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120943377859729,0.110792317782552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4270855482844,0,0,0,0,0,0,0,0,0,0,0,0.0642787121951,0,0,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0
X600000.CH.EQUITY,0,0,0,0,0.168447942474726,0,0,0,0.144953178610375,0,0,0,0.175533294556599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0.0795805861059758,0,0.697793971478604,0,-0.121281325087197,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.170528024872022,0,0,0,0.135388701385179,0,0,0.0436562704257007,0.135521737343316,0,0.0181998992295361,0,0,0,0,0,0.17425161780212,0,0,0,0.191277079071894,-0.12408754497347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114146700729704,0,0,0.0052627379193796,0,0,0,0,0,0,0,0,0,0.00621559852382308
X600036.CH.EQUITY,0,0.176596745264139,0.125795001947915,0,0,0,0,0.0194951043470718,0,0,0,0,0.383823989260644,0,0,0,0,0.186277860904683,0.0189904859118908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148580931472839,0,0,0,0,0,0,0,0,0,0.00715610704188455,0,0,0,0,0,0
X601166.CH.EQUITY,0.00212753831287388,0,0.0114823927876927,0.0641161421333263,0.205167198532007,0,0.454658007688336,0,0,0,0,0,0,0.183591328168593,0,0.0482339753315867,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0189895583953339,0,0,0,-0.00732828799914347,0,0,0,0.0371959811622644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.064144470909679,0,0,0,0,0,0,-0.0657882340974607,0,0,0,0,0.795326869683035,0.0671968908838247,0,0,0,0,0,3.46944695195361e-18,0.0552623270427456,0.060408894537824,0,0,0,-0.0284582300468693,0,0,4.33680868994202e-19,0,0,0,-0.0150875515146633,0,0,0,0.0438418420532982,0,0.0416286875779899,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0179784484798534,0.0138500840972486
X601229.CH.EQUITY,0,0,0,0.0163077342180274,0,0,0,0,-3.46944695195361e-18,0,0.974478628317641,0.0690857658728336,0,0,0,0,0,0,0.422553075939472,0,0,0,0,0,0,0,0,0,0,0.3382982785456,0,0,-0.2055436663026,0,0,0,-0.00218518987475431,0,-0.191122566027512,0,0.0393089237744273,0,-0.376021126517049,-0.0382866476625751,0,0,0,-0.0573412842439249,0,0,0.0580266784528456,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.918401646264776,0,0,0,0,0.0639881053840979,0,0,0,0,-0.00546808553515628,0,0,0,0,0,0,0,0,0,0,0.14119899978436,0,0,-0.0849132668965589,0,0,0,-0.0579422578402037,0,0,0,0,0,0,0,0,0,-0.0600119831966027,0
X601328.CH.EQUITY,0,0,0.0446950558926218,0.415020159176709,0.0459952044190869,0,0,0.252347290656106,0.066963539643034,0,0,0,0,0.0211668839869355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077153560905278,0,0,0,0,0,0,0,0,0,0
