,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.222460032577247,0,0,0.104910901095527,6.93889390390723e-18,0,0,0,0,0,0,0.116776400324356,0,0,0,0,0.0245223025847143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121640179727325,-4.33680868994202e-19,0.0807716110366377,0.0939374422315257,0,0,0,0,0,0,0,0.0800625827908844,0,0.0442026067787359,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.22130861365116,0.599764563857544,0,-0.188606953235837,0,0,0,0,0,0,0,0,0.0938194446886684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134161710806136,0,0,0.130152273709797,0,0,0,0,0.127939493854228,0,0,0,0,-0.11898185752328,0,0,0,0,0,0,0.0132131057861935
X600000.CH.EQUITY,0,0,0,0,0.0972976497779899,0.423935896174046,0,0.0299164417819469,0.17202171684212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176053451740248,0,0,0,0,0.0559125668526391,0,0,0,0.00473017548566806,0.0510233898167151,0,0,0,0
X600016.CH.EQUITY,0,0.0219043914102913,0,0,0,0.17210424723165,0,0,0.159314668812516,0,0.064830918582236,0.0587251509128076,0,0,0,0,0,-0.092122305547053,0,0,0.119659627921743,-0.314387897139458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118560508471748,0.0755028033750981,0,0,0.0504486929883427,0.113231295109362,0,0,0,0,0
X600036.CH.EQUITY,0,0.448134087433938,0,0,0,0,0.0548551712734952,0.0778861609534564,2.71050543121376e-20,0,0,0.297964082579193,0,0,0,0,0,0.093723024687039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199119801089355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389429615866122,0,0,0.0738727573622442,0.0246265795033272,0
X601166.CH.EQUITY,0,0.0392113145302266,0.10772943669967,0.0483391162056764,0,0,0,0,0,0,0,0,0.529429407432653,0.0702975192360567,0.0586901527401484,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0394562994779017,-0.0303596234333756,0,0.0259114170672865,0,0.00973748444239184,0,0,0,0,0.0331741281461773,0,0,0.0718594168064069,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.778978153673287,0,0,0,0,0,0,0,0.170584874450523,0,0,0,0,0,0,0,0.0463182775055862,0,0,0.387950065056368,-0.386537417267155,0,0,0,0,-0.0141422808744761,0,0,0,0,0,0,0,-0.0358972116287859,0,0,0,0,-0.158709376595758,0,0,0.15363938140218,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.91094316195219,0,0,0,0,0.0597308516738456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114339218541677,0,0,-0.0667993072024909,0,0,0,-0.0929210390824068,0,-0.0144830050358054,0,0,0,0,0,0,0,-0.0485945430450492,0
X601328.CH.EQUITY,0,0,0.0859230871139813,0.330125930043767,0,0,0.145290279494262,0.108747420196766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489969907413143,0,0,0,0,0,0,0,0,0,0,0,0.0129454088375245,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.859043988045028,0,0,0,0,0,0,0,0,-0.121678580634946,0,0,-0.314357954402732,0,0,0,0,0,-0.0327485346271124,0,0,0,0,0,0,0,0,-0.00298891428270565,-0.19504084344614,0.0697896399201301,0,0,-0.0505404437457256,0,0,0.565216908433639,0,0,0
