,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.0471692766810743,0.0386351536489439,0.349111974841784,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0654321800764967,0,0,0,0,0.310297444594642,0,0,0,0.0275007641756459,0,0,0,0,0,0,0,0.053947798405014,0,0,0.000533709328556471,0,0.0868687813656465,0,0,0.0444760411784182,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.303289341578179,0,0,0.149317631000003,0.340378269574789,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0906239351393117,0,0,-0.19389288210711,0,0,0.0377223253247817,0,0,0.0477133828612714,0,0,0,0,0,0.172439422229269,3.46944695195361e-18,0,0.216864601922904,0,0,0,0,0,0,0.0056838263370082,0,0,0,0,0,-0.199754076954225,0,0,0,-0.108443114133211
X600000.CH.EQUITY,0,0,0,0,0,0,0,-0.0305136977944652,0.0723048288113414,2.16840434497101e-19,0,0,0.399523751392627,0,0,0,0,0,0,0,0,0,0,0,0,0.310834318970877,0,0,0,0,0,-0.0717436168045113,0,0,0,0,0,0,0.0222510075170327,0,0.670026109342557,0,-0.0874517840583618,0,0,0.127928183835315,0,0,0,0,0,-0.114411053305591
X600016.CH.EQUITY,0,0.0626079362640906,0,0,0,0.0965313172297036,0,0,0.0874267502713938,0.118904063807077,0,0.0852489420151268,0,0,0,0,0,0.0693029792961465,0,0,0,0,0,0,0,0.0896853835399918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870637654524288,0,0,0,0,0.00032486357551191,0,0,0,0,0
X600036.CH.EQUITY,0,0.211159132728091,0.136637901561201,0,0,0,0,0.00913819132062788,0.0165422804029708,0,0,0,0.321011929654474,0,0,0,0,0.108414113191651,0.021748742096786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183402934208062,0,0,0.0544322981283079,0.0234644119198736,0,0,0,0,0,0,0,0,0,0,0.110998304961823,0,0,0,0.0976427512527058,0
X601166.CH.EQUITY,0,0,0.0577142482145647,0.0620591017522523,0.124843658352445,0,0.355308096338243,0,0.00332992827236119,0,0,0,0,0.259357336048901,0,0.0443362701062861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745275397279168,-0.00242139180270892,0,0,0,0,0,0,0,0,0,0,0,0,0.0155591304085475,0,0,0.0332888460842705,0,0,0,0,0.0204143684577122
X601169.CH.EQUITY,0,-0.0623772953960717,0,0,0,0,0,0,0,0,0,0,0,0.773709286877587,0.079728012308817,0,0,0,0,0,0,0.0712150943988048,0.0206031973351005,0,0,-0.029781422938108,0,0,0,0,0,0,0,0,0,0,0,0.0294212574909248,0,0.0151296954887223,0,0,0,0,0.0159154654149838,0,0,0,0.0234381053028458,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.268105104638203,0,0,0,0,0,0,0,0.471926312335405,0,0,0,0,0,0,0,0,0,0.0142447481105568,0,0,0,0,0,0,0,0,0,-0.0958824743784545,0,0,0,-0.0238894786138873,0,0,0,0,-0.00787425295557044,0,0,0.0475928917573181,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0288288337069011,0.0659211085466708,0,0.840486166468467,0,0,0,0,0.0117924439270216,0,0,0,-0.0859159176192803,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00364691203165281,0,0.156954945544976,0,0,-0.0628053856309286,0,0,0.0626261161778296,-0.150471889523117,0,-0.0112675749256737,0,0,0,0,0,0,0,-0.0324461610820122,0
X601328.CH.EQUITY,0,0,0.0290310225632862,0.372932249467355,0.112528828638907,0,0,0.249977703311663,0.0463713016891196,0,0,0,0,0.0205595344916883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.16239800505568,0,0,0,0,0,0,0.0798388078889097,0,0,0,0,0,0.579730576241988,0,0,0,0,0,0,0,-0.237887161446747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165788578119831,-0.150762022950639,0.0297936587732533,0,0,-0.158045620440386,0,0,0.558016819487381,0,0.0663012096516055,0
X601818.CH.EQUITY,0,0,0.0672967635769153,0,0,0,0,0,0.023842758266207,0,0,0,0.116099375777998,0.116801690588433,0,0,0,0,0,0.0139932444920008,0,0,0.0299398196827762,0,0,0,0,0,0,0,0,0,0,0.237359587391136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163852749868971,0,0,0,0
