,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.211863791282183,0.0818171702626835,0,0,0.18674524970984,0,0.0318437505059684,0,0,0,0,0,0,0,0,0,0,0,0,0.18079218150568,0,0.123474905361444,0,0,-0.00210441082966561,0,0,0,0,0,0,0,0,0,0,0,0,0.0634470959839739,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.059987660305908,0,0,0.0736763502252516,0,0,0,0,0,0.41870492970016,0,0,0,0,0,0,0.235041490344154,0,0,0,0,0.0267014011364669,0,0,0,0,0,-0.183857846293222,0,0,0.0752054918620482,0.00949979535249603,0,0,0,0,0,0,0,0,0,0,0.114550061697864,0,0,0,0,0,0,0,0.115132936544767,0
X600000.CH.EQUITY,0.0503785590808218,0,0,0,0,0,0,0.180073661531438,0,0,0.357659619014552,0,0,0,0,0.0797126195636762,0,0.166158760165731,0,0,0,0,0,0,0,0,0,0,0,-0.0708985281457319,-0.00502237735162724,0,0,0,0,0,0,0.085847738026846,0,0,0,0,0,0,0.0220542593650234,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0537498632148394,0.0624557240285674,0,0,0.48982706503533,0,0,0,0,0,0,0,0,0,0,0,0,0.161956473867271,0,0,0,0.0148287931433605,0,0,0.0145847416908168,0,-0.161985729613287,0,0.0295964660491046,0,3.46944695195361e-18,0,0,0.0241039046161488,0,0,0,0.102372568682836,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.32594348991034,0.0360067524330405,0,0,0,0,0.182799252580495,0,0,0,0,0,0,0,0,0.389862937131933,0,0,-0.077368664314958,0,0,0,0,0,0,0.0777252736440856,0,0,0.131321252906565,0.00994444849069531,0,0.129870936997854,0,0,0.153992507807978,0,0,0,0,0,0,0.188875306917282,0,0
X600036.CH.EQUITY,0.274998984041717,0.18718416744874,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0582300415594516,0,0,0,0,0,0,0,-0.000479790183325189,0.404262499172749,-0.00909247475311596,0,0,0.0632297455530433,0,-0.0275490129351948,0.0356211202261756,0,0,0,0,0,-0.069862346727821,0,0,0,0,0,0,-0.0632963587117668,0,0,0,0.0709912049769209,0,0,0.209964865466333,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.382720177941516,0,0,0.0460776119733217,0,0,0,0.060893099557174,0,0,0.198687493323265,0,0.0138001468046471,1.0842021724855e-19,0,0,0.291089285687474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166203210978033,0.088758782700353,0.0706094092645253,0,0,0,0.0055103727571225,0,0
X600926.CH.EQUITY,0,0.302554926180224,0,0,0,0,0.464207269629271,0,0,0,0,0,0,0.000672276197146411,0.0815017540916223,0.0280744383583861,0,0,0.0793593531681688,0,0,0,0,0,0,0,0,0,0,0,-0.0439259286274429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183917466817245,0,-0.0445712952756453,0,0,0,-4.33680868994202e-19,0.0837962854720118
X601009.CH.EQUITY,0,0,0,0.107430809828219,-0.0849588918194473,0,0,0.148855283933431,0,0,0,0,0,0.390408767183417,0,0,0,0.0884248004969435,0,0.0215182180306272,0,0,0,-0.0441475219248739,0,0.0906504474075802,0,0,0,0,0,0,0,0,-0.0909561573601419,0,0,0,0.104941828529135,0,0,0,0,0.167848327080256,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.642750335007758,0,0,0,0.0253852331037997,0.066915732019088,0,0.0660626519540165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23976518604721,0,0,0,0.149321782185541,0,0,0.104302966563217,0,0,0,0,0.0684059692607781,0,0.00902905688695783,0,0,0,0.0764218229340808,0.028230825676848,0.0350388749473158,0,0,0,0,0,0,0.0982391798363642
X601169.CH.EQUITY,0,0,0.0938199172809505,0.198048440624683,0,0,0.17303488608454,0,0,0,0,0,0.0923557522306904,0,0,0,0,0.127585049698943,0,0.0483072773608803,0.137105857035945,0,0,0,0,0,0.11519949529044,0,0,-0.00340504373705452,0,0,-0.0394920450884877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114593008890952,0,0
X601229.CH.EQUITY,0,0,0,0.0863528584089976,0.122625146279545,0,0,0,0.00489100688651621,0,0,0,0,0.137478930936859,0,0,0,0,0,0,0.495813365203847,0.0568928418643776,0,0.0459692146808415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471804590448037,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0459072850009495,0,0,0.0360182115560649,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0233118264550398,0,0.308698640634056,0,-5.42101086242752e-20,0.127145925800433,0,-0.0177967831551876,0,-0.0388980030572772,0,0,0.0305905817819605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322343525119586,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.100854949057427,0,0,0,0,0,0,0.238321587299663,0,0,0,0.157531397114487,0.1948094975959,0,0,0,0,0,-0.0804978858435495,0,0,0,0,0,0,0,0,0,0,0.0782715110038046,0,0,0,0,0,0,0,0,0,0,0,0,0.207175809227661,0,0.0468448223217402
