,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.257891533614592,0,0,0,0,0,0,0,0,0,0,0,0.116699787432394,0.0518271698791874,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.242727280659642,0,0,0.181778914049843,0,0,0,0,0,0,0,0.0338026589438376,0,0,0,0.134881746873441,0,0,0,0,0.0269238778329517,0
X002142.CH.EQUITY,0.0816026569056249,0,0,0,0.283274453009027,0,0,0.121807605398316,0,-0.0621948952010924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139228547433398,0,0,0.245704193244793,0,0,0,0,0,0.190191453974732,0.107495804897885,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0405639854807853,0.0863486986346838,0.255270406073548,0.0587286501747037,0,0.198383928565306,0.156136558116255,0,0.108766523900017,0,0,0,0,0,0,0.082540244063726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0854723385163074,-0.0326055277358697
X600016.CH.EQUITY,0,0,0.0363565386513667,0,0,0,0,0,0.162253772113221,0.180512305510139,0,0,0,0.146591214668698,0.149847332176323,0.00730046325373932,0,0,0.00915159537054308,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102494522062421,0,0,0,0,0,0,0,0,0,0,0,0.370712977937784,0,0,0,0,0,-0.0261910945696919,0
X600036.CH.EQUITY,0.0418184455633859,0.361236262230984,0,0,0,0.0787988433994395,0,-0.0614325350988252,0,0,0,0,0.123287858421422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881531567185608,0,0,0.0841970509578901,0.121268997654321,0,0,0,0,0,0,0,0.103646219711713,0,0.0358522595128017,0,0,0,0,0.0450647144741426,0,0
X601166.CH.EQUITY,0.0394866011049599,0.0605760801172365,0.411563806356616,0,0.0145894380744634,0,0,0,0.0999787657013532,0,0,0,0.126254584201636,0,0,0.0265449026687437,-0.00159348098083569,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0835460341018115,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.110477787900947,0.291145493206109,0.283482530742684,0,0,0,0,0,0,0,0,0.147180263979982,0,0.0321851845403193,0,0,0,0,0,0,0,0,0,0.0357923029660507,0,0,0.0740763302952873,0,0,0,0,0,0,0,0,-0.178207091736446,0,0,0,0,0,-0.0307637832859208,0,0,0,-0.00600388093685144,0,0,0,0,-0.0430826983167699
X601229.CH.EQUITY,0,0.0738532292531819,0.124657465149914,0,0,0,0,0,0,-0.00733689428394949,0,0,0,0,0,0,0,0,-0.0428256325119272,0,0,0,0,0,0,0,0,0,0,0,0,0.203860475473226,0,0,0.111636867968381,0,0,-0.040791038338237,0,0,0,0,-0.0705155693867594,0,0,0,0,-0.222360928851101,0,0.377935713877086,0.0972177458164847,-0.0927252095780664
X601288.CH.EQUITY,0,-0.0878577922742825,0.0750383114226575,0.0976366112397095,0,0.111404826001397,0,-0.0560566906215756,0,0.0748994564955626,0,0,0.645654403228136,0,0,0,0,0,0,-0.0579175556286816,0,0,0,0,0,0,0,0.0195101236447958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339744763771899
X601328.CH.EQUITY,1.73472347597681e-18,0,0.0431469650731648,0,0,0,0.100573004209694,0.0301975593497985,0.268211274432256,0,0.220840967386504,0,0,0,0.175621621094158,0,0,0,0,0,0,0,0,0,0,0,0.100779442723943,0,0,0,0,0,0.00199717330598974,0,0,0,0,0,0.0726806239186673,0,0.0565147143451406,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858245589502074,0.49963665515573,0,0,0,0,0,-0.80835203387816,0,-0.148870657569026,0,0,-0.166675538641781,0,0,0,0,0.113834466162861,0,0,0,0,0,0.0905756093706709,0,0,0,0,0.151185046106206,0,0,0,0,0,0,0.412291690196348,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.0391386835362046,0.248917824040622,0,0,0.0889534995923189,0,0.0316617189682791,0.0256004482029397,0,0,0,0,0,0,0.159042157256255,0,0,-0.0965792518410422,0.0993144977781691,0,0,0,0,0,0,0,0,0,0,0,0,-0.130811175647953,0,0,0,0,0,0,0,0,0,0,-0.0366506537146247,0
X601939.CH.EQUITY,0,0,0.23797144981411,0,0,0,0.367304327922948,0,0.185357623682614,0.107531808200629,0,0,0,0.0235735869475618,0.00346077397363341,0,0,0,0,0.0327718003905343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245510589372103,0,0,0,0,-0.0165555140990993,0,0,0,-0.093129489314039,-0.180392763580211
X601988.CH.EQUITY,0.222262671776727,0,0,0,0,0,0,0.0167969137238413,0.338489958750097,0,0,0,0.0256037088469043,0,0,0.167135874750756,0,0,0,0,0,0,0,0.0747302451577706,0,0,0.111119667799935,0,0,0,0,0,0,0,0,0,0,0,0,-0.589565606740573,0,0,0,0,0,0,0,0,0,0,0,-0.243931690823064
X601998.CH.EQUITY,0,0.0703284557869448,0.0603775140543453,0,0,0,0.14568218249717,0,0,0.080231250235169,0.256829181089604,0.16394353570794,0.0305790025853774,0.0733188573340316,0,0,0,0,0.00812015810159751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145311859137749,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0535862341981693,0,0,0,0,0,0,0,0.17914861195142,0,0,0,0,0.163138238745079,0,0,0,0,0,-0.0683699100785438,0,0,0,0,0,0,0,0,0,0,0,0.103059770313827,0,0,0,0,0,0,0,0.0837935241720473,0,0,-0.18666320816509,0.471923358300087,0,0.142354742932937,0,0,-0.219651880340024,0,0,0.322859735115887
X11.HK.EQUITY,0,0,-0.0746552989998349,0,0.135313392363316,0,0,0,0,0,0,0,0,0,0,0,0,0.199902473090443,0.304189732186234,0,0,0,0,0,0,0,0,0,0,-0.0327574886697238,0,0,0,0.00842020217331058,0.16774381834384,0,0,0,0,0,0,0,0.0989495150731915,0.0684136531881108,0,0.014254777187353,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.0430507862900387,0,0,0,0,0,0,0,0,0,-0.0411372340063113,0,0,0,0,0.169916902880319,0,0,0,0,0,0,0.00102793726203525,0.0174039116321247,0,0,0,0,0.0279902636385464,0,0.0330062586414884,0,0,0.0344105000893603,0.237183721981768,0,0,0,0,0,0,0.0765475396728728,0,0,0,0,0,0,0.318832759147617,0.0172213381032966,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419285227009966,0,0.536724832462315,-0.338879991870175,0,0.213742709857889,0,0,0,0,0,0,0.045721779249285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470040868315547,0,0.593075184268647,0,0,0,0
X2886.TT.EQUITY,-0.0462559229642628,0,0,0,0,0,0,0,0,0,0,0,0.0729227081893452,0,0.0795065372751168,0,0,0,0.136631765381278,0,0,0,0,0,0,0,-0.201858541059164,0,0,0,0,0,0.11753460211351,0,0,0,0.138478610762885,0.350001258287712,0,0,0,0,0,0,0,0,0.319189147288277,0.0254791273500627,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0396421898803657,0,0,0,0,0,0,0.0321651313930219,-0.0116040187583262,0,0,0,0,0,0.0853835062851404,0,0.139026033974528,0,0.208373500305123,0.0297114013503155,0,0.132654217321477,0,0,0,0,0,0,0,0.0294634050923612,0,0,0,0,0,0,0,0,0,0.0750950407894096,0,0.0653163238156193
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277690880797826,0,0.079086887375063,0,0,0.18924064761016,0,0,0.132868910913724,0.154959707943839,0.0359594506692238,0,0,0.393447271217058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221297094516861,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0134095345930297,0,0,0,0,0,0,0,0,0,0.270875053547865,0,0.51949913494575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118957796873863,-0.157065207852361,0,0,0,0,0,0,0,0.106472746684536,0,0,0,0,0
X600030.CH.EQUITY,0.0368322277287849,0,0,0,0,0,0.0264424472449507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576128418390816,0,0,0,0.311758962774074,0.109502995627728,0.394060656229123,0,0,0,0.0392928278784403,0,0,0,0,0,0,0.0067547727505115,0.008209175760941,0,0,0,0,0,0.0203616646552012,0,0,0.00374017767514887,0.0740119231887836,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,-0.032728930315777,-0.0110799065317548,0,-0.0291494044273074,0,0,0,0,0,0.0436572874185385,0.0434916988516799,0,0,0,0.320341908113926,0,0,0,0,0.0192843823513714,0.184550455655181,0.399356987054547,-0.154645649418344,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587257414031952,0,0
X600999.CH.EQUITY,0,0,0,0.0775741456567182,0,0,0,0,0,0.0804882723181003,0,0,0,0,0.0621603931637586,0,0,0,0,0,0,0.122730300088853,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.00223901722453532,0,0,0,-0.171112177257739,0.0376484776403221,0,0,0,0.00267715390941322,0,0,0.0593247650412806,0.0484768306406967,0,0,0.0147171653081129
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0332684787185295,0,0,0,0,0.130904057219238,0,0.0109444180323004,0,0,0,0.0986816073941184,0.27347716650672,0.0776577449498587,0,0,0.282414049557296,0,0,0,0,0,0,-0.223201763861737,0,0,0,0,-0.0930120375729705,0,0,1.73472347597681e-18,0,0.0492736707000468,0.0230362850364714,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.143487471389757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407837014254274,0,0,0,0,0.0618405295603718,0,0,0,0,0,0,0,0,0,0,0,0,0.156240640185646,0,0,0,0,0,0,0.15253340721699,0,0,-0.108220796112324
X601688.CH.EQUITY,-0.0314742700318307,0,0,0,0,0,0,0.00537049306957059,0,0,0.0313348908653454,0,0,-0.0275805678640128,-0.0554096336393958,0,0,0,0,0,0,0.392927129797574,0,0.147324618583003,0.260560051847658,0,0,0.131446887297456,0,-0.049409149919015,0,0,0,0,0.151887162891762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0794992335065669,0.00118189986283504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204311937273939,0,0,0,0,0,0,0,0,0,0,0,0.0874471203271766,0,0,0,0,0,0.304664584478519,0,0,-0.0540786027179235
X601318.CH.EQUITY,0,0,0,0,0.295227985586818,0,0,0,1.73472347597681e-18,0,0,0,0,0.0666042971926443,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0.0745015036197217,0,0,0,0.026416964607932,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.146902506937962,0,0,0,0,0,0,0,0,0,0,0,0,0.332696192081543,0,0,0,0,0,0,0.0133734530967208,0.144842281166872,-0.0082274103505454,0,0,0.0201913870495798,0.0581127522986463,0,0,0,0,0,0.124009616778049,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,2.16840434497101e-19,0,0,0,0.340233207495997,0.0211935656122718,0,0,0,0,0,0,0.0198210126211198,0,0,0,0,0,0,0,0,0,0,0.0136316929280637,0,0,0,0,0,0,0,0,0,0.110049565060107,0.170000976534982,0,0,0,0,0.140994564680262,0,0,0,0,0,0.0393906650280856,0,0,0,0.0596904162700947,0,0.00863504423378704
