,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.178483655939111,0,0,0,0,0,0,0,0,0,0,0,0.0384841677504213,0.166987859486121,0,0,0,0.0046231457986512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182074332160755,0,0.0512331156454775,0.175270291777374,0,0,0,0,0,0,0.0782894713844076,0,0,0,0,0,0,0,0.119530998649275,-0.000226469118879351
X002142.CH.EQUITY,0,0,0,0,0.347838569036835,0,0,0,0,-0.0426365818600402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558001463280438,0,0,0,0,0,0.0886103789455105,0,0,0.291608341018121,0,0,0,0,0.225045091367891,0.21946907657136,0,0,0,0,0,0,0.0799188618203434,0,0,0.0134321967435444,0
X600000.CH.EQUITY,0,0,0,0.159567542973839,0.0521103089759682,0.513867982036307,0,0,0,0.0452751070795443,0,0,0,0,0,0,0,0,0.0354009024855138,0,0,0,0,0,0,0,0,0,0,0,0,0.0300045820581829,0,0,0,0,0,0.0223703133291344,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X600016.CH.EQUITY,0,0,0.0565790205381195,0,0,0,0.0299353006144321,0,0,0.252041091270297,0,0,0,0.147052609318147,0,0.00869679972038246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235852668663899,0,0,0,0.21840386732041,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.255389191669454,0,0,0,0,0,0,0.10125365521216,0,0,0,0.230940888848748,0,0,0,0,0.0328583345917922,0.0985922608775421,0,0,0,-0.0178077844644414,0,0,0,0,0,0,0,-0.0857604028458034,-0.04452980421962,0,0,0,0.00368587777432231,0,0.102959584139318,0,0,0,0,0,0.0279523231798716,0,0,0,0,0,0.120425744707869,0,0
X601166.CH.EQUITY,0.0288181042191672,0,0.349180495264361,0,0,0,0,0,0.0826284829808281,0,0,0,0.15912575626157,0.0763404041861782,0.0468179076731519,0.0262878811115617,-0.0069630033670968,0,0,0,0,0,0.0183099909645739,0,0,0,0,0,0,0,-0.0123368220864753,0,0.101544844994033,0,0.0119894216490225,0,0,0,0,0.103303540605963,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.112464427133983,0,0,0,0,0,0,0.0314322587909647,0,0.186085623649893,0,0,0,0,0,0,0.0871038968271711,0,0,0,0,0,0.17576336940891,0,0,0,0.0309344441673876,0,0,0,0,0,0,-0.0704771689418973,0,0,0,0,0,0,0,0,0.113454951475738,0,0,-0.100088779540577,0
X601229.CH.EQUITY,0,0.0519369051967229,0,0,0,0,0,0,0,0,0,0,0.15577918696127,0,0,0,0,0.0414907766481108,0,0,0,0,-0.0628557473630335,0,0,0,0,0,0,-0.0116628438045221,0,-0.112221921836856,0,0,0,0,-0.524505344324862,0,0,0.0576482499292515,0.1927957762412,0,0,0,0,0,0.0786634211370232,0,0,0.0777742687677853,0,0
X601288.CH.EQUITY,0,0,1.73472347597681e-18,0,0.111003666354598,0,0,0,0,0.163861363995013,0,0,0.255882035842779,0.353372822239042,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0190063958919981,0,0,0,0,0,0,-0.069667120377498,0.00838095375556568,0,0,0,0,0,0.0368936614465733,0,-0.0188440926631755,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0497572625016813,0,0,0,0,0,0,0,0,0,0.38254782892743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531223792857385,0,0,0.00766582338509365,0,0.0913810837286412,0,0.110095187330618,0,0,0,0,0,0,0,0,0,-0.0175672339373676
