,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.114851238056,0.113062644024857,0,0.132070297854484,0.130051003041169,0,0,0,0,0,0,0,0,0,0.0964708298085133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668190611574294,0,0.0694824896286839,0.0948346676454347,0,0,0.0157087737139478,0.00388724483171536,0,0.0325633262272257,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.166065768396571,0.537466513212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334189432435391,0,0,0,0,0,0,0.0439767977906352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248491477665914,0,0,-0.0208884701136231,0,0,-0.199480928619545,0,0,0,-0.0364087481746856
X600000.CH.EQUITY,0,0,0,0,0.135170547503445,0,0,0.206108122180814,0,0,0,0.151498960041764,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.280670399577214,0,0,-0.0343428125756334,0,-0.0401222738569589,0,0,0,0,0,0,0.0692225031342981,0,0,0.689993301720472,0,-0.0983038911815934,0,0,0,0,0,0,0,0,-0.0520926736077758
X600016.CH.EQUITY,0,0.13752121385133,0,0,0,0.200835062767587,0,0,0.146233436055326,0,0.0189403064464881,0,0,0,0,0,0.063935577862192,0,0,0,0.370970124760597,-0.359878827397092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409710671868639,0,0,0.0378687051073513,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.203209996288908,0.137569862268634,0,0,0,0,0,0,0,0,0.37690110361714,0,0,0,0,0.14596767870738,0.0159844007009816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202072146175348,0,0,0,0.0128963961493813,0,0,0.0172985468873418,0,0,0,0,0,0,0,0,0.0813116231153207,0,0,0,0.0708218638892762,0
X601166.CH.EQUITY,0.0548740699742927,0.0229703147096592,0.0788530883290932,0.0472732713292063,0,0,0,0,0,0,0.0456747458856261,0,0.534994352608005,0.0618767313729238,0.0670284222209946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333388428908347,0.0154325299362913,0.0138434669802999,0,0,0,0,0,0,0,0.0297358316944039,0,0,0.0795972499912047,0,0,0,0,0,0,0,0,0.00273288011149901
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.970539099927434,0,0,0,0,0,0,0,0.357030117939187,0,0,0,0,0,0,0,0,0,0,0.235743579253386,0,0,-0.1134613706708,0,0,0,-0.0283342692604306,0,0,0,0,0,0,-0.243660936983477,0,0,0,0,-0.179006341100571,0,0,0.0775114414104171,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.922616382592292,0,0,0,0,0.0589643130250704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116176544319145,0,0,-0.0678471836362007,0,0,0,0,-0.104336143267834,0,-0.014826215074218,0,0,0,0,0,0,0,-0.0476900102745987,0
X601328.CH.EQUITY,0,0,0,0.327669450273311,0,0,0.248320166296332,0.212813269659502,0,0,0,0,0.010553704859167,0,0,0,0.00468399389043083,0,0,0,0,0.0473773061995791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260252018291108,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.0844149187009599,0,0,0,0,0,0,0,0,0,0,0,0.712260428459488,0,0,0,0,0,0,0,0,-0.122888841131454,0,0,-0.341849101667025,0,0,0,0,-0.149664860230711,0,0,0,0,0,0,0,0,0,-0.124089768759014,-0.092132589358662,0.04174798245499,0,0,-0.115504430986337,0,0,0.486168061593913,0,0,0
