,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0,0.1581960403552,0,0,0,0,0,0,0,0.16287407761672,0,0,0,0,0,3.46944695195361e-18,0.0597551465768723,0.0990954574302452,0,0,0,0,0,0,0.165454147172818,0,0,0,0.117369241972473,0.0024389878957492,0,0,0,0,0,0,0,0.023782381298067,0,0,0.106866942719004,0,0,0,0,-0.0307029949492272
X002142.CH.EQUITY,0.12345212582878,0,0,0,0,0.0299196682421099,0,0,0,0,0,0,0,0.230015883106504,0.0341629087945755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479725123995206,0,0.0326796512667059,0.0307203877672948,0,0,0,-0.120423587073954,7.60871522892957e-05,0,0,-0.254596623875366,0,0,0,0,0,-0.0141031172354165,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.268600574990995,0.43385565484151,0,0,0,0.0431798206018953,0,0,0.230558631294021,0,0.0292067785148197,0,0,0,0.346088448973992,0,0,0,-0.188712231985091,0,-0.0420118951416332,0,0,0,0,-0.00053525411682417,0,0,0,0,0,-0.0402407523970156,0,0,0,0.0125074535010782,0,0,0,0,0,0,0,-0.0705029236533803,0,-0.0404830630041953
X600015.CH.EQUITY,0,0,0.0858173214429837,0,0,0,0,0.459216315802394,0,0,0,0,0.189541174194646,0.0276072324320379,0,0.0316806508746493,0,0,0,0,0.0139564461368348,0,0.21238556067211,0,0.0514964884516874,0,0,0,0,0,0,0,0,0,0,0,0,0.122860935765556,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.224611087013008,0.403999031559419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000701635345541513,0
X600036.CH.EQUITY,0,0,0.163944978700953,0,0,0,0,0,0,0,0.444007232062587,0,0.0763452422109279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111842021574946,0,0,0,0,0,0,0,0,-0.167932749847888,0,0,0,0,0,-0.0564741322929595,0,0.234038731527627,0,0,0,0
X601166.CH.EQUITY,0,0,0.26587402838622,0,0,0,0,0,0,0.230937501208201,0,0.0429514099561239,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.117337857479045,0,0,0,0,-0.0271346302291908,0,0,0.0699720205450766,0,0,0,0,0,0.183580492830116,0,0,0,0,0,0,0,0.21935809257235,0,-0.0358865895624825,0
X601169.CH.EQUITY,0,0,0,0.804441534259153,0,-0.152583941551346,0,0,0.00616477045369202,0,0,0,0.0708185502994057,0,-0.0275191649003487,0.0363140516611935,0,0,0,0,0,-0.104902351295369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209161550906063,0.0231028400929881,-0.063511673618083,0.516430600371809,0,0,0,0,0,0,0,0,0,0.113984337056878,0,0
X601229.CH.EQUITY,0,0.156089265824789,0,0,0,0,0,0,0,0,0,0.474289459761196,0,0,0,0.0556680422222282,0,0,-0.0912213142215915,0,0,0,0,0,0.409200412704348,0,0,0,0.0647352688616773,0.0193628967391119,0,0,0,0,0,0.110026724249877,0,0,0,-0.0421069747673045,-0.0149479837903419,0,0,0,0,0,0,0,-0.018135238947301,0,-0.14654972069852
X601288.CH.EQUITY,0,0,0,0,0,0,0.689325318432506,-1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.163406216758183,0,0,-0.271004106923504,0,0,0,0,0,0,0,-0.172839951357959,0,0,0,0,0,0,-0.164441729405459,0,0,0,0,0,0,0,0,0,0,0,-0.198791592751021,0,0,-0.00181031191434663,0.398815421469253
