,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0534509678703465,0,-1.73472347597681e-18,0,0.26969129109597,0.0296249502116609,0.090150684940547,0,0,0,0,0.167648611645288,0.0335681460899205,0,0,0,0,0,0,0,0,0,0,0,0.134946043587972,0,0,0,0.304802735348386,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.143736420194786,0,-0.164343485145026,0,0,0,0,0,-0.0796308392815825,0,0.087540119261594
X002142.CH.EQUITY,0.463406245513568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12726929838677,0,0,0,0,0,0,0.07632844565133,0,0,-0.23422565905072,0,0,0,0,0.280288417584083,0,0.272311582319951,0,0,0,0,-0.0344642753585402,0,-0.0765230206957481,0,0,0.0987895627988246,0,0,0,0,0,0,0.0486426533857267,-0.0842284288594545,0
X600000.CH.EQUITY,0,0,0,0.117652707702012,0.12077883730893,0.134455586508535,0,0,0,0,0.289657978390589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530726613007441,0,0,0,0,0.00986161548736222,0,0,0,0,-0.016678526640896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914134624759636
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.175672287984796,0.0448472999781362,0,0,0,0.252648329839188,0.0299304125298361,0,0.0972616047184607,0,0,0,0.02106136455493,0,0,0,0,0.108497973966671,0,0.00880942255031207,0,0,0,0,0,0.208203604277173,0,0,0,0,0,0,0,0,-0.0259138696829916,0,0,0,0,-0.00440203952031597,0,0,0,0,0
X600016.CH.EQUITY,0,0.0830258671645221,0,0.144546714936326,0,0,0.194321587529628,0,0.138357751452278,0,0.206916939175169,0,0,0,0,0,0.0151247224130498,0,0,0,0,0,0,0,0,0.356066380571974,0,0,0,-0.0102319489734682,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0330006417497225,0,0,0,0,0,0.0361981251416923,0,0
X600036.CH.EQUITY,0.262347965927615,0.0710211347324063,0.32442071914922,0,0,0,0.0290275332907531,0,0,0,0,0,0,0,-0.0120277084461661,0,-0.0264345155251327,0,0,0.0196733496906272,0,0,0.0636092341790562,0,0.0904322402825762,0,0,0,0,0,0,0,0,0,0,0.0969616050873551,0,0.117296013605021,0,0,-0.0547263812018192,0,0.0715954422996663,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.49885286641931,0,0.0406438223039017,0,0,0,0,0.267168559136538,0.0915587678040878,0,0,0,0,0,0,0,0,0,-0.0259264824558717,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.00383928770409349,0,0,0,0,0,0,0,0,0,-0.0201742671960033,0.135431390144324,0,0,0,0,-0.0131819679498076
X601169.CH.EQUITY,0,0,0.379224704820809,0.128433502421823,0,0,0,0,0,0,0.461370143702041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246123912546586,0,0,0,0.0279259321281439,0,0,0.138662995393177,0,0,0,0,-0.0189889028420782,0,0,0,0,-0.123477251280239,0,0,0,0,0,0,-0.0255737801796589,0
X601229.CH.EQUITY,0,0,0,0.0206249828904613,0,0,0,0,0,0.0924732934096252,0,0.145983712839295,0,0.327124815989626,0,0,0,0,0,0.0459136665082928,0,0,0.547606135474697,0,0,0,0,0,0,0,0,0,0,0.0684949701200497,0,0,0,-0.0674044970220923,0,0,0,0.0261693350828644,-0.157247999089452,0,0,0.091620941973067,0,0,0,0,0,0.0150192227037313
X601288.CH.EQUITY,0,-0.114180966577875,0,0,0,0,0,0,0.128662277212341,0,0,0.289809772072672,0,0.297120964515672,0.242398829082705,0,0,0,0,0.112819017578353,0,0,0,-0.0329927761164533,0,0,0.054294048234338,0,0,0.0841801787781461,0,0,0,0,0,0,0.0235921875404141,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.12943464970208,0,0,0,-0.0563406066246712
