,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.113796637293737,0.118399658016678,0,0.121439379794205,0.129718734279278,0,0,0,0,0,0,0,0,0,0.100895770187341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698169948035719,0,0.0749654933417847,0.0958945140781064,0,0,0,0.0101787883887158,0,0.0284475182070851,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.163311838149797,0.532921897895791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33279053397543,0,0,0,0,0,0,0.0442954053564701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252454005706526,0,-0.0175278526538946,0,0,0,-0.204249197071539,0,0,0,-0.0360284948066363
X600000.CH.EQUITY,0,0,0,0,0.120907009566813,0,0,0.193387664641463,0,0,0,0.156229469080031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258442168632254,0,0,0,0,-0.0302411871431391,0,0,0,0,0,0,0.0817088516976454,0,0,0.692975001684266,0,-0.11369731519653,0,0,0,0,0,0,0,0,-3.46944695195361e-18
X600016.CH.EQUITY,0,0.154737348505258,0,0,0,0.21580829517981,0,0,0.147383411829034,0,0,0,0,0,0,0,0.056524868066425,0,0,0,0.43705097647138,-0.410491172307152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417642829037181,0,0,0.028957867936361,0,0,0,0,0,0,0,0,0,0.00469086380162485
X600036.CH.EQUITY,0,0.180822226705107,0.132297944391416,0,0,0,0.0211773387706497,-1.73472347597681e-18,0,0,0,0.385232801644083,0,0,0,0,0.189584366866522,0.00825907407981175,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0101986863018761,0,0,0,0,0,0,0,0,0.0163772936277765,0,0,0,0.00723340470837004,0
X601166.CH.EQUITY,0.0703779437177935,0.0137836101023731,0.0725197666005243,0.0492388245075933,0.0108039152515562,0,0,0,0,0,0.0473512234475922,0,0.533145198691411,0.0504389288265028,0.0694144855454621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0328969951502418,0.0188136179954796,0,0,0,0,0,0,0,0,0.0215864118713949,0,0,0.0785828872523708,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0038320573753177,0,0,0,0,1.73472347597681e-18,0,0.727256286815737,0,0,0,0,0,0,0,0.488427932418348,0,0,0,0,0,0,0,0,0,0,0.13208517932628,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259816146626353,0,0,0,0,-0.156109801634511,0,0,0.0714317402572214,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.9219228522644,0,0,0,0,0.0590177328567903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116143580628456,0,0,-0.0679054191514928,0,0,0,0,-0.10303083746553,0,-0.0148062917636805,0,0,0,0,0,0,0,-0.0472269861859444,0
X601328.CH.EQUITY,0,0,3.46944695195361e-18,0.327706365243264,0,0,0.248333158003793,0.212747304388908,0,0,0,0,0.0103988715750864,0,0,0,0.00468619656303582,0,0,0,0,0.0473267435011071,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256874734592584,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.107793533576959,0,0,0,0,0,0,0,0,0,0,0,0.688342933775059,0,0,0,0,0,0,0,0,-0.127769286975331,0,0,-0.338794665464934,0,0,0,0,-0.138333958692979,0,0,0,0,0,0,0,0,0,-0.133939690285513,-0.0832302413612666,0.0393767999843629,0,0,-0.0966278287875176,0,0,0.431993742543539,0,0,0
