,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X600048.CH.EQUITY,MKRturn,TED
X601169.CH.EQUITY,0.260152236365178,0,0,0.0484100441480533,0,0,0,0,0,0,0,0.0538436560208507,0.134949718359605,0.0629984336513994,0,0,0.0377441109712019,0,0.0409638432400803,0,0.0952120544104305,0,0,0,0,0,0,0,0,0,0,0,0,0.0479743195984506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0.0392192240525364,0.0159270522744658,0,0,0.137830339977615,0,0,0,0.137896121823163,0.349842336229279,0,0,0,0,0,0.292893749923979,0,0,0,0,0,0,0,0,0,0.0735425345585392,0,0.0409934582534705,0,0,0.041734006755023,0.0395476142217084,0,0,-0.0473131470788327,0,0,0,0,0,0,0,0,0,0.108416452532169,0
X601288.CH.EQUITY,0,0,0,0,0.190377089568844,0,0,0,0,0.101813094765859,0,0,0,0,0.105589080961,0.0245182519708234,0,0,0,0.122178493768234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310783262125395,0,0,0.112170478374372,0,0,0,0,0.119882978397927,0,0,0,0,0,0,0,-0.0714764744992843
X601328.CH.EQUITY,0.174857856088796,0,0.0734086763407682,0,0,0,0,0,0,0,0.0535454718097855,0,0,0,0.347692020072032,0,0.122151881158662,0,0,0.125725881310979,0,0,0,0,0,0,-0.0392686328049372,0,0,0,0,0,0,0.118369050444035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0.00215196808759635,0,0.13683784177687,0,0,-4.33680868994202e-19,0.161889387050487,0,0.28815836406073,0,0.103270159582613,0,0,0,0.0609903495667826,0,0.267216685146217,0,0,0,0,0,0,0.0117535457468297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067327392258478,0,0
X601577.CH.EQUITY,0,0,0,0,0.0523680264746191,0,0,0,0,0,0,0.210923312661937,0,0,0,0,0,-0.151583760870957,0,0,0.231738244348678,0,0,0.0789414325649357,0,0,-0.107857560046699,0,1.38777878078145e-17,0.0970861211349437,0,0,0.158575612179596,0,0,0,0.283460851566904,0,0,0,0.0148578505946299,0.225115480200577,0,0,0.227959748586895,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.101147945543291,0.177948245766034,0.280582337329127,0,0,0,0,0,0,0,0.091931571482043,0.181617203901027,0.159794641257802,0,0,0,3.46944695195361e-18,0.0485346699454958,0,0,0.0664257953725788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220276263737556,0
X601838.CH.EQUITY,0.233674274424351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344069678815412,0,0,0,6.93889390390723e-18,0,0.240217058228769,0,0,0,0.367118333406117,0,0,0,0,0,0,0,-0.0637777306197227,0,0,0,-0.177859349758909,0,0,0,0,0,0.0555514915567021,0,0,0,0,0,0,0,0,-0.230379872808671
X601939.CH.EQUITY,0,0,0,0,0.0755924570449241,0.296551438340917,0.224824832755227,0,0.0269443687290721,0,0,0.192632538992874,0,0,0,0,0,0,0,0,0,0.0359142065073628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,-0.114897144665737,0,0.135031401562052,0,0,0,0,0.388691931127706,0.160393331967715,0,0,0,0.0122281342177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173090525607862,0,0,0,0,0,0,0.0423160235009653,0,0.304395817389903,0,0,0,0,0,0.0415800809258592,0.0282062967415361,-0.304980376820346,0,0
X601997.CH.EQUITY,0.0542959456834429,0,0.26167099321112,0.300333907836366,0,0.101773654936915,0,0,0,0,0,0,0,-0.174646320345089,0,0.293709770773609,0,0.159897977302436,0,0,0,0,0,0,0,0,0.0101847111056188,0,0,0,0,0,-0.0779915924210178,0,0.0302830580338149,0,0,0,0,0,0,-0.0690595970114435,0,0,0,0.0171882654296634,0,0,0,0,0,-0.35474801238061
X601998.CH.EQUITY,0,0,0,0,0.0382770690135718,0,0,0,0,0,0,0.176745252187288,0.129516015031195,0,0,0,0,0,0,0,0,0,0.278485350911011,0,0,0.0654443214514368,0,0,0,0,0,0,0,0.116006259783552,0,0,0,0,0,0.145006262555364,0,0,0.0424735372662338,0,0,0.14151393193334,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.0482317635735926,0,0,-0.0843099990886678,0,0,0,0,0,0,0,0.210644306837313,0,0.0618422457909892,0,0,0.0582730323940021,0,0,0,0,0,0,0,0,0,0,0,-0.0623439025396707,0,0,0,-2.71050543121376e-20,0,-0.0478320353092076,0,0,0,0,0,-0.0323067337438949,0,0,0,-0.0484140118171606,0,0
X601916.CH.Equity,0,0,0,0.103864681850155,0,0,0,0.205628025128822,0,0.0978745054313988,0,0.332746593000733,0,0,0,0,0,0,0,0,0.0722318098680135,0,0,0,0,0.043790221770695,0,0,0,0,0,0,0.016504875821405,0,0,0,0.283954169307772,0,0,0,0,0,0.107348478453486,0,0.0825647136534603,0,0,0,0,0,-0.142364626860774,0.0385357493692129
X601077.CH.Equity,0.183071469609302,0,0,0.164432757638903,0,0,0,0,0.246432034456972,0,0,0,0,0,0,0.0186038473415667,0,0.142177558450562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926338506824997,0,0.278593197528958,0.012738351895573,0,0,0.0479732510034409,0,0,0,0,0,0,0,0,-0.0678098413112908,-0.289655182077654
X2880.TT.EQUITY,0,0,0,0,0,0,0,0.0527181585286081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534721507944371,0.12787976617067,0,0,0.13020671877297,0.0917154318307648,0,0.0454904524893545,0.349816491480954,0,0,-0.0808084409607761,0,0,0,0,0,0.230121880118903,0,0,0,-0.0931186013986444,0,0.20370827825185,0,0,0,-0.023881857006448,0,0.0978521656767145
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0163541166139044,0,0,0,0,0,0,0,0,0,0,-0.0567258748925979,0.0331405494387379,0,0,0,0,0,0,0.235446315437767,0.355985772114064,0,0,0,0,0,0.0321007401728087,0,0,0.0726066555688411,0,0,0,0,2.16840434497101e-19,0.0993703145717598,0.119193393688531,-0.303275330212347,0,0.147326462238281,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0.160184589808068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617596021553403,-0.048257687102499,0.102503329168984,-0.308708650000058,0,0.292777727459467,0.0209983162961824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100495776105689,0.526111027516194,0,-0.0764417780773139,0.186743784521286,-0.12582058609287,1.73472347597681e-18
X2887.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0700088789622651,0,0,0,0,0,0,0,-0.0672762270717509,0,0,0,0,0,0,-0.0134303472373547,-6.93889390390723e-18,0,0.166849361669023,0,0.171074327128606,0.178913335953532,0,0,-0.075703438203567,0,0,0,0,0,0,0,0,0,0.0617766049226109,0,0.0674480585812732,0.157904130433731,0.0419593317833268,0,0.0267466255836855,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0.0115876662929038,0,0,0,0,0,0,0,0,0,0,0,0,0.0428725564215652,0,0,0,0,0,0,0.14841245413154,0,0.218183969406186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312326056464835,0,0.0589361141813935,0,0,0.193958050411482,0
X2892.TT.EQUITY,0,0,0,0,0,0,0.0818238863104205,-0.0735073509948447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.190594156255935,0,0,0,0,0.0910249906404334,0,0,0,0,0,0,0,0.228851565918863,0,0,0,0,-0.0139632504738733,0.125470926236976,0,0.025302409148433,0.288783398494702,-4.33680868994202e-19,0.0352198755639001,0
X5880.TT.EQUITY,0,0,0,0,0,0.0389820119334468,0.0109276626305843,0,0.0759395491747629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582542531789083,0,0,0.390444983155462,0,0.18422232089507,0,0.0261610216162946,0,0.0835223427556271,0,0,0,0,0.0151143842741342,0,0,0,0,0,0,0,0,0,0,0.129120946128692,0.0535811525982584
X000166.CH.EQUITY,0,-0.480942828702941,-0.225012820530549,0,0,-0.078645350763167,0.321490654744262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265135342105374,0,0,0,0,0,0,0,0.00231454681683711,0.0969575107552169,0.481789259196209,0,0,0.0745823201964091,0,0,0,0.0521910656871435,0,0.119191719774134,0,-0.131395810529814,0,0,0.307974397268375,0,0
X000776.CH.EQUITY,0,0,0.0310409482656484,0,0,0,0,0,0.0360886167843037,0,0,0,0,0,0,0,0,0,0,-0.0587182244131641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252105779387859,0.530725221098703,0,0,0,0.0902481271488026,0,0,0.0678622936903916,0,0,0,-2.16840434497101e-19,0,0
X600030.CH.EQUITY,0,-0.10145978815478,0.0292621193758295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113352649715436,0,0.0168663398658725,0,0,0.0115343714953197,0,0,0,-0.235931894681211,0,0,0,0,0.152327772848079,0,0,0.511587472135358,0,0.279752235849445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974913192297867
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.156485187574488,0,0,0,0.0338311973057637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518743002781277,0,0,0.327488622557917,0.173426055359133,0,0,0,0,0,0,0,0,0,-0.10422460746812,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0924832912913893,0,0,0.0203792338110701,0,0,0,0,0,0,0,0.345412855304643,0,0,0,0.0644876632352682,0.0719966721593974,0,0,0,0,0,0,0,0,0.332173055534603,0,0,0,0.115933362339042,0,-0.10351244694124,0,0,0,0,0,0,-0.132742451157049,0,0,0,0.0141855546851228,-0.165918370576415
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0297104492372118,0,0,0,0,0,6.93889390390723e-18,-0.0373957386007752,0,0,0,0,0,0,0,0.148809644668773,0,0.0531974691318289,0.119880922261627,0,0,0,0,0,0,0,0,0.0444027395675185,0.0057892470740855,0,0.483044321685025,0,0.211369171179732,0,0,0,0,0,0,0,0,0,0,0,0,-0.2824075038663
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768872604266633,0,0.0975050573186872,0,0,0.104846987883626,0.0659343791856547,0,0,0,0.222413404747996,0.175064141055198,0.2298104539842,0,0.0148145778762932,0.352403415244881,0,0,0,0,0,0,0,0,0,0.0037376134735552,0,0.0291347613462259,-0.055940924307945,-0.0425628650254851
X2885.TT.EQUITY,0,0,0,0,0,0,0.189880745538256,0,-0.207861061791307,0,0,0,0.124030925746465,0,0,-0.0319902211967829,0,0,0,0,0,0,0,0,0,0.633710151805088,0,0,-0.0497592851132091,0,0,0,-0.202447523501064,0,0,0,0,0,0,0,0,0.414377854179419,0,0,-0.0698914331068794,0,0,0,0,0.0270532821314657,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112267295066154,0,0,0,0,0.00461745681921798,0,0,0.0672733681950395,0,0,0,-1.73472347597681e-18,-0.0897279302276824,0,0,0,0,-0.016024465629116,0,0,0,0,0,0,0,0,0,0.65235776837656,0,-0.0226098823419015,0,0,0,0.0656694803207639,0,0
X601319.CH.EQUITY,0,0.0210422077299872,0.00359325001790848,0,0,0,0,0,0,0,0,0,0,0.0789113555866873,0,0,0,0,0,0,0.101638368077923,0,0,0.0679797323883736,0,0,0,0,0,0,0,-0.183770942610585,-0.141154928225904,0.0494834557625152,0,0,0.149165565173926,0,0,0.265623396759689,0.0433064193338567,0,0,0.113592219222101,0,0,0,0,-0.0234530443032937,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,-0.104093156941929,0,0,0,0,0,0,-0.0295432453136245,0,0,0,0,0,0,0,0,0,0.074666846071327,0,0.13281449555959,0,0,0,0,0,0,0.0139965878809263,0.0989300329863644,-0.111050114891387,0,0,0,0,0.0501189489284367,0,0,0,0.567553791606739,0.402961803988744,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0517551332111741,0,0,0,0,0,0,0.0337759799322508,0,0.118399508658896,0,0,0,0,0,0,0,0,0,0,0.0280378462601429,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00575223523328274,0,0,0,0,0,0,0,0,0,0.265088684611602,0,0.445651610493967,0,0,0.0514676958999377,0,0,0,0.0277519628680785,0.0336173438605955,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.156289542924514,0,0.0489991728655404,0,0,0,0.0623462521187378,0,0.283451078928768,0,0,-0.11299338729253,0,-0.208637263153227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216519278073648,0,0.077448705571781,0,0.509504737772498,0.0906178508912758,0,0,0,0.035018804776439,0,0,0,-0.00374443402518103
X2881.TT.EQUITY,0,-8.67361737988404e-19,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203482095225822,0,0,0,0.0665322962603685,0,0,0.238306704936416,0,0,0,0.0223613179202468,0,-0.114693831030978,0,-0.242887553064589,0,0.0884734974022929,0,0.0940853629467239,0,0,0,0,0.371196541698785,0,0,0,0,0
X2882.TT.EQUITY,0,-0.0270806294249751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244724943425536,0,0,0,0,0,0,0,0,0,0.0570949742623993,0.23366979156641,0,0,0.11435522147286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417844244755837,0,0.198923029074523,0,-0.0609298877630726,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0.058233857270461,0,0,0,0,0,-0.13323268666843,0,0,0,0,0,0,0.0529046913387016,0.00701937009933211,0,0,0,0,0,0,0,0.325633705780541,0.104617290271286,0,0,0,0,0,0,0,-0.119730928714699,0,0,0.0170500840930069,0,0,0,0,-0.200829872506179,0.244169510479424,0,0.00376185510069278,0,0,-0.0525600192468154
X2888.TT.EQUITY,0.0351484220710802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207990495424179,0,0,0,0,0,0.226941866971725,0,0,0,0,0,0.0616824974393405,-0.0782428615124255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363052579836684,0.210684466863141,0,0,0,0.0724721221229422
X600048.CH.EQUITY,0,0.253512855730713,0,0,0,0,0,0,0,0.255265872025282,0,-0.1459194756323,0,0,0,0,0,-0.131338877290415,0,-0.0686666551212538,0.120474579998698,0,0,-0.0109159578342701,0,0,0,0.0751807121742689,0.0665108799708875,0,0,0,0,-0.0116066494591202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261710857755607,0,0,0
MKRturn,0,0,0,0,0.405876932509543,0,0,0,-0.247433071399017,-0.193259112402948,0,0,0,0,0,0,0,0,0,0.111287662346343,0,-0.135130431669262,0,-0.118739793536776,0,0,0,-0.0573598697802234,0,0.053487353932223,0.238357498552217,0,0.162103969018018,0,0,0,0,0,0,0,0,0,0,0,-0.0591343457714406,0,0,0.177250136673653,0,0,0,0.511634380286564
TED,0,0.0935481040690524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112570067833024,0,0.0851531009539473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925758421657636,0
