,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.221306820261685,0,0,0.104638723215842,-6.93889390390723e-18,0,0,0,0,0,0,0.116711147809231,0,0,0,0,0.0247967055853329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120589156854115,0,0.0811646558870422,0.0918443346335675,0,0,0,0,0,0,0,0.081077363582171,0,0.0442724060054295,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.181649507756311,0.486116386964211,0,0,0,0,0,0,0,0,0,0,0.185063646597663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458550483796574,0,0,0,0,0,0,0.167726452845853,3.46944695195361e-18,-8.4815313074075e-05,0,0,0,0,0,-0.105294060108454,0,0.0392332145187652
X600000.CH.EQUITY,0,0,0,0,0.0856872414576083,0.484435473900709,0,0.0179321478089141,0.170680694856782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415336850121768,0,0,0,0,0.0451977020325141,0,0,0,8.67361737988404e-19,0.0236716383043374,0,0.0189294846833169,-0.0153599997024634,0
X600016.CH.EQUITY,0,0.0555404124253415,0,0,0,0.196353443038492,0,0.010214826757315,0.160831295662237,0,0.0573254150929139,0,0,0,0,0,0,-0.167855040381028,0,0,0.176448065403663,-0.419249465100793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168235132838664,0.0789761929866486,0,0,0.00725867715646033,0.217899381972694,0,0,0,0,0
X600036.CH.EQUITY,0,0.43858460086398,0,0,0,0,0.0590282572225404,0.0739312412851572,0,0,0,0.300551414843342,0,0,0,0,0.021362698156081,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661070644585642,0,0,0.0658707991935042,0.0344745047749546,0
X601166.CH.EQUITY,3.46944695195361e-18,0.0444439498780654,0.122488959158893,0.0475783765758284,0,0,0,0,0,0,0,0,0.520582083037171,0.0828849577477046,0.0560146538533007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389295265345416,-0.0297974827296205,0,0.0122895562481413,0,0.0127309166996096,0,0,0,0,0.0263098747676079,0,0,0.0684070091297862,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.855814244099979,0,0,0,0,0,0,0,0.240838361327609,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.441116365907904,-0.252048860735159,0,0,-0.166063228533016,0,0,-0.0690741419927193,0,0,0,0,0,0,-0.181603300361172,0,0,0,0,-0.129022007117395,0,0,0.122272914626565,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.00448853308711944,0.005507145774987,0,0.884951890631582,0,0,0,0,0.0529713644610037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138871658053138,0,0,-0.0804808885326863,0,0,0.0486346551501017,-0.0983302349845911,0,-0.0443112215597967,0,0,0,0,0,0,0,-0.0360969320816121,-0.00929472567614903
X601328.CH.EQUITY,0,0,0.0859499027868383,0.330065491136066,0,0,0.145239531284749,0.108681307653127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489770287204988,0,0,0,0,0,0,0,0,0,0,0,0.0129424944127982,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.00432272403070745,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.843909540462336,0,0,0,0,0,-0.0628345666145139,0,0,-0.113665173807121,0,0,-0.34513985711028,0,0,0,0,0,-0.130602181678643,0,0,0,0,0,0,0,0,-0.0865027474051575,-0.129931414511136,0.0550114282332728,0,0,-0.121321115177438,0,0,0.586983038611399,0,0,0
