,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.121401356030865,0,0,0,-0.175780339139492,0.255617950683952,0,0,0.0910314042772891,0,0,0,0.277085986606708,0,0,-0.127039841693182,0,0,0,0,-0.136283088069855,0,-0.194183280271994,0,0,0,-0.224259843450161,0,0,0.814966266787428,-0.0516697572360789,0,0,-0.08235983179072,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.060145250981182,0,0.0344738390777944,0,0,0,0,0.171254443636632,0,0,0,0,0.0920952847250822,0,0.0987744679911175,0,0,0,0,0,0,0,0,0,0,0.036385036616506,0,3.46944695195361e-18,0.248105615711307,0,0.248216631813114,0,0,0,0,0.0101828963867643,0,0.00993758855832819,0,0,0,0,0,0,0,-0.0543324108025456,0
X601939.CH.EQUITY,0.03655270239781,0,0,0,0,0,0,0,0,0.216800514359057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378897491595244,0,-0.131071879671052,0,0,0.176045525847129,0.0219573614211818,0,0.479800063525147,0,0,0,0,0,0,0,0,0.0171504373294147,0,0,0,-0.13885764384706
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.257624766505207,0.139996455965953,0,0.388055509472209,0,0,0,0,-0.0802348836766128,0.267837582031069,0,0,-0.146603985051909,0,0,0,0,0.100582505033982,0,0,0,0,0,0,0,-0.446126790170001,0,0,0,0,0,0,0,0,0,0,0,0.178876215967651,0,0.109638038634061,0,0,0,-0.0826799955170685,0,0
X5.HK.EQUITY,0,0,0,0,0,0.14543185008834,0,0.132470414492786,0,0,0.0692707400132453,0,0,0,0.168524616058031,0,0,0.116985955648962,0.00373115305675786,0,0,0.0468639278226813,0,0,0,0,0,0,0,-0.0127567797125991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958767932709268,0,0,0,0.19568826362983,0,0,0,0,0.00543578631838396
X601988.CH.EQUITY,-4.33680868994202e-19,0,0,-0.0217068359013294,0.475324810684902,0,0,0,0,0,0,0,0,0,0.0860875026759195,0,0,0,0,-0.186033051088551,-0.0391232740695296,0,0,0.273485891056107,0,0,0,0,0,-0.40773060280189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146040444395581,0,0,0.0442984198657966,0,0,0,0
X600036.CH.EQUITY,0,0,-0.103264851324827,0,0,0,0,0,-6.93889390390723e-18,0.332808553185341,0,0.395004416540496,0,0,0,0.0236127762553067,0,0,0,0.112449608583888,-0.00968767295564221,0,0,0,0,0,0,0.0429798698742118,0,0,0,0,0,-0.0868552113882126,0,0,0,0,0,0,0,0.174881303282582,0,0,0,0,0,0,0,0,0,0,-0.247967055097629
X1299.HK.EQUITY,0,0,0,0,0.30621086150354,0,0,0,0,0,-0.00458659024962537,-0.128974198886577,0,0,0,0,0.00632184482288865,0,0.0109995658436161,0,0,0,0,0,0,0.0415138652834538,0.150447541186682,0,0.105249011286614,0,0.121542166597269,0,0,0,0,0,0,0,0,0,0,-0.126461142442302,0,0,0,0,0,0,0,0,0,-0.0325089106483327,0
X601628.CH.EQUITY,0,0.123085454112455,0,0.0758108472079074,0,0,0,0,0,0,0.0145923803982681,0,0,0.254848140020876,0,0,0,0,0,0,0,0,0,0.147259171749633,0,0,0,0,0,0,0,0,0,0,0,0.119299061078994,0,0,0.0356172957972766,0,0,0.16544038862965,0.241894363584785,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0521718737972684,0.0329994784675427,0,0,0.599838601350356,0,0,0,0,3.46944695195361e-18,0,0,0,0,-3.46944695195361e-18,0,0,0.227001962748829,0,0,0,0,0,0,0.229660299137401,0,0,0,0,0,0,0,0,-0.0912748297684646,0,0,0,0,-5.42101086242752e-20,0,0,0.0749221273320052,0,-0.24523662958903,0,0,-0.0264672467182511,0,-0.0360670344408655,-0.146155948014177,0
X601166.CH.EQUITY,0.0435761314531738,0,0,0.185822964766449,0,0,0.0105306996400704,0,0.119731170324491,0,0,0.0618942305648042,0,0,0.040325248432038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332594179010141,0,0,0.345388341126912,0,0,0,0,0,0,0,0,-0.20236703977985,0,0,0,0,0,0,0.0144210739378021,-0.131513193880784,1.38777878078145e-17,0.162371485450026,0,0
X600000.CH.EQUITY,0,0,0.0253574986907527,0,0,0,0.188464785551599,0,0,0.2506252941318,0.481217618175389,0,0,0,0,0,0,-0.0614302536415554,0,0,0,0.0544520288579963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230635619691343,0,-0.0618734409839715,0,0,0,0,0,0,0,0.332251066986286,0,0,-0.0469876050708296,0
X601319.CH.EQUITY,0,0.0562202026449449,0,0,0,0,0,0,0,-0.0256582599695683,0,0,0,0.367766829721666,0,0,0,0,-0.133827080105613,0,0.0973442390042074,0.161386105599993,0,0,0,0,-0.0903450802097651,0,0,0,-0.0127804357485253,0,0,0,0.267221340772949,0,0,0,0,0,0,0,0,0,0.0866018740293562,0,0,-0.103120085948706,0.0245712291367279,0,0,0,0
X601601.CH.EQUITY,0,0.177069737993497,0,0,-0.0100335988726229,0,0.0198927001115352,0,0.505448374554304,0,0,0,0.0439302590105118,0,0,0,0,0,0,-0.0579224988219097,0,0.0499478570153426,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0190588858343291,0,0,0,0.0372938620473998,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0663458000027024,0,0,0,0,0,0,0,0.1039596723764,0,0,0,0,0,-0.0546171762280409,0,0,0,0.0725686846683674,0,0.302786609119825,0,0,0,0,0,0.210802146523169,0,0.548380208824636,0,0,0,0,0,0,0,0.224185380072218,0,0,0,0,0,0,-0.0159557726015684,0,0,0.0968037743783539,-0.0740023398198017
X11.HK.EQUITY,0,0,0,0,0.177247759428359,0.0168269930542382,0,0,0,0,0,0,0,0,0,0,0,0,0.358589324723158,0,0,0,0,0.0796235756594194,0,0,0,0,0,0.394681749185164,0,0.0262412584472244,0,0,0,0,0.212893261985624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0299952696098332,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.139144716278747,0,0,0.268307794675723,0,0,0,0.210472061628989,0.300424756309904,0,0,-0.066801089068139,0,0,0.513516618452032,0,0,0,0,0,0,0,0.0192069278483245,0,0,0.0223029755945821,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.422310725930509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234478050038988,0.0830164716677427,0,0,0.0962706623310119,0.02018666109334,0,0,0,0,0,0.0267522242943622,0,0,0,0.0591211877047267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.44554825407865,0,-0.052889018788576,0.221633320634855,-0.370834973980578,0,0,0,0,0,0,0,0,0,0,0,0.586922845043746,0,0,0,0,0,0,0,0.159329157031051,0,-0.00417119052762593,0,-0.272479497131778,0,0.206197461558424,0,-0.277769982643071,0,0,0,0,0,0,0,-0.100001752518842,0,0,0,0,0,0,0,0,0,0.205903355436648,1.38777878078145e-17
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.201772918075615,0.0307976384496059,0,0,0,0,0,0,0.0911812308764776,0,0,0,0,0,0,0,0.357680158244299,0,0,0,0.148736749762143,0,0,0,0,0,0,0,0.033142072230913,0,0,-0.270963269184978,0,0,0,0,0,0,0,0,0,0,0,0,0.00756103020712052
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151186155790408,0,0,0,0,0,0,0.212135647134623,0,0.0359958338283937,0,0,0.0561486037921019,0,0.21726166377626,0,0,0,0,0,0.163293711600038,0,0,0,0,0,0,-0.201619641713934,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0180941164271176,0,0,0,0,0,0,0,0,0.110541834213629,0.217452480708452,0,0,0,0.164091256832979,0.0539392273298659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102534053437807,0,0,0,0,0,0.178294769196247,0,0.0809136867990052,0,0,0,0,0,0,0,0.109281364411905
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0747775057399073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207230302717494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507329791260645,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.236260024026496,0,0,0,0.153305358961413,0,0,0.0497261473225377,0,0.0515830181015359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230956616966073,0,0,0,0,0.028168924720957,0,0,0,0,0.223395803335018,0,0,0,0.0433389987752708,0,0,0,0,0,0.030570191894586,0,0,-0.0252587471819325,0,0,0,0
X600030.CH.EQUITY,0.0172087029630074,0,0,0,0,0,0,0,0,0,0,0.0259963655435147,0,0,0,0,0,0.060086036003564,1.73472347597681e-18,0.120350510436459,0,0,0,0.0780684378491733,0,0,0,0,0,0,0,0,0,0,0,0.101150049788799,0,0,0.497595012754355,0,0,0,0,0,0,0,0.295759503102421,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,-0.0606143216826344,0,0,0,0,0,0,0,0,0.184682344766389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237968939253456,0,0.16969157655656,0,0,0.30286775332079,0,0.0215648454905191,0,0,0,0,0,0,0,-0.112107679216429,0,0,6.93889390390723e-18,0,0,0,-0.142377282359531,0,0.00753853334155516,-0.016673228925516,0
X1109.HK.EQUITY,0,0,0,0,0.116388476853329,0,0,-0.033042793957936,0,0,0,0,0,0,0,0,0,0,0,0,0.328890855502482,0,0,0,0,0.190159612809605,0,0,0,0,0,0,0,0.204718647107099,0,0,0,0,0,0,0.151294271244201,0,-0.154258729244845,0,0,0.0814977913837928,0.118510838348611,-0.167643179095007,0.0398447104782199,0,0.198275830385816,0,0
X601818.CH.EQUITY,0,0,0,0.271484911072528,0,0,0.221345537546355,0,0,0,0,0,0,0,0,0,0.171773998918247,0,0,0,0,0,0,0,0,0,0,0,0.145667018214359,-0.089113433854143,0,0,0,0,0,0,0,0,0,0,0.107745228473744,0,0,0.106930931640926,0.207931760398939,0,-0.156465431209621,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0.0322118099448351,0,0,0,0,0.197636945884025,0,0,0,0,0,0,0,0.223376139332063,0.155774634599346,0,0,0.0690439571671247,0.0346686893084867,0,0,0,0,0,0.384313414905136,0,0,0.0812443969908772,0,0.107426404840266,-0.0684069098106387,0,0,0,0,0,-0.025358097747127,0,0,-0.0981876043234005,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,-0.0477442359038871,0,0,0.101640581963364,-0.00763460933098085,0,0,0,0,0,0.141266532377258,0,0,0,0,0.000356227236059011,0,0,0,0,0,0,-0.0965797202808605,0,0,0.184701977517545,0,0,0,0,0,0,0.32835504409538,0,0,0,0,0,0,0.0397152231932442,0,0,0.0771080111176329,0,-0.256894053789223,0,-0.248555223865992,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.554448140173027,0,0,0,0,0,0,0,0,0,0,0,-0.185070638316013,0,0,0,0.0106465007671199,0,0,0,0.0144191626360358,0,0.340010000236547,0,0,0,0,0.281760500688696,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189115932233791,0,0,0,0.105630700014351
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.166702672672693,0,0,0.157935452043362,0,0,0,0.0849938882599699,0.0575580383713333,0.0483227625038767,0,0,0,0,0,0,0.0941899537452719,0,0,0,0,0.385842081076265,0,0,0,0,0,0,0,0.00927027551950187,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.175261910605224,-0.16089257697778,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231057404862094,0.0156949956060249,-0.126136259250415,0,0.0464040792356381,0,0,0,0,0,2.77555756156289e-17,0,0,-0.0833898862142224,0,0.10649475001451,8.67361737988404e-19,0,0,0.0936668762653614,0,0,0,0.0514155318642585,0.287206516626534,0,0,0,0,0,0.674365191330295,0,0,-0.129698810125441,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0.0191171079018316,0,0,0,0,0,0,0,0,0.164970825767448,0,0,-3.46944695195361e-18,-0.129260174197322,0,0,0,0,0,0,0.0252053001800831,0.124132434561015,0,0,0,0,0.146222705189957,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.550587141100019,0,0,0.133047527665729,0,0,-0.131324596272893,0,0,0,0
X601336.CH.EQUITY,0,0.104555360576345,0,0,0,0,0,0,0.12122089787622,0,0,0,0.0689047977640794,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.208789020613251,0,0,0,0,0,0.0764647254553294,0,0,0,0,0.125142779828804,0,0,0,0.184032672638474,0,0,0,0,0,0,0,0,0,0,0,0.114596401389917,0
X601211.CH.EQUITY,0,0.0156056164039829,0,0,0,0,0,0,0,0,0,-0.0244975606111381,0.081107135388022,0,0,0,0,0,0,0,0,0,0.0157878460912227,0,0.450881148761308,0,0,0.110441548454678,0,0,0,0.0745180459792199,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0315363496468294,0,0,0.0447597459685875,0,0.302556729344576,0,0,0.01233351436851,0,0.0235128529546358,0
X601229.CH.EQUITY,0.443550315932945,0.0712643883774904,0,0,-0.0130905533489672,0,0,0,0,0,0,0,0,0,0.0258550124305343,0,-0.108164275242398,0,0,0,0,0.0764682257491049,0,0,0,0,-0.00112715347652355,0,0,-0.048858350623954,0,0,0,0,0,0,0,0,0,0.136796462174041,0,0,0,0,0,0,0.379189751837805,0.146965112483897,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.0852911117208141,0,0,3.46944695195361e-18,0,0,-0.0497137109984334,0,0,0,0,0.0604014056794967,0.0508181056608514,0.0763459363716159,0,0,0,0,0,0,0,0,0.0761755705187176,0,0.181419355867428,0.409890745717678,0.333026770264165,0,0,0,0,0,0,0,0,0,0,-0.0839167751581172,0,0,0,0,0,0,0,0,-0.00979233914445754,0,-0.0148152568495267
X600837.CH.EQUITY,0.0198175858323287,0,0,0,0,0,0,0,0.25297124542115,0,0,0,0,0,0,0,0,0,0,0.0540491488840634,0,0,0,0,0.0654891659972166,0,0,0,0,0,0,0,0.0557784926685719,0,0,0.0363486344196901,0,0,0,0,0.167105331461519,0,0,0,0.172978827581112,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.34406321515334,0.2670569940759,0,0,0.0952428847225631,0,0,0,0,0,0,0,0,0,0,-0.0120800848262772,0,0,0,0,0,0,0.147786195908943,0,0,-0.0836594631227092,0,0,0,0,0,0,0,0,0,0.0418318912663956,-0.0455239406996266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203055308271147,-0.0478728007310555
X601066.CH.EQUITY,0,0,0,0,-0.490498060566484,0,-0.0497695864140205,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587708621174359,0,0,0,0,0,0,0.307175203157077,0,0,0,0.0584844693800789,0,0,0,0,0,0.142929463988395,0.272344595873518,-0.138484194799935,0,0,0,0,0,-3.46944695195361e-18,0.132869137398,-0.0553220027847063,0.0656482471982526,0,0,0,0
X2882.TT.EQUITY,0.0116513922422041,0,0,0,0,0,0,0,0,0,0,0,0.0196907756386649,0,0,-0.0676193753342273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710995835783712,0,0,0,-0.0974326875173741,0,0,0,0,0,0.1215660914892,0,0,0,0,1.08315830984531,0,0,-0.0602709848684778,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.203822450946366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964002302171218,0,0,0,0.413343236341156,0,0,0,0,0,0,0,0.0145861257781086,0,0.947071236688497,0,-0.0739536025220436,0,0,-0.0030421416864388,0,0.0276773962305993,-0.0366647148140487,0
X600015.CH.EQUITY,0,0,0.00324965134232888,0,0,0,0,0,0,0,0,0.0511018681830283,0,0,0.0957561720102489,0,0,0,0,0,0,0.12624352231087,0,0,0.214469012318545,0,0,0.173218168703111,0,0,0,0,0,0,0,0,0.0176455281226456,0,0,0,0,0,0.441801738311205,0,0.0141207428696714,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.189057606562124,0,0,0,0,0,0,0,0,0,0,0,0,0.0100516250958904,0,0.00243502998057518,0,0,0,0,0.0662965427169694,0,0,0.252024041269961,0,0,0.00325256103516549,0,0,0,0,0.0495704538013426,0,0.167635444063615,0.137968286278205,0,0,-0.0798757468932047,0.0170117384632962,0,0
X002736.CH.EQUITY,0,0,0.0914780696751405,0,0,0.00986586537839271,0,0,0,0,0,0,0,0,0,0,0.225658635970552,0,0,0.0123596467606712,0,0,0,0,0.0347609256169306,0,0,0,0,0,0,0.10166393483978,0.242966933855372,0,0,0,0,0,0.0413819089695468,0,0,0,0,0,0.053662644707789,0,0,0,0.00505726394101275,0,0,0,0.161029958798035
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114406966696128,0,0,0.15257291138742,0,0,0,0,0,0.0563053876063333,0,0,0,0,0,0,-0.0493860873717922,0,0,0,0.413799367422783,0.101238405184873,0,0,0,0.154565022062922,0,0,0,0.346370390564711,0.0667343643014659,0,0,0,0,0.0533942652012652,0,0.0067141431756622
X2881.TT.EQUITY,0,0,0,0,0,-0.197514956854488,0,0.225876031282579,0,0,0,0,0,0.3112858983168,0,0,-0.434669093590399,0,0,0,-0.0888795843907837,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.279922336552657,0,0,0.0433552068367976,0,0.251954959925525,0,0,0,0,0,0,0,0,0,0.183646989678079,0
X2886.TT.EQUITY,0.051806801658563,0,0.14417413551487,0,0.0370852955441156,0,0,0,0,0,0,0.172567774774388,0,0,0,0,0.172806611499975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991162546219845,-0.588520563724212,-0.137923220921808,0,0,0,0.432240609329709,0,0,0,0,0,0,0,0,0,0.00819635132049503,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,-0.0362202267506159,0,0,0,0,0,0,0,0,0,0,0,0,0.00457336905841442,0,-0.0266061454680864,0,0.220856506092268,0,0,-0.0171022350650067,0,0.00645804343590515,0.0883227539924415,-0.0252046874231674,-0.0523220512100927,0.0198278585249819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.714895395838854,0,0
VXFXI.INDEX,0,0,0,0,0,-0.0327179862746507,0,0,0.0181346475411058,0,0.150599347444073,0,0,0,0,0,0,0,0,0,0,0,0,-0.168425757833811,0,0,0.0023925643341335,0,0.015222549759563,0,0,0,0,0.00042657687221877,0,0.103144736997465,0,0,0,-0.0128923452344246,0,0.0631172907688443,0,0,0,0,0,0,0,-0.81696084980178,0,0,0.0861393769616507
CN2YR,0,0,-0.0810398294678698,0,0,0,0,0,0,-0.0409687004682888,0,0,0,0,-0.0872497790698748,0,0,0.116120739395548,0,0,0,0,0,-0.175693984586715,0,0,-0.157721444645331,0,0.209153406920286,0,0,-6.93889390390723e-18,0,0,0.196427744495881,0,0,0,-0.0118270739951741,0.343109709141584,0,-0.163398141155393,0,0,0,0,-0.0573445083659139,0,0,0,-0.297211011157628,0,-0.261957673053354
CN210SLOPE,0.0195689965466985,0,0,-0.188502981914204,0,0,0,0,0,0,-0.163804341202762,0.141620117897709,0,0,0,0,0,0,0,0.0712812101542533,0,0,0,0,0,0,0,0,0.099231326853188,0,0.14228010596298,-0.0813702136159578,0,-0.0994266134090277,0,0.296394286067642,0.0585615134825518,0,0,0,0,0.0836120383066278,0,0,0,0.0105170772483431,0,0,-0.165134896891332,0.0452123312179784,0,0,0
