,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.113835683436946,0,0.085820228005194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412291878832233,0,0.499641849485156,0,0,0.151182539942361,0,0,0,0,-0.148871972681347,0,0,0,0,-0.166668468284627,0,0,0,0,-0.808353270655431,0,0,0,0,0,0,0.0905828828495367,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.349157203672765,0,0,0,0,0.109103606756587,0,0,0,0,0.17523763185155,-0.0349979874182694,0,0,0,0,0,0,0,0,0.0243167810289884,0,0,-0.0596735285191005,0,-0.0948167796072704,0,0,0,0,0,0,0,0,-0.00845833775683949,0,0,0,0,0,0,0.0449290784233678,0.428204486425914,0,0,0,0.00219567445829527,-0.0933738879353649,0,0.153519777160444,0
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0.0666042971926443,0.295227985586818,0,0,0,0,0,0,0,0,0,0,0,0,0.0494320888387505,0,0.129325706754132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328769269963805,0,0,0,0.026416964607932,0,-8.67361737988404e-19,0.0745015036197217,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.675168794949819,0,0,0,0,0,0,0,0,0,0.034678370260037,0.151121050606971,0,0,0,0,0,0,0,0,0,0.109823934533904,0,0,0,0,0,0,0,0,0,0,-0.0407147037869769,0,0.00639399674785212,0,0,0,0,0,0,0,-0.059623028549488,0,0,0,0,0,-0.0510196129197826,0,0,-0.0375549436319587,0
X601988.CH.EQUITY,0,0.215544864626693,0,0.247170047944712,0,0,0,0,0,0,0.0528445891870026,0,0,0,0,0,0.124016483773593,0,0,0.10651396795652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.562114247818773,0,0,0,0,0,0.152342080352743,0,0,0,0,0,0,0,0,0.275008801163951,-0.047852106877411
X600036.CH.EQUITY,0,0.123284626887056,0.00880345372284272,0,0,0,0,0.121231462007059,0,0,0,0,0.078787427329384,0,0,0,0,0,0.0358756768613908,0.0418204530898916,0.0842184260628025,0,0,0,0,0,0,0,0,0,0,0,0,0.361271352488034,0.103610658250308,0,0,0,0,0,0,0,0,-0.0614062447036679,0.0450773824238765,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.00912014136686448,0,0,0,0,0,0,0,0,0,0.192596085388486,0,0,0.0944293131785248,0,0,0,0.275381560161974,0,0,0,0,-0.121539538865701,0,0.0314436970530443,0,0,0.119247269990152,0.0610760680706541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337444737124343,0.0339713646175907,0,0,0,0.0208837215469615,0,0,0.109134380746785,0
X601628.CH.EQUITY,0,0,0,0,0,0.346410021920422,0,0,0,-0.160983712469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322787044317348,0,0,0,0,0,0,0,0,0.0613423621208991,0.152117442512858,0,0.102142552674116,0,0.14339744851482,0.060789438288968,0,0,0,0.141673345512468,0,0,0,-0.0588191978237518,0,0,0,0.00633099540253817,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457238080927449,0,0,0,0,0,0,0.0419283536958939,0.536727151200427,-0.338879646814959,0,0.593072004875857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470074617373709,0,0.213740155448519,0,0,0,0
X388.HK.EQUITY,0,0,0.273874670024526,0.0279734359487329,0,0,0,0,-0.0291739782711409,0,0,0.0103673910543611,0,0,0,0,0,0,0,0,0,0.196068334724104,0,0,0,0,0,0,0,0,0,0,0,0,0.142224113080716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0782702115933153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252136275768598,-0.216090808745228,0.193546722410265,0,-0.0533971429323638,0,0,0,0,-0.128419539120051,0,0,0,0,0,0,0,0,0,0,0.0179077280545351,0.52613250120619,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820102563272054,0,0
