,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0717523035155715,0,0.64331152184456,0,0.0426726829833447,0,0,-0.031447822037823,0,0,0,0,0,0,0,0,0.122138931885058,0,0,0,0,0,0,0,0,0,0,0.0318257176448737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249297057070525,0,0,0,0,0,0,0,0.0399437148930056,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0605930209470732,0,-2.16840434497101e-19,0,0,0,0,0.15947716059639,0,0,0,0,0,0.474111504863348,0,0,0,-0.039247737622456,0,0,0,0,0,0.056289821959608,0,-4.33680868994202e-19,0,0,0.0783546840174214,0,0,0.0641768382072842,0,0,0,0,0,0,0,0,0,0,0,0.0140117225762138,0,0,0.128755982892476,-0.0164267872652183
X601939.CH.EQUITY,0,0,0,0,0.538373385564924,0,0,0,0,0,0.209837184542603,0,-0.102382744717581,0,0,0,0,0,0,0,0.0604123832011203,0,0,0,0.295302203978815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977632592428698,0,0.0236800392180152
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0385798237185808,0,0,0.231412841226051,0,0,0,0,0.153664004626802,0,0,0,0.206548184750348,0,0,0,0,0,0,0,0,0,0.0220612668687507,0,0,0,0.204659121403521,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0890773968756635,0,0.105784870885638,0,0,0,0,0
X601288.CH.EQUITY,0.0850667770052998,0,0,0,0,0,0.0719845216066396,-0.0296800770203763,0,0,0,0,0,0.0388606354111055,0,0,0.278786640673805,0,0,0,0,0,0,0,0.405446724292318,0,0,0,0.0357901692597704,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197283284740954,0,0,0,0.00409816406931049,0,0,-0.0294813956824659,0,0,-0.111760229712119,0.0155030074520052
X600036.CH.EQUITY,0,0.258611312941863,0,0,0.0101816105205388,0,0,0.0702479093879132,0,0,0,0,0,0.275731490397683,0,0,0,0,0.11841358359539,0,0,0,0,0,0,0.257486208952565,0,0.0562296943692246,0,0.0739366656236196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015072412467807,0,0
X601988.CH.EQUITY,0,0,0,0,0.260359045001659,0.306926539300198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205660248865419,0,0,-0.0303217152663722,0,0.115514113775395,0,0,0,0,0,0.208848987377392,-0.0547101006382208,0,0,0,0,0,0,0,0,0,-0.0287235004099357,0,0.112788626859456,0,0,0,0,0,0,0,0,0.0783375137017185
X1299.HK.EQUITY,0,0,-0.221094204030939,0,0,0,0,0,0,0.23768738505537,0,0,0,0,0,0,0,0,0,0,-0.137202760532504,0,0,0.204264967718727,0,0,0.311023998677154,0,0,0,0,0,0,0,0,0,0.0784070235887757,0,0,0.0962779177650184,0,0.060993877279834,0.0903508856577661,0.135487585488951,-0.0059260148676285,0,0,0.0208913864668574,0,0,0,0,-0.0823665406753944,-0.0680265804743383
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.178812880899337,0,0,0,0,0,-0.159634236616095,0,0,0,0,0.205580326518213,0,0,0,0.0692708086742422,0,0,0.39988995534993,0.0599752597623925,-0.0492505818518478,0,0,0,-0.0386927017889826,0,0,0,0,0,0,0.215324088472965,0.181162915885726,3.46944695195361e-18,0,0,0,0,0.125328045737518,0,0,0,0
X388.HK.EQUITY,0,0.0422640672318819,0,0,0,0,0,0.0293259284171122,0,0,0,0,0,0.0206919040322021,0,0,0,0,0,0,0.0814964176258513,0.212607853232047,0,0.0828746953663289,0,0,0,0,0,0,0.198483363271714,0,0,0,0,0,0.194768505481309,0.148596168073233,0,0,-0.16563488374755,0,0,0,0,0,0.222888131554509,0,0,0,0,0,0.0766486954174075,0
