,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.213674900625599,0,0,0.0118615207629706,0,0.405110184248669,0,0,0.0132581449297841,0,0,0.0239847733258077,0,0,0,0,0,0,0,0,0,0,0.246749787880241,0,0,0,0,0,0,0,0,0.067154542402287,0.0640782359369893,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912005446615507,0,0
X601318.CH.EQUITY,0,0,0.125414565685454,0,0,0,0,0,0.21528165589391,0,0,0,0,0,0.238666284486344,0,0,0,0,0,0,0.00991220810902924,0,0,0,0,0,0.167011818585244,0.224032056883556,0,0.074781442377793,0,0,0,0,0,0,0,0,0,0.0646910190211051,0,0,0,-0.0614816734520406,0,0.0402616505267673,0,0,0,-0.0727336842614227
X601939.CH.EQUITY,0.348528111681148,4.33680868994202e-19,0,0,0,0,0.0455096448708356,0.380927050236775,0.319247678937497,0,0,0,0,0,0,0.0184702070036344,0,0.0634658695969472,0,0,0,0,0,0,0,0.065404683737028,0,0.17325680807934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.228387410943576,0,0,0,-0.0645978743654583,0.0472104006217361,0,0.0409798958418879,0,0,0.0571979913334542,0,0,0.138368242353988,0,0,0,0,0,0,0.412220017338466,0,0.0820229208140196,0,0,0,0,0,0,0,0,0,0,0,0,-0.06782566437294,0,0,0,0,0,0,0,0,0,-0.0499976373787427
X601288.CH.EQUITY,0,0,0.0378999492981325,0,0,0,0,0.535241450504649,0,-0.0497936890773618,0,0.00731838367510676,0,0,0,0,0,0,0.074446443352296,0,0,0,0.0836153463489524,0,0.105198361315824,0,0,0.105669838632137,0,0,0,0,0,0.0295192662338628,0,0,0,0,0,0,0,0,0,0,0,0,0.0301231798887023,0,0.0210279344966564,0.0504535093827657,0
X1299.HK.EQUITY,0,0,-0.00134178714971412,0,0,0,0,-0.103045311600211,0,0.280137463364095,0,-0.108708542037626,-0.00431883430285732,0,0,0,0,0,0,0,0,0,0.17546086674859,0,0,0,0,0,0,0.0721115045584075,0,0,0,0.182298223064636,0.0239261142952633,0,0,0,0,0.21018537643469,0,0,0.202114344184289,0,0,0,0,0,0.160466349759344,0,0
X601628.CH.EQUITY,0.0698209456783574,0,0,0,0,0,0,0,0,0,0,0,-0.0236893325222342,0,0,-0.0223695897026518,0.117104096425632,0,0,0,-0.0233266947025487,0,0,-0.145554810474433,0,0,0,0,0,0,-0.0401638845776056,0,0,0,0,0,0,0.456166592050887,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0191234626842647,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.523835238006528,0,0,0,-0.00783849137128169,0,0,0,0,0,0,0,0,0.28366405760802,0.0428485954313966,0.14606369530237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417944601741023,0,0,0,0,0,0,0,0,0,0,-0.0982941939911939,0,0,0.0014084914774172,0,0,0
X5.HK.EQUITY,0,0,0.00889089033505482,0,0,0,0,0,0,0,0.166682015392776,0,0,0,0,0,0,0,0,0,0,0,0.241734921503214,0.0509280788002944,0,0,0.0778487521191839,0,0,0,0,0.0157885959765589,0,0.219572627000289,6.93889390390723e-18,0,0,0,0,0,0.295636620995443,0,0.142820362107504,0,0,0,0.101023042094328,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.1819834838701,0.0571458335624343,0,-0.142633678989109,0,-0.172043921357149,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.140133100283952,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.228473286662563,0,0,0,0.225283453433609,0.180290202794373,0,0,0,0,0,0,0.277721242118566,0,0,0.199161292901554,0,0
X601166.CH.EQUITY,0,0,0,0.00838349428086546,0,0,0,0,0,-0.0572166319013382,0,0,0.439770786790708,-0.0373818782757327,0,0,-0.0407067186751466,0,0,0,-0.137840307831358,0,-0.0490556320260408,0,0,0,0,0.254815328389105,-0.0108940306192487,0,0.148394893035077,0,0,0.105193080286318,0,0,0,0.0765321022768814,0,0,0,0,0,0,0,-0.0489044893758007,0.0166829417624207,0,0,0,0
X601658.CH.Equity,0,0,0,-0.227682028668672,0.0186736026991239,-0.031083164946842,0.0513674139574229,0.339046958941706,0,0,0.36260341110763,0,0,0,0,0,0.164838752955802,0.172677846425787,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.342796909079331,0,0,0,0,0,0.166220636541646,0,0,-0.0215979001298424,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.111143264132577,0,0.278708047612757,0,0,0,0,0,0,0.36595761857132,0,0,0,0,0,0.174060977876706,0,-0.080714052344168,0,0,0,0,0.168915367500493,0,0,0,0,0,-0.00480748428119895,-0.0475967336012892,-0.14581658631087,0,-0.0924417394903003,0,0,0,0,-0.00338119468063274,0,0,0,0,0,0,0,0,0,0,0,-0.227986099519176
X601601.CH.EQUITY,0,0.560670758475244,0,0,0,0,0,0,0,0,0,0,0.127135595599889,0,0,-0.0193938739882275,0,0,0,0,0,0,0,0.0463142367224369,0,0,0,0,0,0.0951936238346739,-0.105727837184395,0,0,0,0,0,0,0.0270559236732361,-0.0286753372686306,0,0,0,0,0,0.222343051732144,0,0,0,0.086973565055222,0,-0.0218301148864685
X600030.CH.EQUITY,0,0.0770972523196992,0,0,0,0,0,0,0,0,0,-0.0258015156447752,0,0,0,0,0,0,0,0.28773216677502,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.182908899681457,0.157396129672346,0.000815245526520782,0,0,0,0,0,0.170827624985705,0,0,0,0.0649327113587146,0,0,0
X000002.CH.EQUITY,0,-0.141658993979876,0,0.234924855349453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151959303747848,-0.15446282226506,0,0,0,0,0.737140667925147,0.103260353981056,0,0.0160574767569488,0,0,0,0,0,0,0,0,0,0.0455783325434103,0,0,0.00650852436162008,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0777222173822739,0,0,0,0.0481890062278418,0,0.180002341868409,0,0,0,0,0.193213081699391,0,0,0,0,0,0,0,0,0.266523961294117,0,0,0,0,0,0,0,0.160174692672685,-0.0785612760269246,0,0,0,0,0,0,0,0,0,0.190854976378516,0,-0.0253734569438308,0
X601328.CH.EQUITY,0,0,0.0515799680316792,0,0,0,0.0797158072404037,0.124092516457547,0,0,0,0.211552544704393,0,1.38777878078145e-17,0,0,0,0,0.38707332908381,0,0,0,0,0,0,0.094986445160897,0,0,0,0,0,0,0.0289223223801438,0,0.056310960201967,0,0,0,0,0.0584048227484159,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0433147050686307,0,0,0.143913336680343,0,0,0,0,0,0,0,0,0.0379107249137909,0.28653515849135,0,0,0,0,0.0745185186786453,0,0,0.0967647697516003,0,0,0,0,0.105545926580466,0,0,0,0,0,0,0,0.088768639235213,0,0,0.00324375325580464,0,0.10784280837333,0,0,0,0,0,-0.0603725060180671,0
