,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.155318357139686,0,0.0816585664626643,0,0,0,0,0,0,0,0.333793680862594,0.143135566099123,0,0,-0.168015802494487,0,0,0,0,0,0,0,0,0,0,0,0,0.0313896302489578,0,0,0,0,0,0,0,0.15352945059577,0,0,0,0,0,0.136773672962906,0,0,0,0.0520167019928437,0,0,0,-0.01376690267502
X601318.CH.EQUITY,0,0,0,0,0,0,0.042120156890983,0,0.130652060309627,0,0.0373790696847778,0,0,-0.149717385843797,0.0761080003552201,0.010790206473777,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0,0,0,0,0,0,0.175052001443306,0,0,0,0,0,0,-0.230762078547362,0,0.373567540716563,0.101982813381004,0.196555516374156,0,0,0,0,0.187615950892918,0,0
X601939.CH.EQUITY,0.165857728061575,0,0,0.294806545195963,0,0.138133617075267,0,-0.0570596314655344,-0.0388746682210274,0,0,0,0,0,0.0414727625692968,0,0,0,0,0,-0.0135578426298193,0.0855445547723696,0,0,-0.0370319489631766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490278172217788,-0.0710815186032872,0,0,0,0,-0.0222942114252719,0,0,0.0367810324782023,0,0
X601288.CH.EQUITY,0.517384726381337,0,0.191234892674463,0,0.0729772415730303,0.1613074193292,0,0,0,0,0,0,0,0,-0.166208612289358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128133076577813,0,0.0836245723594428,0,0,0,0,0.0768614085344101,0,0,0,0,0,0,0,0,0,0.186911175269203,0.0781331146987148
X5.HK.EQUITY,0.011751841653373,-0.0559989360286945,0.0876055577642526,0.0601850820571141,0,0.130901861419656,0,-0.0495419224220954,0,0,0,0,0.297341280158275,0,0,0,0,0,0,0.663478897734655,0,0,0,0,0,0,0,-0.187260478111085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798792622317216,0,0,0,-3.98234158619764e-05
X601988.CH.EQUITY,0.205765498345321,0,0.0197318706968371,0.0443472597654161,0,0,0,0,0.047873071190227,0,0.0545835889544036,0.11385692657409,0,-0.401121779393483,0,0,0,0,0,0,0,0,0.513878937703034,0.0338425438431808,0,0,0,0.0292340871088827,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.053867577012401,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0453267081625489,0,0,0.0568646551162867,0,0,0.147662634326774,0,0,0,0,0,0,0.266195461339924,0.138548108881746,0,0,0,0.0194047446537878,0,0,0,0,0,0,0.0355792524145856,0,0,0,0,0,0.114410497584426,0,-0.0130766018047437,0,0,0,0,0,0,0,0.0985399870310354,0,0,0,0,0.13792405873388,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0163526078864048,0.0160065859421262,0,0,0,0.213326681184748,0,0,0,-0.151600666851504,0,0,0,0.311776281906606,0.255652140319988,0,0,0,0.051045573584048,0,0,0,0.11933683620157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314481705806479,0,0.125783516993789,0,0,-0.0231407328282073,0
X601628.CH.EQUITY,0.13996131960982,0.359908299662054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138469399713003,0,-0.10686817501611,0,0,0,0,0,0,0,0,0,-0.0918319730164785,0,0,0,0,0.0667126082405125,-0.0448812616217794,-0.148587185518961,0,0,0,0,0,0.319002066727483,0,0,-0.054646970352516,0.00854812092417487,0,0,0,0.177259812570414
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
