,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.133825792561518,0,0.110763175795619,0,0.0698894576178375,0,0,0.333918437988932,0.0505184239901481,0,0,6.93889390390723e-18,0,0,0,0,0,0.123652390287638,0,0,-0.0722496217684376,0,0,0,0,0,0,0,0,0.196130804897468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.395863950709226,0,0,0.0518205353897336,-1.38777878078145e-17,0,-0.0804776656891997,0,0,0,0,0,0.489456561788535,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685002232452656,-8.67361737988404e-19,-0.0305006287513498,0,0,3.46944695195361e-18,0.0848398400747512,0,0,0,0,0,0,0,0,0.00764762484315821,0,0,0,0,0,0,0,0,0.0315214688224747,-0.103512600010566
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0421753457074601,0,0.0228730781609813,0.303971564326777,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978477074194681,0,0,0.112967162482402,0,0,0.0819791146277936,0.207968159977971,0,0,0,0
X601288.CH.EQUITY,0.38539986660353,0.00416250565120113,0,0,0.345560926312454,0,0,0,0,0,0.100059852439881,0,0,0,0,0.0613672953969111,0,0,0.0616396566816056,0,0,0,0,0,0,0,0,0,0,0,0.0135242476221229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375795842346606
X601988.CH.EQUITY,0,0,0,0.358749014806212,0,0,0,0.0167798020007033,0,0,0.221690796341364,0.0990248418493852,0,0.102171445856395,0,0,0,0,0.166697988833664,0,0,0,0,0,0,0,-0.0306863704422691,0.0357752406058975,0,0,0,0,0,0,0,-0.0205336306197553,0,0,0,0,0.0568969441359968,0,0,0,0,0,0,0,0.0179870487528093,-8.67361737988404e-19,0
X600036.CH.EQUITY,0,0,0.0208627643024733,0,0,0,0,0,0,0,0,0.41351204566421,0,0,0,0,0,0,0,0,0,0.0528916386922198,0,0,0,0,0,0.131903969517757,0,0,0,0,0,0,0,0,0.0824452417401594,0,0,0,0.0590567091599964,0,0,0,0,0,0,0,0,0.259886581107176,0
X1299.HK.EQUITY,0,0,0,0,0,0.013052597451576,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0086671748820218,0.324590729892106,0,0.0702436456392272,0,0,0,0.0641205203378897,0,-6.93889390390723e-18,0,0.196613193117218,0,0,0,0,0,0,0,0,0.168150327588811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320672105230137,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406095741787719,0,0,-0.536025891666489,0,0,0.810582100417207,0,-0.833262664249741,0,0,0.635739984155916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154790760995488,0,0,0,0,0.255042572157272,0.0306731783653237,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.407166951247691,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0502374859510875,0,0.284474156264618,0,0,0,0,0,0,0,0,0,0,0.0128780670104705,0,0,-0.0480026424175456,0,0,0,0,0.129798152686574,0,0,6.93889390390723e-18,0,0,0,0
X601658.CH.Equity,0,0.0901814559507139,0,0.219240314284471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05283845727458,0,0.367350504397203,0.50602206160884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266848136596678,0,-0.638280804655828,0,0
X601328.CH.EQUITY,0,0,0,0.319983855252352,0,0,0,0,0,-0.043660640151977,0,0,0.366139740338896,0.0502986324242332,0,0,0,0,0,0.161320658480063,0,0,0,0,0,0,0,0,0,0,0.0292057477315846,0,0,-3.46944695195361e-18,0,0.0205801392609543,0,0.0734208295572054,0,0,0,0,0,0.0525212765592192,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.00494902224086331,0,0.0655445921784677,0,0.159801677809012,0,0,0,0,0,0,0.0709296699695373,0,0,0,-0.0151242980936383,0,0.00241001837445742,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.318639902026283,0,0,0,0,0,0,0,0.0745528778403597,0.000172243708291788,0,0,0,0,0,0.244472609910816,0,0,0,0.0948253798545234,0
X600000.CH.EQUITY,0,0,0,0.0185729542897866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495402918927171,0,0,0,0,0.209417678843293,0,0,0,0,0,0,0,0.040228612800477,0,0,0,0,0,0,0.00380047213711404,0,0,0,0,0.0584139544503714,0.0543333641002154,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825409150484892,0,0,0,0.523362364563668,0,0.131129394384817,0,0,0.126318584219538,0,0.026170068824001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.0439444375040145,0,0.046020844833075,0,0,0,0.205991551340627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158297143616074,0,0,0.197620192063844,0,0,0,0.193738078165541,0,0,0,0,0.129599830905492,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.219274643693664,0,0,-4.33680868994202e-19,0.451867277889289,0,0,0,0,0,0,0,0,0,0,0,0.0338540768544687,0,0,0,0,0,0,0,0,0.039621378419787,0,0,0,0,0.00659562381148928,0,0,0,0,0,0,0,0.00464706436654717,0,-8.67361737988404e-19,0.0040860610660473,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267425837642476,0.180268326802057,0,0,0,0.0303983014465546,0,0,0.00495231845410895,0.00461316294179211,0,0,0.243645979455522,0,0,0.15902452958269,0.0338554024801225,0,0
