,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.134274730884188,0,0.111007666695197,0,0.0703152015917985,0,0,0.335503317559498,0.0501857909639641,0,0,0,0,0,0,0,0,0,0.123154723642653,0,-0.0723886953661922,0,0,0,0,0,0,0,0,0.196580184827518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.399316786774202,0,0,0,0.136755490539718,0,-0.123964950743205,0,0,0.0484354326623953,5.55111512312578e-17,0,0.393634756302895,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510025902125828,-0.00326519793089994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220672576823919,0,0,0,0,0,0,2.16840434497101e-19,0.0817135666879172,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.235072127083548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200776981335754,0,0,0,0,0,0.153601411919959,0,0,0.0799683024346344,0,0,0.175380426918362,0.18552591483332,0,0,0,0
X601288.CH.EQUITY,0.384273614620108,0.0322703956131835,0,0,0.35794204229655,0,0,-0.0184607389874492,0,0,0.0865709911427829,0,0,0,0,0.0833084695896648,0,0,0,0.0139319864453631,0,0,0,0,0,0,0,0,0,0,0.0247823549918276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366985088179833
X601988.CH.EQUITY,0,0.00247290190260897,0,0.365291201469727,0,0,0,0.0283413497517338,0,0,0.232116087799872,0.0800023513522592,0,0.112017107441632,0,0,0,0,0,0.169747528065644,0,0,0,0,0,0,0.03386049905435,-0.0384307349261491,0,0,0,0,0.0290690798362521,-1.38777878078145e-17,0,-0.0315800633994736,0,0,0,0,0.0434442320217581,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0395474082878935,0,0,0,0.0227313467163249,0,0,0,0,0.42723831117412,0,0,0,0,0,0,0,0,0,0.0210276903810257,0,0,0,0,0.116207663366464,0,0,0,0,0,0,0,0,0,0.0571355440116682,0,0,0,0.0479176984869497,0,0,0,0,0,0,0,0,0.248278649042403,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0214136071877246,0,0,0,0,0,0,0,0,0.0255799689479402,0.234737542093446,0,0.159701228829508,0,0,0,0.132313854082958,0,0,0,0.170666171819526,0,0,0.0914247538602391,0,0,0,0,0,0,0,0,0,0,0,0.0804687549276272,0,0,0,0,0,0,0,0.196549611586703,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416890519212546,0,0,0,-0.644604766709313,0,0.801245756236024,0,-0.845619456316143,0,0,0.209328759086698,0.638895136163255,0,0,0,0,0,0,0,0,0.0424300274440124,0,0,0,0,0.236973691822177,0,0,0,0,0,0,0,0.00885341848977416,0
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.235440345248213,0,0,0,0,0,0,0,0.0485174503089454,0.207144650851156,0,0,0,0.0336862795706767,0,0,0,0.0743821930439021,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0444590751861238,0,0,0.025576783766184,0,0,0,0,0.260057887300571,0,0,0,0
X601658.CH.Equity,0,0,0,0.354101184409945,0,0,0,0.0840497017323793,0,0,0,0,0,0,0,-0.20080209028952,0,0,0,0,0,0,0,0,0,0,0.0278121875455097,0,0.859503834928297,0,0,0,0,0,0,0,0,0,0,0,0,-0.295699128929321,0,0,0,0,0.136745861806084,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.321096633089691,0,0,0,0,0,-0.0433064338282529,0,0,0.366104392561102,0.0502796717707762,0,0,0,0,0.161633017854674,0,0,0,0,0,0,0,0,0,0,0,0.0292926340064536,0,0,0,-3.46944695195361e-18,0.0206406887631167,0,0.0734098190971169,0,0,0,0.0530503362103076,0,0,0,0,0,0,0,0,0
