,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.488698342910476,0,0,0.383300683132454,0,0,0,0,0,0,0,0,0,-0.057391490765025,0,0,-0.080728066496721,0,0,0,0,0.0187906669518885,0,0,0,0,0,0,0,0,0,0,0,0.230838855128265,0,0,0,0,0,0,0,0,0,-0.0871521544858693,0,0,-0.184626395961142,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0777317413116214,0,0,0,0,0,0,0.114752343194113,0,0,0.162825153065181,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0573802375302237,0,0,0,0,0.0804115456186067,0,0,0,0,0,0.416967332273863,0,0.0741472986551167,0,0,0,0,0,0,0,-0.0641598655183441
X601939.CH.EQUITY,0.180098282182968,0,0,0,0,0,0,0,0.0414444794794693,0,0,0,0,3.46944695195361e-18,0,0,0.0117629677716171,0,0,0,0.091878694156315,0,0,0,0.0255649740826623,0.397783669391762,0,0,0,0,0,0,0,0.0446813833699112,0.140587406693581,0,0,0,0.0107407015986149,0,0,0,0,0,0,0.0103119481996192,0,0,0,0
X601288.CH.EQUITY,0,0.0214982992617471,0,0,0,0.153886620531771,0,0,0,0,0,0,0.0157453908111204,0,0,0,0,0,0,0,0.100789815823086,0,0,0,0,0.243037938142403,0,-0.0351271677890892,0,0,0,0,-1.35525271560688e-20,0.0102896448631011,0,0,0,0.135147334002355,0,0.0929290073241189,0,0,0,0.203727507753831,0,0,0,0.0330008252279168,0,0.102162703573486
X5.HK.EQUITY,-0.0927756730805679,-0.0234634697073705,0,0.191441806740952,0,0,0,0,0,0.025682418119362,0,0,0,0,0.234160555708916,0,0,0,0,0.209753312436071,0,-0.0756985811297198,0.539806320450883,0,0,0,-0.0211431846466104,0,-0.326065195024375,0,0.110240621796464,0,0,0,-0.00041346461004052,0,0,0,0,0,0,0,0,0,-0.137707094786833,0,0,-0.235087045515107,0,0.00715974614086674
X601988.CH.EQUITY,0.154537806950037,0,0,0.442181414240744,0,0,0,0,0,0.104977875924,0,-0.0567165840503444,0.0883174692265244,-0.0211324500481395,-0.0927073940485751,0,0,0,0,0,0,0,0,0.268861665708861,0,-0.062744319228953,-0.0319076654457627,0.151468381878315,0,0,0,-0.00399057056742914,0,0.0783390258720601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504714891700253,0,0
X600036.CH.EQUITY,0,0.59122358736905,0,0.0185676215447924,0,0,0,0,0,0.0875333756929955,0,0.0101879524047367,-0.182482783060333,0,0,0,0,0,0.0935344439104915,0,0,0,0,0,0,0,0.0869164681240068,0,0,0,0.0906375964589415,0,0,0,0,0,0,0,0,0.00602940770318,0,0.312069770360866,0,0,0,0,0.104591366838321,0,-0.290075381505267,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140958868784205,0,0.174758138137001,0.108820870408505,0,0.236845254670824,0.135525842610447,0.0373031205727765,0,0,0,0.129994557931793,0,0,0,0,0,0,0,0,0,0,0,-0.193184941293993,0,0,0,0,0,0,0,0,0,0,-0.0562773856868456
X601628.CH.EQUITY,0,0.13608228817947,0,0,-8.67361737988404e-19,0,0,0,0,0.0804641520220695,0,0,0,0,0,0,0.239362742516842,0,0,0,0.126660537566515,0.0636499028800901,0,0,0,0,0,0,-0.135178922481363,0,0,0,0.147459080080992,0,0,0,0,0.164714300405794,0,0.127644698321536,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.36675713180002,0.188322903127808,0,0,0,0,0,0,0,0,0,0.342591092730245,0,0,0,0,0,-0.00556511700528554,0,0,0,0,0.0449051006333043,0,0,0,0,-0.0793085468318498,0.291554996843635,0.0991733906103147,0,0,0,0,0.190558954665425,0,0,-0.16837394174284,-0.10850909839443,0,0,0,0,0,0.08597515032605
