,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0452944005665324,0.169361007073815,0,0.0226977728932733,0,0.0137105831896054,0,0,0,0,0,0,0,0,0,0.226266026039253,0,0,0,0,0,0,0.0709078813792161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668320369929483,0.0317956365640797,0,0.0193661811668875,0,0,0,0.0675147566082607,0.0317066946059865
X601318.CH.EQUITY,0,0,0.0945063144211842,0,0.0329397990711491,0,0,0,0.124474181455572,0,0,0,0.0600016266998731,0,0,0,0,0.0500134925286848,0,0.139619169704196,0,0,0,0,0,0,0,0,0,0,0.0739584891087672,0,0,0,0,0,0,0.185928711647608,0,0,0,0,0,0,0,0,0,0,0.00962325889899844,-1.0842021724855e-19,-0.0396489699785994
X601939.CH.EQUITY,0,-3.46944695195361e-18,0,0.154647981051027,0,0,0,0,0,0,0.111803195041819,0,0,0,0,0,0,0,0,0,0,-0.0140661013978427,0,0,0.620357633007343,0,0.153592518776403,0.0251397023983106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.345158282248475,0,0.0487562387251627,0,0,0.0236247497821937,0.149440254681507,0,0,0,0.133869638857508,0,0,0,0,0,0.0286000655845866,0,0,0,0,0,0,0,0,0,0,0,0.128946218651958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205807129985447,0,0.143114904931817,0,0,0,0,0,0
X600036.CH.EQUITY,0,3.46944695195361e-18,0,0,0,0,0.022289945986192,0.284100848248502,0,0,0,0,0.259388863183078,0,0.152273649625487,0,0,0,0,0,0,0,0,0.304058466944436,0.167358085905973,0.00738027153846425,0,0.0163425077412435,0,0.0417164965740565,0,0,0,0,0,0,0,0.0186435516669061,0,0.0245766598879047,0,0,0,0.0164500566170119,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0208412626278934,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942842773269943,0,0,0,0.065135343159476,0,1.73472347597681e-18,0.141973814979799,0,-0.117888961549324,0,0,0,0,0,0.0303204197023365,0,0,0,0,0.708137884486046,-0.0995840587162485,0,0,0,0,0,0,0.0408380796415547,0,0.120535302992811,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0614371057898065,0.240529379143972,0.141253521745019,0,0,0,0,0,0,0,0.100737414645379,0,0,0,0,0.237837346765886,0,0,0,0,0,0.0964530593441941,0,0.125945052298141,0,-0.0215743862148985,0,-0.0178929653339055,0.196719032856382,0,0,0,0,0,0,0.0376840683978021,0,0,0.00402602744014406,0,0,0,0,0,0,0,0,0,0.0192905268104439
X1299.HK.EQUITY,0,0,-0.154866339449726,0,0.114028993323679,0,0,0,0,0,-3.46944695195361e-18,0.207606224255606,0,0,0,0,0,0,0,0,0.00912536007485643,0,0,0,0,0.130455683707707,0,0,0,0,0,0.117330699618904,0,0,0,0,0,0,0.117593373484086,0.098866871269166,0,0,0.0730007576796877,0.163605645953721,0,0,0.049750604836165,0,0,0,0
X5.HK.EQUITY,0,0.0609900302768645,0,0,0,0.0289443707742651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16178891622585,0,0,0.0981504726824999,0,0,0.127200565732301,0,0.0110127419188327,0,0,0,0,0,0,0,0,0,0.0607450008815391,0,0.226695361653154,-0.0824240717637167,0,0.0443104792619037,0.173282461250782,0,0,0,0,0.0550649356741822,0,0
X601166.CH.EQUITY,0,0,0.0454461859462267,0,0.0666624700746812,0.0159176181706598,0,0,0,0,0.09343774507243,0,0.129264623240959,0,0,0,0,0,0,0,0,0,0,0.149773813409311,0,0,0,0,0.403158162781103,0,0,0,0,0,0.011627708423969,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0649767079946381
X601658.CH.Equity,0.300898857042118,0.163167163755669,0,0.0910538836512744,0,0,0,0,0,0.33881313118718,0,-0.043173887323134,0,0,0.154847050185676,0,0,0,0,0,0,0,0,0,0,0,0,0.0726719930179809,0.0761952608043264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129759147237117,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.118069454604185,-0.141556703405434,0,0.219809429725338,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237263365982199,0.700982498105952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526388195555609,0,0.114185014668396,0,0.0539625612221028,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0246916685634018,0,0,0.490327307403139,0,0,0,0,0,0,0.11713608531985,0,0,0,0,0,0,0,0.0987989783629291,0,0.0364008922077922,0,0.344601202531037,0,0.162121725670856,0,0,0,0,-0.217151988722903,-0.076305538073598,0,0,0,0,0,0,-0.0284423309963138,0,0,0,0,0,0,0,0,0,-0.0953815859415788,0,-0.044750501616698
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0745213812023142,-0.0307859108469791,0,0,0,0,0,0.01611670099773,0,0,0.422926406098428,0.0729797339518066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443575955091105,0,0.143786612428832,0.0648815225539287,0,0,-0.0175721379673623,0,0.276046671799356,0,0,0.024263268478515,0.0656622370177162,0.0014840373133767,0,0,0,0
X000002.CH.EQUITY,0,-0.0372945969605339,-0.0507879173167359,0,0.153605090992249,-0.0086659597810922,0,0.019211458117763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169517805824768,0,0,0.559422615176102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055015074512274
X601601.CH.EQUITY,0,0,0,0.0592718940987889,0,0,0,0,0,0,0.017414709922073,-0.0332249580499548,0.311617580415486,0,0,0,0,0.055686585586296,0,0.212433017272097,0,0,0.102500455875532,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0581656595498525,0,0,0,0,0,0.0110288267974129,0,0,0.159955661006211,0,0,-0.0495041418270271
X601328.CH.EQUITY,0,0.0567247960226955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630072032307716,0,0.201620720927394,0,0,0,0,0,0,0,0,0.325420295319896,0.0456879999272188,0,0,0,0,0,0,0,0,0,0.0332801510625263,0,0,0,0,0.00715470003878003,0,0,0,0,0,0,0.00248563677484508,0
X600000.CH.EQUITY,0,0.0447375828482298,0,0,0.0572408460285051,0,0,0,0,0,0.0429601001392551,0,0,0,0.0276610322551048,0,0.445898589238913,0,0,0,0,0,0,0,0.0548811805470019,0,0,0,0,0,0,0,0,0,0,0,0,0.0507272381621051,0.0562546660012795,0,0,0,-6.93889390390723e-18,0,0,0,0.0834745624030955,0.026793449074855,0,3.46944695195361e-18,0
X601066.CH.EQUITY,0,0,0.0887727583124503,0,0,0,0,0,0,0,0.0135550253155622,0,0,0.609169233229185,0,0,-0.0792327702479265,0,0,0,0,0.0484002925093526,0,0,0.149453959358912,-0.131847023507991,0,0,0,0,0,0,0,0.0718051428583858,0,0,0,0,0,0,0.16268243168688,0,0,0,-0.115080172235556,0,0,0.00142640457284381,0,0,0
X601319.CH.EQUITY,0,0.0235847525389087,0,0,0.0404591619896728,0,0,0,0,0,0,0,0.116568289149328,0,0,0,0,0,0,0,-0.0512302590800071,0,0,0,0,0,0,0,0,0,0,0,0,0.0311780241901798,0.340838123977575,0.105467487212099,0,0.0385527404356278,0,0,0,0,0,0,0,0.0648728501597183,0,0.430360438434744,0,0,0.0303062007178892
X16.HK.EQUITY,0,0,0,0,0,0.0800616987452866,0.0225998148251384,0,0,-0.0976169057868068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183247294253668,0,0,0.18414031650963,0,0.0609753710591987,0,0,0,0,0,0,0.305161188137121,0.16025653026213,0,0,0,0.0271449131183972,0.0466131317750986,0,-0.535215160230015,0,-8.67361737988404e-19,0,0
