,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.194800110510691,0,0,0,0,0,0,0,0,0,0,-0.13213103149021,0,0.489843849309894,0.685882060219151,0.0593248647514744,0,0,-0.124275348750466,0,0,-0.0556214481298326,0,0.0668227774624622,0,0,0,0,-0.159327799510368,0,0,-0.337840699921445,0,0,0,0,0,0,0,0,0,-0.0247053513574629
X601318.CH.EQUITY,0,0,0,0,0,0.140410498785483,0,0,0,0,0,0,0,0,0,0,0,0,0.358917453187771,0,0,0,0,0,0,0,0,0,0.083535448368858,0,0,0,0,0,0,0,0.42286347434167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.819843334565724,0.0238807724277492,0.0159277568660415,0,0,0,0,0,0,0,0,0,0.000665624338180015,0,0,0,0.0593451111019692,0,0,0,0,0,0,0,0,0,0,0,0.016411207014182,0.0456725841143431,0,0,0,0.0052886083363874,0,0,0,0,0,0,0,0.067126096174959,0,0,0,0.022947382282857,0,0
X601288.CH.EQUITY,0,0,0.879766736739608,0,0.0504136743955466,0,-0.0896521882005028,0,0,0,0,0,0.0147875944344545,0,0,0,0.0507689688958562,0.126558516352661,0,0,0,0,0,0,-0.0843911101517691,0,0.0173412102555261,0,0,0,0.0109746275711283,0,0,0,0,0,0,-0.147137670285824,0,0,0,0,0,0,0,0,0,0,0,-0.00210654434341785,0
X601988.CH.EQUITY,0.0955350189187779,0,0,0,0,0,0,0,0,0,0,0,0,1.27811833629647,0,0,0,0,-0.183960073919424,0,0,0,0,0,0,0,0.10129100614514,0,0,-0.121147508154458,0,0,-0.184047827174297,0,0,-0.230511279847219,0,-0.0387049815964755,0,0,0,0.00173930548933133,0,0.0347401915848346,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0499855646899031,0.356240854585953,0,0,0,0,0,0,-0.000860180532007677,0,0,0,0,0,0.154414500497665,0,0,0,0,0,0,0,0,0,0,0.201594619874061,0,0,0.000766262966751669,0,0,0.218150442784441,0,0,0,0,0,0,0,0,0,0,0.0514292379204421,0,0,0,0,0,0,0.0554554716947237
X601628.CH.EQUITY,-0.0328750688515119,0,0,0,0,0,0,0,0,0,-0.0882916031538677,0.685350369996163,0,0,0.110706766614616,0,0,0,0,0,0,0.0993590130318857,0,0,0,0,0,0,0,0.0385005901453689,-0.0234767445965401,0,0,0,0,0.063785659391857,0.20047642126914,0,0,0,-0.197846957182747,0,0,0,0.122154905251704,-3.46944695195361e-18,0,0,0.106691360079963,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.114286751463529,0,-0.0150796229008154,0.0760905527057955,0,0,0,0,0,0,0,0,0.144670667614284,0,0.0502462688254818,-0.236260729910832,0,0,0.0999185170035161,0,0,0.0760341059996538,0.23500361580207,0,0,0.112079890634178,0,0,0,0,0,0,0,0,0,0,0,0.386029820235868,0,0,0,0.115889498224964,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.10844087842581,0,0,0,0,0,0,0,0,0,0.119919585595988,0,0,0,0,0,0.232630004920723,0,0,0.343628464537255,0.129452457432593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082208239820962,0,0.0663174659112914,-0.076524318008922,0,0,0,0,0,0.235706299318945
X388.HK.EQUITY,0,0,0,0,0,0,0.215723661309072,0,0,0,0,0,0,0,0,0,0,0,0,-0.214565430454285,0,0,0,0,0.354550532564837,0,0,0.0659885984303945,0.123637692684461,0,0.0238049340332855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165371031647122,0.0420175224554573,0,0,0.0612789991268284,-0.263987731959344,0
X601658.CH.Equity,0,0,0,0.220328297794125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290508203713848,0.00715439017523038,0,-0.0681339626633601,0,0,0,-0.0428973684558159,0,0,0,0,0,0.0532952722634257,0,0,0,0,0,0,0,0,0,0,0,0.290021546958151,0,0,0,0,0,0,0,-0.00618967851232827
X600030.CH.EQUITY,0,0,0,0,0,0,0.159327562871605,0,0,0.0141602106445337,0,0,0.0296276946144085,0,0.076480243159645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107885995533327,0,0,0,0.661869430018706,0,0,0,0,0,0,-0.0298817881432093,0,0,0.0128717609426977,0.0118399214646199,-0.0210934240145801,0.00472058600908293,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.212820262445577,0.010551947871121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327667935159368,0,0,0,0,0.00468259069361945,0,0,0,0,0,0,0,0,0,0,0.0260241528159893,0,0,0,0,0,0.248315650395037,0,0,0.0473813804943114,0,0,0,0
