,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0886138980484489,0,0.415641305552499,0,0,0.0463134556593456,0,0.240252046383145,0,-5.55111512312578e-17,0.14716845138846,0,0,0,0,0,0.0265805695370727,0,0.00819339404008544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599697071386121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.36007966240537,0,0,0.143835612307008,0,0,0.00358609018519543,-0.091042349002406,0,0.0332869788799999,1.38777878078145e-17,0,0.392320689286579,-0.0382522440407535,0,0,0,0,0,0,0,0,0,-0.034970832589382,0,-0.0854793017707955,0,0,0,0,0,0,0.151089576805261,0,0,0,0,0.0195005042324326,0,0,0,0,0,0,0,0,0,0,0,0.0194553702850082,0
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0
X601288.CH.EQUITY,0.393432091115142,0,0,0,0.345969083286035,0,0,0,0,0,0.0998691665333572,0,0,0,0.0564432633677194,0,0,0.0650956569737061,0,0,0,0,0,0,0,0,0,0,0,0,0.013684638788098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364198767962127
X601988.CH.EQUITY,0,0,0,0.279272686674863,0,0,0,0,0,0.00146358587165552,0,0,0,0,0,0,0,0.136292354913596,0.135550610930136,0,0,0,0,0,0,0,0,0,0.0015005761961157,0.0667835463775928,0,0,0,0.0118596885449197,0,0,0.047232070205127,0,0,0,0,0,0,0.165958897530921,0,0,0.147585327275263,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0190534633208774,0,0,0,0.106064691724379,0.186383752747714,0,0,0,0,0,0.584581751201805,0,0,0.0862071017233097,0,0,0.393594603250882,-0.462804891887982,0,0,0,0,0,0,0,0,0,0,0,0,0.282717405528899,0,0,0,0,0,0,0,0,-0.0579773278688947,-0.0152399096530301
X600036.CH.EQUITY,0,0,0.0421819633352324,0,0,0,0,0,0,0,0,0.4110905039863,0,0,0,0,0,0,0,0,0,0,0,0.0517438941311584,0,0.123509837118421,0,0,0,0,0,0,0,0,0.107738160430275,0,0,0,0.00944390273085015,0,0,0.0529239574181202,0,0,0,0,0,0,0,0.237702412643541,0.0194910692765121
X1299.HK.EQUITY,0.000856607463198662,0,0,0,0,0,0.104335208918803,0,0,0,0,0,0,0,0.107439554045877,0,0,0,0,0,0.228734209439464,0,0,0.0995971994032908,0,0,0,0.103645647388775,0,0,0,0,0,0,0,0,0.178988674243414,0,0,0,0.185069832825875,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.322767932275616,0,0,0,0,0,0,0,0,0,0.106572707573869,0.310960704847461,-0.0227197537106541,0,0,0,0,0,0,0,0,0,0,0,0.0166368274249847,0,0,-0.0369931721654211,0,0.140661302201182,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397729102721894,0,0.133697156980234,0,0,0,0,0,0.189814282480571,0,0,0,0,0,0,0,0,0,0.247155686038996,-0.2998426368822,0.309312194305432,0,0,0,0,1.05652128922796,0,-0.221358757115997,0,-0.253828147406627
