,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.168769455954658,0.277592201940834,0,0.0128031471003707,0.0522968694111177,0,0,0,0,0,0,0,0,0,0,0,0.372653172846147,0,0,0,-0.0155208035639859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527284863185531,0,0.0619948960637361,0,0,0.0580839758204734,0.0688680515372593,0,0.0820682124201999,0
X601318.CH.EQUITY,0,0,0,0,0.151595878121354,0,0,0,0.158016417426523,0,0.104801077375457,0,0,0.00260715196412651,0,0,0,0.0271935903003554,0.128565403761165,0,0.283656716622381,0,0,0,0,0.00748693460218759,0,0.101326772195979,0,0,0,0,0,0,0,0.0241770496413264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15916005701036
X601939.CH.EQUITY,0.0328567781924425,0,0,0.428461556132951,0,0,0,0,0,0,0.169244350705968,0,0,0,0,0,0,0,0,0.015501559986859,-0.17859521061982,3.46944695195361e-18,0,0,0.255874298193434,0.332472620933416,-0.0859413221326676,0.0302284682566257,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0676466617813696,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.224677722361395,0,0.122039228361702,0,0,0.0805529314750988,-0.0152479013985294,0.198690446511585,0,0,0,-0.0506259662344645,0,0,0,0.171729711589502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428134169787082,0,0,0,0,0.0575633850024133,0,0,0,0.24791120179554,0,0,0,0,0
X600036.CH.EQUITY,0,0.1907576089298,0,0,0,0.0475229825062593,0,0.106689661476021,0,0,0,0,0,0.202963396130338,0,0,0,0,0,0,0,0.0428605730709031,0,0,0,0,1.0842021724855e-19,0,0.303987320841778,0.0878795578964027,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0639783898183168,0,0,0,0,0,0,0,0,0.0225428791634325,0,0,0,0,0,0,-2.16840434497101e-19,0.199274341459956,0,0,0,0,0,0.140829816177756,0,0,-0.0621884255183819,0,-0.0960570157067016,0,0,0,0.102097595540681,0,0,0,0,0.618422468786005,0,0,-0.058148573029207,0.154278514416521,0,0,0,0,0,0,0,0,-0.0504209576277929
X1299.HK.EQUITY,0,0,-0.149830625435872,0,0,0,0,0,0,0.162880816760168,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0671593365559076,0,0,0,0,0,0,0,0.0472931201566408,0,0,0,0.135259658239837,0,0.216610878398539,0.142145922739842,0.123478408205024,0.114399301514093,0.0137213807580497,0.00525970523148961,0,0,0,0,0
X601988.CH.EQUITY,0.140107675456778,0.0376917101964403,0.0293320231972495,0.124954478300056,0.359767021760755,0,0,0,0,0,0,0,0,0,0,0.171959887114652,-0.018734010672437,0,0,0,0,-0.0123711417724068,0,0,0,0,0,0.0790497150376547,0,0,0,0,-0.138764005713969,0,0,0.258601371041393,0,0,-0.057062305957663,0,0,-0.0259623549947778,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.000630572509994134,0.00362935279472906,0,0,0,0,0,0,0,0,0,0,0.0931523447210776,0.0277124686858996,0,0,0,0,0,0,0,0.0999048607564421,0.00744534690332962,0,0,0.04222583719566,0,0,0,0,0,0,0,0,0,0,0,0.447730514190535,0,0,0.241907936563591,0,0.165151111186547,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.197390093472755,0,0,0,0.214757517179629,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.403395397412603,0,0,0,0,0,0,0,0,0.0295876464717624,0,0,0,0,0,0,0.216619425778062,0,0.0631943557484468,0,0,0.159229510154007,0,0,0,0,0,-0.0302390152111131
