,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.151044647998732,0,0,0,0,0,0,0,0.0823213623407409,0,0,0,0,0,0,0,0,0.0545610134352255,0,0,0,0,0.412882871654134,0,-0.194771293522268,0,0,0,0,0,0,0,0,0,0,0,0,0.502642746026013,0,0,0,0,0,0,0,0,-0.039216418140061,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152216124535247,0,0.254228708544137,0,0,0,0,0,0,0,0,0.282443467008531,0.075167511904378,0,0.0399875290410538,0,0,0,0,0.0802870900897777,0,0,0,0,0,0,0,0,0,0.0750294748490576,0,0,0,0.0254284372993827,0,0,0,0.00956112222022165,0,0,0,0.0452677960075453,0,0
X601939.CH.EQUITY,0,0,0,0.60166233017278,0,0.0988753919600606,0,0,0,0.187500515027054,0,0,0,0,0,0,0,0,0,0,0.116273296181211,0,0,0,0,0,0,0,0.15864726620793,0,0,0,0,0.0306063946127587,0,0,-0.0707220265049948,-0.010817161376309,0,0,0,0,0,0,0,0,0,0,0.0795926547840432,-0.0492967996795009
X601288.CH.EQUITY,0,0,0,0,-0.163344811814558,0,0,0,0.132495545377657,0.017069624728253,0.563314099948217,0,0,0,-0.0674656593870631,0,0,0,0,-0.0686193508703291,0,0,0,0,0,0,0,0,0,0,0,0,0.0887393962103009,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110665033313323
X5.HK.EQUITY,0,0.073055857618145,0,0,0,0.151484097119612,0.339270903057646,0,0,0,0.0300823175698752,0,0,6.93889390390723e-18,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.181727020833922,0,0,0,0,0,0,0,0,0,0.128907815903107,0,0.288218701024102,0,0,0,0,0,0,-0.0939687654305126,0,0.0598675364799851,0
X601988.CH.EQUITY,0,0,0.311432935514621,0,0.283349705370849,0,0,0,0.0368030658229132,0,-1.73472347597681e-18,0,0,0,0,0.0644712435195323,0,0,0,0,-0.12810668401129,0,0,0,0.0685509301371208,0,0,0,0,0,-0.166960931713741,0,0.143572678147609,0,0,0,0,0,0,0,0.0169468978893818,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.214653330561255,0,0,0,0,0,0,0,0,0,0,0,0.192851522909483,0,0,0,0,0,0,0,0,0.0361566449677136,0,0.0351187767451593,-0.116820680023207,0.0882653663335627,0.0537108062545161,0,0,0,0,0,0,0.53624632696402,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.514338792697714,0,0,0,0,0,0,0,0,0,0.125740001114329,0,0,0,0,0,0,0,0,0.0526614783922823,0,0,0,0,0,0,0,0,0,0,-0.0632402262111372,0.205873349169619,0,0.270821025993482,0,0,0,0,0,0,0.0183944655558036
X601628.CH.EQUITY,0,0.032015558132358,0,0.0244509296433449,0,0,0,0,0,0,0,0,0,0,-0.0836276916220355,0,0,0.238188338600909,0,0,0,0,0,0,0,0,0,0.0459505794071194,0,0,0,0,0,0,0.101437890005107,0.337952734081831,0.00126998411661482,0,0,0,0,0.220884869707763,0.099670826790039,0.0725458114708738,0,0,-0.0386995723331249,0,0,0
X601328.CH.EQUITY,0,0,0.0488214943781952,0,0,0,0,0.649457953820931,0,0,0,0.00497494351925722,0,0,0,0,-6.93889390390723e-18,0,-0.16332361157923,0.217254799849542,0,0,0,0,0,0,0.0565987421624053,0,0,0,0,0,0,0,0,0.0837547770414902,0,0,0,0,0,0,0.136344250811416,-0.0898149012165509,0,0,-0.195764249188416,-0.0532839082495624,0,0
