,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.00293257194504977,0,0.260284516971795,0,0,0,0,0,-0.159161879685699,0,0,0,0,0,0,0,0,0,0,0.465892572880736,0,0.467012046373303,0,0,0.156783689740292,0,0,0,0,0,-0.146160920618362,0,0,-0.247782500206763,0,0,-0.906961128515255,0,0,0,0.0434049450808756,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.217538866543807,0,0,0,0,0,0,0,0.163434654320393,0,0,0.30065125181912,0,0,-0.00660143457642379,0,0,0,0,0,0,0,0,-0.0990795771003873,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0577725282472072,0,0,0,0,0,0,0,0.309015336691936,0.00582089222239579,0,-0.0535560852140793
X601318.CH.EQUITY,0,0,0,0,0,0.388965203878977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15699737005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330372910342054,0,0,0.0180019770683655,0,0,0,0.0323738395451904,0,0
X601288.CH.EQUITY,0,0.353906985294111,0,0,0.276095081809477,0,0.0715541650238031,0,0,0,0,0.18605965638817,0,0,0.0361047540632437,-0.0405950349216231,0,0,0,0,0,0,0.1594767908985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457153393291757,0,0,-0.0959930551336351,0,0,0,0.0200595398166768
X601988.CH.EQUITY,0,0,-6.93889390390723e-18,0.333014352464441,0,0,0,0,0,0.203272360393504,0,0,0,0,0,0,0.253270460762757,0,0.162464923318327,0,0,0,0.0419615232438797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550212512909463,0,0,0,0.072394609499254,0,0,0,0,0,0,-0.265349686180012
X600036.CH.EQUITY,0,0.0716575360383454,0,0,0,0,0.0810745212002418,0.0388863211870078,0,0,0,0,0.105515413360422,0,0,0,0,0,0,0.00101122167036192,0.141833152883003,0,0,0,0,0.0161527720807414,0,0,0,0,0,0,0,0.425211989640156,0,0,0.00593833102260432,0,0,0,0,0,0,0,0.0915934149439088,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0156333966873598,0,0,0,0.00972215381394912,0,0,0,0,0,0.150105505382038,0,0,0,0.141208333008641,0,0,0,0.297552554680077,0,0,0,-0.0764822706480508,0,0,0,0.0654704967043304,0,0,0.0191886412711016,0,0,0,0,0,0.110298366444764,0.041805127868074,0,0,-3.46944695195361e-18,0,0,0,0.27846085522065,0,0.0240712471856354,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.364528753965562,0,0,0,0,-0.142721001444227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101556553475616,0,0.059059032283951,0.234877479324923,0,0.112839576855111,0,0,-0.0674468252781352,0,0.117548788369246,0,0,0,0.0503498565915106,0,-0.0137554787938235
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323105166257535,0,0,0.00809227271315937,0,0,0.0355090192505373,0.871628288395783,-0.620138057030241,0,0,0.644173738842029,0.120848828161345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1223211874528,0
X601658.CH.Equity,0,0,0,0.0554721320756905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268287469097369,0.19134759260311,-0.193218894281186,0,-0.0736666510931916,0.0294905458403627,0,0,0,-0.170507403283396,0,0,0,0,0,0,0,0,0,0,0,0,0.0136450187050934,0.534634005163073,0,0,0,0,0,-0.0482454177387923,0,0,0,0
