,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.258473301781593,0,0,0,0,0,0,0.145330677795591,0.0404527949315997,0,0,0,-0.198324863806093,0,0,0,0,0.352506038560604,0,0,0,0,0,0,0.205769565391358,0,0.0554933601270246,0,0.09899274998979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760209487294419,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0
X601939.CH.EQUITY,0.439500326789106,0,0,0,0,0.190460599856745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569551320352533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360537823767213,0,-0.153165597355087,0,0.0862880413005837,0,0,-0.0110078297376302,0,0,0,0
X601288.CH.EQUITY,0.508077560177556,0.0158482201674824,0.13364911770728,0,0.122292887951551,0.0656822397969258,0,0,0.0345164381589043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752154265829587,0,0,0,0,0,0,0.0533721131042721,0,0,0,0.0780178137482043,0.185454062161757,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.222091232150235,0.0307150085593317,0,0,0,-0.114347534571087,0,0,0.0173528734041296,0.232676411421189,0,0,0,0,0,0.747127624705059,0,0,-0.0916248554339452,0,0,0.00498906299398494,0,0,-0.136164639909237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205153157582502,0,0,0,-0.0189645857920462
X601988.CH.EQUITY,0.0739384710249799,0.0131540205349785,0.147835764969141,0.188881821094812,0,0,0,0,0.14345655028296,0.118465059142553,0.104578720999972,0,-0.292783726314065,0,0,0,0,0,0,0,0.0124289055424478,0,0.214817221273242,0,0,0,0.0661740929521914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.412469254831248,0,0,0,0,0,0.0138908675339731,-0.0280126316552439,0,0,0.0324706625236902,0,0.204567494745938,0,-3.46944695195361e-18,0.0481490985131069,0,0,0,0,0,0,0.0714584149391198,0,0,0,0,0,0,0,0.127903860549323,0,-0.0236508935632632,0,0,0,0,0,0,0.184428844323255,0.131816677550349,0,0,0,0,0.0474375899140904,0,0,0.0406811557643677
X1299.HK.EQUITY,0,0,0,0,0,0,0.16105775668273,0,0,0,0,-0.0488626715790476,0,-0.0494423195935121,0,0,0.274056866743397,0.273018021868921,0,0,0.143434638553321,0,0,0,0,0,0.0955163492338818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710619743393,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.112678607061213,0.404575755033391,0,0.0931950773640822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682752533732655,0,0,0,0,0,0,0,0,0,-0.0556858513964344,0,0,-0.265063449406651,0.0641527056408154,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0478388289425146,0.204431453332303,0,0,0.179374061635879,0.145421013477471
X601166.CH.EQUITY,0.178339813362158,0,0,0,0,0.0901233695246545,0.220547667999468,0,0,0,0,0,0,0.13841023281004,0,0.323430610890401,0,0,0,0,0,0,0,0,0,0,0.0480685542305668,0.0767552731718977,0,0,0,0,0,0.0154413393945519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127550147280343
