,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.154069264517555,-1.38777878078145e-17,0,0,0,0,0,-0.028324266122392,0,0,0,0,0,0,0,0,0,0,0,0,0.0342393584544278,0.297968646954689,0.360446089999063,0.218148454757506,-0.192164359843918,0,0,-0.0442524548139831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.246472040502054,0,0,0,-0.0836571026380113,0,0,0,0,0,0,0,0.0190124903201671,0,0,0,0,0,0,0,0,0,0,0,0.119247886609264,0.223321819712215,0.0219472236236087,0,0,0,0.218579964405337,0,0.0976465725974866,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.799788314829002,0,0,0,0,0,-8.67361737988404e-19,0.00100169895433544,0,-0.0394112534595289,0,0,0,0.0419132174467568,0.121119009728782,0.0503463697924169,0,0,0,0,0,0,0,0,0,0.0361494585719574,0,0,0,0,0,0,0,0,0.0453842378292739,0,0,0,0,0,0,0,0,0.00491459341845526,0,0,0,0
X601288.CH.EQUITY,0,0,0.918009514775376,0,-0.0868466516159743,0,0,0,0,0,0,0,0,0,0,0.0177819993919721,0,0,0.118129011086064,0,0.0566581943649092,0,-0.0679021999779034,0,0,0,0,0,0.0235835427513419,0,0,0,0.0406698928802459,0,0,0.00159091415239573,0,0,-0.0257294438622185,-4.33680868994202e-19,0,0,-0.0916887262894334,0,0,0,1.0842021724855e-19,0,0,0,0
X601628.CH.EQUITY,0.00840429654509528,0,0,0,0,0,0,0,0,0.278947882847711,0,0.174499291393714,0,0,0,0,0,0,0,0.296713719140041,0,0,0,0,0,0,0,0,-0.0938194472906754,0,0,0,0,0,0,0,0,0.228715560443446,0,0,0,0,0,0,0,0.08201507418898,0.295602819584481,0,0,0,-0.00421484665185418
X600036.CH.EQUITY,0,0,0.241583414855087,0.144748564419108,0,0,0,0,0.0966765941182738,-0.0201393149572131,0,0,0,0,0,0,0.121713582068542,0.0746236854477118,0,0,0,0,0,0,0,0.0949153947113989,0,0,0,0,0.107154970877655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122715996299455,0,0
X601988.CH.EQUITY,0,0,0,0.00709835003197662,-0.124095227869134,0.0733814841087069,0,0.0555528125197053,0,0,0,-0.0256287847156892,0,0,0,-0.00346478161907131,0,0,0,0,-0.0341693620231031,0,-0.0172106502431764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102732761890833,0,0,0,0,0,0,1.05237611332825,0
X1299.HK.EQUITY,0,0.000970578650353819,0,0,0.12191959718693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312741308269224,-0.0327207222794064,0,0,0,0.0200654613736127,0,0,0,0.287370109743648,0,0.112481369562348,0,0,0,0,0,0,0,0.0408247631143488,0,0,0,0,0,0,0,0,-0.0991872725652335
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325046392620028,0,0,0,0,0,0,0,0,0.521310790250829,0.168761285110592,0,0,0,0,0,0,0,0,0,0,0.0545208795918465,0,0,-0.1195659644471,0.0453289920702531,0.137011121585354,0,-0.135926293631721,0,0.0699217666761008,0,0.00879711164332939
X388.HK.EQUITY,0,0,0,0,0.209845260663735,0,0,0.127893061333,0.108657768074911,0,0,0,0,0,0.0517696553834476,0,0,-0.296525297865236,0,0,0.0543354277840263,0,0.451701995809356,0,0,0.0288407639473304,0.292578874088894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272887914536414,0,0
X601658.CH.Equity,0,0,0.277203964942258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158816359515069,0,-0.0754261449701772,0,-0.101983087553491,0,0,0,0,0,0,0.0632491000292061,0,0,0,0,0,0,0,0,0,-0.0824666631799115,0,0.672906176543822,0,0,0,-0.182158649088569,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0795010294329871,0,0,-0.0887289608155002,-0.0303236700681331,0.060518509293037,0,0,0.246830663006107,0,0,0.0537123083460515,0,0,0,0,0,0,0,0,0,0,0.0701712023286769,0,0,0,0,0,0,0.0706026530977924,0,0.148808365138723,0,0,0.179515856823686,0,0.110479187051427,0,0,0.165808644604958,0,0,0.042351255606679,0,0,0,0.0450292327197424
X601066.CH.EQUITY,0,0,0,0,-0.0919985062844904,0,0,0.0493961129852577,0,0,0,0.775862035806562,0,0,0,0.0102113779881362,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0227367347514034,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0960014668998353,0,0,0.0872709650587742,0,0,0,0,0.0192522666689812,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.142252051599104,0.374424128538806,0,0,0,0.0570438759410463,0,0,0,0,0,0.0448071446324966,0,0,0,0,0.0692608439674959,0,0,0,0,0,0,0,0,0,0,0.0362518271942884,0,0.0163103051994798,0,0,0.01973302664302,0,0.0292968868318067,0,0,0,0,0,0,-0.0280707681995925,0,0,0.252693287412212,0.0136752544424351
X601328.CH.EQUITY,0,0,0,0.200696605683675,0,0,0,0,0,0.0024094586629113,0,0.0169844398658855,0,0,0,0,0.103262298659477,0,0,0,0,0.214358789197439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246540730021977,4.33680868994202e-19,0,0,0,0.0509853458862723,0
X000002.CH.EQUITY,0,0,0,0.248524591364342,-0.10613615202342,0,0,0,0,0,0,0,0.149843775368682,0.0514592114304262,0,0,0,0,0,0,0.0261324434909023,0,0.0997892488772624,0,0,0,0,-0.110119843041004,0,0,0,0,0,0,-0.0697053783506423,0.187097623587179,0,0,0,0,0,0,0,0.0795259453451021,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0599712758050009,0,0.41669009762318,0,0,0.132363646791573,0,0,0,-0.026724768165691,0,0,0,0,0,0,0,0,0,0,0.0321923646252236,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.258297048477274,0,0,0,0.300525853541435,0,0,0,0,0,0,0,0.680135934443582,0,-0.0339948839468956,0.133153597314786,0,0,0.110285785807073,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.33651135209601,0,0,0,0,0,0,0,0,0,0,0.0419254952614157,0,0,0,0,0,0,0,0,0,0,0,0.0464915358826798,0.0957614595422362,0,0,0,0,0,0,0,0,0.244656798045496,0,0,0,0,0.0691987831998699,0,0,0,0,0.037493201237681,0,0
X601319.CH.EQUITY,0,0,0,0.193434985832129,0,0,0,-0.0616770712629616,0,0,0,0,0,0,0,0.167328433357935,0,0,0,0,0,0,-0.0158262369815514,0.0695326815540629,0,0,0,0,0,0,0,0,0,0.00930910768334951,0,0,0.00574114337205602,0,0,0,0.0853258027853606,0,0,0,0.0812187807567194,0,0,0.255365398165907,0,0,-0.111297748622996
X601601.CH.EQUITY,0,0.0286454594217869,0,0,0.292680401358973,0.0251399041486728,0,0,0,0,0,0,0,0,0,0,0,0,0.49712240085639,0,0,0,0,0,0.047733921540386,0.115015191022072,0.031431977060469,0.16295437595333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28010803794116,0,0,-0.171194164483664,0,0,0,0
X16.HK.EQUITY,0,0,0,0,-0.00195866674523197,0,0,0.11158250839834,0,0,0,0,0,0,0,0.0361475178610904,0,0,0,0,0,0,0,0,0.135390811259623,0,0,0,0.151812585359129,0,0,0.0644872336283705,0,0,-0.0892906326119863,0,0,0,0,0.0971155927653321,0,0.151297124884714,0.0353639979510751,0,0,0.235442642882392,-0.0772882068333342,0,0,0,-0.125212752675136
X600016.CH.EQUITY,0,0,0,0.043066954810579,0,0,0,0,0,0,0,0,0,0.0689972313018435,0.1147448489338,0,0,0,0,0,0,0,0,0,0,0.0726760587867214,0,0,0.0689954558662687,0,0,0,0.215256215373103,0,0.0123250053392388,0,0,0,0,0,0,0,0,0,0,0.0348410353040108,0,0.0819368955309529,-0.0273268640331758,0,0
