,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.22283952250731,0,0,0,0,0.372393742917958,0,0,0,0,0,0.0285571894712737,0,0,0,0,0,0,0,0,0,0,0,0.254586635579209,0,0,0,0.0173474256495202,0.0257098354994576,0,0,0.0729603335163413,0,0.0608124805438484,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898784175842687,0,0
X601318.CH.EQUITY,0,0,0.220144395127913,0,0,0,0,0,0.144413521922494,0,0,0,0,0.129694368653869,0.092946276084792,0,0,0,0,0.161250468814838,0,0.0826463606206941,0,0,0,0,0,0.0253364042773962,0,0,0,0,0,0,0,0,0,0,0.0526133083113797,0,0.0470378512178582,0,0,0,-0.0574259914750045,0,0,0,0,0,-0.188780391447462
X601939.CH.EQUITY,0.334759270809293,0.0400435108841376,0,0,0,0,0,0.262049643329037,0.27314646437791,0,0,0,0,0,0,0.208547347282226,0.00364610783126684,0,-0.00411809427661419,0,0,0,0,0,0,0,0.141250816151457,0.229548723175327,0,-0.0422491742306754,0,0,0,0.079156824111752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.171179923153778,0.0478040966342621,0,0.0606202758225268,-0.13165306823686,0,-0.109182949013736,0.164308809114631,0,0,0.198133108898768,0,0,0,0.159239985599759,0,0,0,0.00383357342643233,0.0366611824389034,0,0.355343186305135,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101129977798498,0,0,0,0,0,0,0,0,0,-0.0417153711590944
X601288.CH.EQUITY,0,0,0.101999429665241,0,0,0,0,0.459669225640756,0,-0.0600366124829703,0,0.0706506789239944,0,0,0,0,0,0,0,0,0,0,0.143206506213304,0,0,0.0608511405599585,0,0.125267668578067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229230338795718,0,0,0.0124613144077219,0
X1299.HK.EQUITY,0,0,-0.0584671455557582,0,0,0,0,-0.00181934757777349,0,0.160255809653465,0,-0.0944967407595092,-0.075600400697346,0,0,0,0,0,0,0,0,0,0.161124835217077,0,0,0,0,0,0,0,0,0,0,0.123711355372668,0,0.0531866315919008,0,0,0.227603454551566,0,0,0,0.251392852240576,0,0,0,0,0.0842914890437382,0.183657644078076,0,0
X601628.CH.EQUITY,0.00935475947047105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838662287411508,0,0,0.147516328070096,0,-0.0136215836010567,0,0,-0.153848378901115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469156850538674,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.525067815168798,0,0,0,-0.00800703683036839,0,0,0,0,0,0,0,0.286919368992049,0.135139899606421,0,0.0435159269773472,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418157312405849,0,0,0,0,0,0,0,0,0,0,-0.098217583661167,0.00136903939851322,0,0,0,0,0
X5.HK.EQUITY,0,0.0066581306313348,0.0636117018490805,0,0,0,0,0,0,-0.0888388609921555,0.150853065049558,0,0,0,0,0,0,0,0,0,0,0,0.188853038216909,0,0.0818108296848374,0,0,0,0,0,0,0,0,0.17604002033838,0,0.0456255033743935,0,0,0,0,0.306477752426503,0,0.216632491712731,0,0,0,0.071037998512508,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.31965185820355,0,0.256406471817964,0,0,-0.0380541321270781,0,0,0,0,-0.0107264392117523,0,0,0,0.167707102776829,0.263551526027192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598208141309569,0,0,0,0,0,0.167799960823686,0,0,0,1.73472347597681e-18,0,0,0,0.112757029932993,0.0372334452286942,0,0
