,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.149865613124884,0,0.0885696301014295,0,0,0,-0.085524717265756,0,0,0,0.463131920986389,0,0,0,-0.096721207098141,0,0,0,0,0,0,0,0,0,0,0,0,0.0783619468213265,0,0,0,0,0,0,0,0,0,0.107181190667292,0,0,0,0,0.205232731622566,0,0,0.00283884155821968,0,0,0,-0.0321818383506313
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187556690046064,-0.00739959248010408,0,0.314998633350492,0,0.0778640494265247,0,-0.0727587250138758,0,0,0,0,0,0,0.106980251791531,0,0,-0.0234718264761849,0,0,0,0.0680067389947798,0,0,0,-0.0682344078766071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468655977307855,0,0,0.0163967447557083,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.459197115105994,0,0.163002524097148,0,0.0823418310186738,0.125844192717739,0,0,0,0,0,0,0,0,-0.0544054194770252,-0.0492005556569889,0.0149624707622848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178840235871706,0,0,0,0,0,0,0,0,0.096821697080269,0.0554233958341634,0.0869095551222509
X5.HK.EQUITY,0,-0.0898428632589647,0.0137406082842271,0.284879079098254,0,0,0,-0.235951672728804,0,0,0,0,0.115199462376784,0,0,0,0,0,0,0,0.592620388984334,0,0,0,0,0.234596742824701,0,-0.0197318209970834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215463235069132,0,-0.0829390810303851,0,0
X601988.CH.EQUITY,0.208728604447068,0,0.204637455573284,0,0,0,0,0,0.0615649356215981,0,0.0909647060765675,0.0903673762783742,0,-0.355883807886529,0,0,0,0,0,0,0,0,0.020507393632086,0,0.286119328080431,0,0,0.138733104315659,0,-0.0437078908550574,0,0,0,0,0,0,0,0,0,0,0,0,0.0469531955455935,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0652106673005075,0,0,0,0,0,0.129940365782386,0,0,0,0,0.12391747816337,0,0.297718832797555,0.0785718700606099,0,0,0,0,0.0271365728128188,0,0,0,0,0,0,0,0,0,-0.0906193831022951,0.110630194036605,0,0.00250792766591987,0,0.115747629665273,0.140953237186479,0,0,0,0,0,0,0,0,0,0,0.0280119374745052,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0
X601628.CH.EQUITY,0.230068659132392,0.326837694694782,0,0,0,0,0,0,0,0.10281538571146,0,0,0,0,0,0.0483906627270124,0.0332755195696132,0,0,0.106119894309012,-0.108106887827641,0,0,0,0,0,-0.0508585081345913,0,0,-0.0806390711956955,0.0342027707733808,0.0578245690296884,0,0,-0.0222357480503555,0,0,0,-0.186810490762841,0,0,0,0,0.192180236621959,-0.112384455219536,0,0.0557194647519522,0,0,0,0.123941476719719
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455040967839771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00694673645938013,0,0.0327111864650051,0,0,0,0.470177733073012,0,0,0,0,0,0,0,0,0.216005643321332,0,0.015492521663013,0,0,0,0,0,0,0,0,0,0,0.0469397961307253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184177510914354,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0.000649681173254535,0,0,0,0,0,0,0.382135182032265,0,0,0,0,0,0,0,0,0.195445625490765,-0.0711617989174039,0.0417662799960466,0.0264852258592149,0.200059362606607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655626085942015,0,0,0.170897636063637,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0591063175028145,0,0.0537260913054579,0,0,0.317403388405369,-0.142884324046946,0,0,0,0.117472740303805,0,0,0.0936731422698878,0,0,0,0,0,0,0,0,0,0.133104114752413,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.214558187470239,0,0,0,0.0196715090998658,0,0,0,0.0494337765168317
X000002.CH.EQUITY,0,0,0,0,0,-0.155383252851705,0,0,0,0.0415405986936263,0,0,-3.46944695195361e-18,0,0,0.1751639692108,0,0.000591403498777861,0.166714584036296,0,-0.117122982543218,0,0,0.0755583100706362,0,0,0,0,0,0.196693137036768,0,0,0,0,0.254784981390411,0,0,0,0,0,0,0,0.135523670347144,0,0,0,0,0,0,0,0
