,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00392587923757127,-0.142277657010661,0.0298952663989525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0734401468238151,0,0,0,-0.22945275708319,0,0.0579103364864924,0,0,0.632847342456064,0,-0.0771952702432392,0.153790426856405,0,0,0,0,-0.0223219240713814,0,0,0.0244420723918111
X601318.CH.EQUITY,0,0,0,0,0,0,0.204716409491864,0,0.171186197224568,0.0182261186767506,0,0,0,0,0,0,0,0,0,0.0808455809667181,0,0,0,0,0.123294774564538,0,0,0,0.000944437807067786,0.0595654625168881,0.038061747894778,0,0,0,0,0,0.254314086594115,0,0,0,0,0,0.0785698970976649,0.0227614596097195,0.0383989977044696,0,0,-0.0670138806264548,0,0
X601939.CH.EQUITY,0.35977993972121,0,0,0,0.014156843995589,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.254082789224242,0,0,0,0.0414746846658679,0,0,0,0,0,0,0.0488900162166325,0.0522504110474795,0,0,0,-0.255949315129873,-0.181828541103324,0,0,0,0.0347852681887375,0.491224819759622,0,0,0,0.0955447069235298,0,0,0,0,0,-0.0390317035730892
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.308239629909799,0.2440956710071,0,0.669163218579345,0,0,0,0.270329856413054,0.0639281893881955,-0.240757980733472,0,0,0,0,0,-0.173290743689462,0,0,0,0,0,0,0,0,0,-0.696983409582271,0,0,0,0,0,0,-0.174528179425279,0,0.29809985769312,0,0,0,0,0,0.250391579647798,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458046633523401,0,0,0.490062424028566,0,0,0.0561985396112077,0.0649334766867357,0,0,0,0,0,-0.0388450684492723,-0.0422075079311789,-0.232716066656509,0,0,0,0,0,0,0,0,0,-0.153390052753791,0,0.11013473171687,0,0,0,0,0,-0.105099703685375,0
X601988.CH.EQUITY,-0.158633151680632,0,0,0,0.273884148981339,0,0,0,0,0,0,0,0,0,0.0500755678386576,0,0,0.275467334396378,0,0,0,0,-1.38777878078145e-17,0,0.503270800452756,0,0.0114563344520744,0,0,-0.388763065306867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255428554417384,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.015650766790636,0.109866861770262,0,0.606155567104377,0,0,0,0,0,0,0,-0.0468576692888196,0,0,0.0451678296718401,0,0,0,0,0.0280641115656041,0,0,0.0568445246175869,0,0,-0.120298855211521,0,0,0,0,0,-0.0537083686202026,0,0,0.0942379613518092,0,0,0,0,0,0,-0.280403249780911
X1299.HK.EQUITY,0,0.0517171194647425,0,0,0.190695150634476,0.0140022795559669,0,0,0,0,0,-0.0208459002634954,0,0.023754398847617,0.124953378425627,0,0,0,0.00715367911675923,-3.46944695195361e-18,0,0,0,0,0,0.205116557529195,0,0,0,0.036524806822424,0,0.0538343843014535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0542976893631963,0.0234771338571953,0.0664734402674977,0,0,0,0,0,0,0.0291825607790094,0,0,0.325848873954695,0,0,0,0,0,0.0652203298410122,0,0,0,0,0.0468397849680369,0,0,0,0,0.0198238345459764,-0.0514105633565451,0,0,0,0,0.166645235772026,0.144531059428365,0,0,0,0,0,0,0,0,0.045535986055291,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.602644123411623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266436155300128,0,0,0.0689768224456263,0,0,0,0,0,0,0,0,0,0,0,-0.0486595259978756,-0.0583460524570303,0,0,0,0,0,0.0487737723923937,0,-0.00401468243870141,0,0,0
