,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0871418461847002,0,0.394139821367376,0,0,0.101920131681994,0,0.109109079850661,0,0,0,0,-2.77555756156289e-17,0,0.189486329855693,0,0,0,-0.0718608334566504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872356783692529,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0662259620925094,0,0
X601939.CH.EQUITY,0.22357581374756,0,0,0.0349948993195543,0.0743404303294283,0,0,0,0,0,0,0.0695312856888321,0,0.334358832734069,0,0.20672542025144,0,0,0,0,0,0,0,-0.0514940034473162,0,-0.0868052350749774,0,0,0,0,0,0.0636882811730121,0,0.0262568408195379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.356436571329607,0.0304195705445706,0,0,0.354610641891642,0,0,0,0,0,0.114627874231714,0,0,0,0,0.0485053095480339,0,0.0511669178404737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121925778708592,-0.0345130684271229
X601988.CH.EQUITY,0,0,0,0.27187196519472,0,0,0,0,0,0,0,0,0,0.0883180447912177,0,0.100868936974898,0,0,0,0,0.268028631221341,0,0,0,0.00324847283397398,0,0,0,0,0,0.0383709150702144,0.0509388713875247,0,0,0.122840032118533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.012084639192281,0,0,0,0,0,0,0.278654100489031,0,0,0,0,0.49467060058252,0,0,-0.241572538876946,0,0,0,0.0682898370112783,0,0,0,0,0,0.00481448420097143,0,0,0,0.534061918733573,0,0,0,0,0,0,0,-0.0872415725153885,0
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0
X1299.HK.EQUITY,0,0,0,0,0,0.184951703102037,0,0,0,0,0,0,0,0,0,0,0,0.207070861085606,0,0.130952731198561,0,0,0,0.0961292120428388,0,0,0,0.0762529408035055,0,0,0,0,0.147013749291138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.0884832976224182,0,0,0,0,0,0,0,0,0.0992605707221482,0,0,0,-0.0513483184470144,0,0,0,0,0,0,0.0417301598835889,0,0,0,0,0,0,0,0,0,0,0,-0.495980527580159,0,-0.0825441110212327,0,0.338955879444868,0,-0.136744879404798,0,1.3591576507642,0,0,0,0,0,0,-0.089915323226745
