,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.317995231060029,0,0.00253107564142476,0,0,0.343209963476003,0,0,0,0,0,0,0,0.0185795428487111,0,0,0,0,0,0,0,0.175423277550339,0,0,0.0201692641985993,0,0,0,0,0,0,0,0,0,0,0.107027843863545,0,0,0,0,0,0,0,0,0,0,-0.0316099874806233,0,0
X601318.CH.EQUITY,0,0,0.333279484306214,0,0,0.172311089461444,0,0,0.0133443691743569,0,0,0,0,0,0.138756520865571,0,0,0,0,0.0169813995319237,0,0,0,0,0,0,0,0,0,0,0.156149234867733,0,0,0,0,0.0928610095870552,0,0,0,0,0,0,0,0,0.00552455303946744,0,0.0330590604067217,0,0,0,-0.00124968461184779
X601939.CH.EQUITY,0.354960561272121,0.218677795502573,0,0,0,0,0.101694296399248,0.293164594552207,0,0,0,0,0,0,0,0,0.120322191161898,0,0,0,0,-0.180103573925529,0,0,0,0,0,-0.0281913649708059,0,0,0.029298595690487,0,0.196110632423906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.196974111237984,0.0553267406618864,8.67361737988404e-19,0.0717676450593567,0,0,-0.0892943744206704,0.196455339706167,0,0,0.0972289188620377,0,0.176712982520451,0,0,0,0,0,0.0603932347948421,0.37181212247813,0.0326268866266912,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020276261517226,0,0,0,0,-0.0220076838200837,0,0,0,-0.0736468190989617
X601288.CH.EQUITY,0,0,0,0,0,0,0.00464936088819681,0.53304143662595,0,-0.0837528777264112,0,0.064270677781423,0,0,0,0,0,0,0,0,0,0,0.0639660495807577,0.143016612418049,0,0,0,0,0,0,0.0977776353221993,0,0.0448857725673581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455082989021194,0,0.0161558055643827,0,0
X1299.HK.EQUITY,0,0,0,0.036955168576192,-2.16840434497101e-19,0,0,-0.165121884449221,0,0.152582028860494,0,-0.015159962018962,0,0,0.011658610897047,0,0,0,0,0,0,0,0.138049327578212,0,0,0,0,0,0,0,0,0,0.0983103371617453,1.73472347597681e-18,0,0,0,0.143621910392869,0,0.091521470900411,0.166242398081256,0.0351909569123331,0.0969012072746808,0,0,0,0,0,0.2945701131908,0,0
X601628.CH.EQUITY,0.157134977213735,0,0,0,0,0.00190696515672734,0,0,0,0,0,0,0,0,0,-0.263581995251207,0,0,0,-0.070244849742171,0,0.20729256176361,0,0,0.0122297428443996,0,-0.156297370509152,0,0,0,0,-1.73472347597681e-18,0,0.634897229694589,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0437094393120708,0,0
X601988.CH.EQUITY,0.125324071814769,0,0.0537465059382203,0,0.540317227289448,0,0,0,0,0.0940766827567316,0,0,0.154020616880993,0,0,0,0,0,0.00668476856415213,0,0,0,0.129390631571556,0,0,0,0.0144188406233855,0.0826472614414743,0,0,0,0,0,0,0,0,0.0682033740131263,0,0.00250609851402701,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.260373137714507,0,0,0,0,0,0,0,0,0,0.0279960465308708,-0.106388175277264,-0.0214444172674171,0,0,0,0,0,0,0,-0.263138664511403,0.184005302779719,0,0,0.0655673598177215,0.17974974242305,0,0,0,0,0,0.12894997995258,-0.0381967240023557,0,0,0,0,0,0,0.129979876759003,0.142249594017588,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.271143099123096,0,0.224193444567106,-0.0192448320324276,0,0,0,0,0,0.0635831244657121,0,-0.0304453506191945,0.157998155366815,0,0,0.032076908785821,0,-0.0695498654254244,0.493150057665925,0,0,0,0,0,0,0.0313314742088461,0,0,0,-0.117585138606471,0,0,0,0,0,0.233297084617649,0.0656917083993759,0,0,0,0,0,-0.27861039347085,0,0.0432925171890193,0.0681032996632744,0,0
