,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.237811490616724,0,0,0.0875550285354808,0,0.239727567215666,0,0,0,0,0,0.128697216145608,0,0,0,0,0,0,0,0,0,0,0,0,0.0383101632622231,0,0,0,0,0,0.0939642890731109,0,0,0.0234662372442631,0,0,0,0,0,0,0,0,0,0.107456019256519,0,0,0,0
X601318.CH.EQUITY,0.168342997908793,0,0,0,0,0,0,0,0.275302529928051,0,0,0,0,0,0,0,0.250980955737593,0,0.057620669936589,0,0,0.0969851643502519,0,0,0,0,0,0.0377724857655856,0,0,-0.0870697417695352,0,0,0,0,0.0942086100419515,0,0,0,-0.0182610909664152,0,0.0535546666249268,0,0.0189545256171508,0,0,0,0.0566898156423325,0,0.0600377327496286,0
X601939.CH.EQUITY,0.0609570062013066,0,0,0.271797633810135,0,0.0510901166641052,0,0,0,0,0,0,0,0.429008189751147,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445715103600424,0,0,0.0667720300550301,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.352284895571589,0,0.0262611056810287,0,0,0.488091762244474,0,0,0,0,0,0,0,0,0.030125789480934,0,0,0,0,0,0,-0.029025508273517,0.0174430837979866,0,0,0,0,-0.000299204686106864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101458776662237,0,0.00345750824239193,0
X5.HK.EQUITY,0,0,-0.0188968743046898,0,0,0,0,0.111433167791407,0,0,0,0,0.0444649008400882,0,0,0,0,0,0,0,0,0,0.438744223922263,0,0,0,0,0,0.312933579090047,0,0,0.293581669009966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109926162126079,0
X601988.CH.EQUITY,0.372413436372939,0,0.0002216312256659,0,0,0,0,0,0,0,0.0954431354965658,0,0,0,0,0,0,0,0.0246176013211155,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.158500579818387,0,0,0,0,0,0,0,0,0,0,0,0.302621346036023,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.220672339225371,0,0,0.26383575530326,-1.38777878078145e-17,0.0680181833226665,0,0,0,0.174481029156324,0,0,0,0,0,0,0,0,0,0,0.00913959972157238,0,0.114280521342236,0,0.07445536686821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601603583835606,0,0,0,0.470466098052545,0,0,1.73472347597681e-18,0.122785275479231,0,0.106552448589463,0,0,0,0,0,0,0,0.26941716471824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.227187595685631,0,0,0,0,0,0,0.079841376766972,0,0,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0.0549516858783497,0,0,0.068406142658387,0,0,-1.38777878078145e-17,0,0.126455623815268,0,0,0,0,0,0,0.264700077894305,0,0,0.115744827775163,0,-0.14653536851208,0,0,0,0,0,0,0,0,0,0,0,0.135069978793312,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205745851772719,0,0,0,0,0,0,0,0,0.498254016046326,-0.61958492752549,0.305786321097941,0,0,0,0.718458816260998,-0.329152967382968,0,-0.157038899265066,-0.4238738066157
X601166.CH.EQUITY,0,0,0.00608424008171701,0,0,0,0.325010452850113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547615618569773,0,0,0.0733226288195453,0.0241828831854589,0,0,0,0.441106415956191,0,0,0,0,0,-0.0122755689653631,0,0.0644188225755973,0,0,0.078669148351553,0,0,0,0.0955886701201411,0,0.0512848488588884,-0.130276332584184,0,0,0.164141371281077
X601328.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.665833006861503,0,0,0,0,0,0,0,0,0,0.154700840702121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941546061860374,0,0,0.0411866967879612,0,0,0,0,0.00840248390011729,0,0
