,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.144143611961791,0,0.0166110578568064,0,0,0,0,0,0,0.283200155183362,0.244006275171633,0,0,0,-0.0941447274843003,0,0,0,0,0,0,0.01858239553906,0,0,0,0,0,0,0,0,0.262941933925164,0,0.0250018134572889,0,0,0,0,0.0403603478260212,0,0,0.0600196964533796,0,0,0,0.0207684045427346,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0496822370570879,0,0,0.225343012099858,0,0,0.152464506463794,0,0,0,0.0577737790270001,0,0,0,-0.111901593914392,0,0,0.00296487663531029,0,0,0,0,0,0,0,0,0,0,0.174682873081958,0,0,0,0,-0.289392447392531,0,0.30697957661167,0.0345594513961925,0.181056262456848,0,0,0,0,0.0847595458194926,0,0
X601939.CH.EQUITY,0.482639763510847,0,0,0,0,0.179167475083055,0,0,0,0,0,0,0,0.0697557647576129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365862356928782,-0.111110966629243,0,0,0.0437179694104691,0,0,-0.0470694380262629,0,0,0,0
X601288.CH.EQUITY,0.589555689558558,0,0.103005837412512,0,0.0815161262519717,0.121757156537321,0,0,0.0171354856736781,0,0,0,0,-0.0722766279041524,0.0308454577968383,-0.00871886254204536,0,0,0,0,0,0,-0.0546468580660021,0,0,0,0.0208480300154607,0,0,0,0,0,0.0545077483057499,0,0.0525916302288171,0,0,0,0.187555414695185,0,0,0.0184838974003787,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.234439252629704,0.00566395763069325,0,0.135813372595965,0,-0.0672400439544338,0,0,0,0.282910132533412,0,0,0,0,0,0.640807086366198,0,0,0,-0.127445743143643,0,0,0,0,-0.205486154559239,0,0,0,0,0,0,0,0.0274451932593986,0,0,0,0,0,0,0,0,0,0,0.134728932665156,0,0,0,0
X601988.CH.EQUITY,0.0613430159908536,0.00938340800536285,0.157787816751938,0.155116841877767,0,0,0,0,0.11420847105077,0.127228710175889,0.0679460593410421,0,-0.268656530001156,0,0,0,0,0,0,0,0.299005595372797,0,0,0,0,0,0.0880598309980852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198173158793473
X600036.CH.EQUITY,0,0.227667694453963,0,0,0,0,0,0,0,0,0,0.0827246835778668,0,0.191951413163489,0,0.116981044812014,0,0,0,0,0,0,0,0.137041983065043,0,0,0,0,0,0,0,0,0,0.179978573933461,0.0188713686278095,0,0,0,0,0.0488102261362557,5.2058933423037e-05,0,0,0,0,0,0.0556059502433302,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0614246672001643,0,0,0.0320409316927591,0,0,0,-0.00693476990084156,1.73472347597681e-18,0,0.153952440709385,0.22948701750838,0,0,0,0,0.181397331038288,-3.46944695195361e-18,0,0,0.182364832492931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167792856854786,0
X601628.CH.EQUITY,0.11402301672723,0.380442967192962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849348143288916,0,0,0,0,0,0,0,0,0,-0.0364989138084179,0,0,-0.243203027008081,0.0836972623512093,0,0,0,0,0,0,0,0,0.238233133505816,0,0,-0.0909894124384417,0.111186307734676,0,0,0,0.150452743215928
X601166.CH.EQUITY,0.188735660392993,0,0,0,0,0.12363420282718,0.118784077367019,0,0,0,0,0,0,0.147195621546269,0,0.521760155979015,0,0,0,0,0,0,0,0,0.106080317240894,0,0.00445522883397312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335422590611373
