,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.101336415625464,0,0,0,0,0,0,-0.00123155666520769,0,0,0,0,0,0,0,0,0,0,-0.172085219672263,0.0440873487120559,0,0.743020500191696,-0.254385993830015,0.521945212408075,0.0324355602092121,0,0,-0.190293580438999,0,0,0,0,-0.0583894300056643,0,0,0,0.0039845182748363,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.226255436945175,0,0,0,-0.0835289777943397,0,0,0,0.112426579996142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166511285197517,0,0,0,0,0.246015734659714,0,0.0800269655992786,0,0,0,0,0,0,0,0,0,0,0.0948562552603921,0,0
X601939.CH.EQUITY,0,0.0463510791899986,0,0.799018554901749,0,0,0.0142432957100663,0,0,0.0437357089192544,0,0.0227656436195955,-0.0292778268970475,0,0,0,0,0.090902545172962,0,0,0,0,0.0016220482494733,0,0,0,0,0.0220314002196609,0,0,0.0309545236246335,0,0,0,0,0,0,0.076616768371946,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.960467236982747,0,-0.0889242944760984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293897787553189,0,0,-0.00291662759802054,0,0,0,0,0,0.0926058493296978,0,0,-0.0367439342369548,0,0,0,0,0.0937244918494443,0,0,0,-0.0172101567409416,0,-0.0708980745275705,0,0,0,0,0,0,0,0,-0.0336139502059387
X601628.CH.EQUITY,0.00608201500665073,0,0,0,0,0,0,0,0,0.276946989634495,0.136734716825883,0,0,0,0,0,0,0,0,0.44688940852606,0,0,0,0,0,0,0,-0.0517117494716235,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0702869264012484,0,0,0,0,0,0,0,0.0200531214051613,0,0.271592192304654,0,0,0
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725620457090714,-0.0529111831230084,0,0,0.00678641773798969,0,0,-0.0516014441653629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684331631468375,0,0,0,0,0,0,0,0,0.0121358415591473,-1.73472347597681e-18,0,-0.119737179281484,0,0.97474533748067,0.108150409193786,0
X1299.HK.EQUITY,0,0,0,0,0.124436182860964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260450868769421,0,-0.161110608474153,0,0,0.105442099518392,0,0,0.0335397879229487,0,0,0.102581595479415,0.358423157997509,0,0.0451829758966709,0,0,0.0741544105503006,0,0,0,0.0264746415659059,0.0156511246929639,0,-0.00840858114499067,0,0,0,0,-0.106008511316441
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720852269128253,0,0,0,0,0,0,0,0,0.167878080485717,0.525694330747462,-0.00620157358870491,0,0,0,0,0,-0.00525000389569048,0,-0.237259417801595,0.122229021932263,0,0,0,0,0,0.154212729125284,0,0,-0.186977134131947,0,0,0
X388.HK.EQUITY,0,0,0,0,0.371849850645328,0,0,0.0841498516646634,0.112503392040637,0,0,0,0,0,0.0807501542128508,0,0,-0.359761229807738,0,0,0.0342391050956391,0.390737623783068,0,0,0.138098886723586,0,0.0018800358189464,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.157608835304446,-0.196865765456813,-0.0257404436641461,0,0,0,0,0,0
