,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.368639624293439,0,0.297488523603803,0.00315480042517301,0,0.17279474200442,0,0.12837538207976,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.10770321833702,0,0,0,0,0,0,0,0,0,0,0,0.104501084601919,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0212742113147685,0,0
X601939.CH.EQUITY,0.369708138715947,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0757427259234478,0.307441971789481,0,0,0,0,0.102137509477005,0.0709113094144976,0,0,0,0,0,0,0,-0.10672311088823,-0.0122627877775031,0,0,0,0,0,0,0,0,0.0130945235792647,0,0,0,0,0,0,0,0,0,0.029880102371396,0,0,0.0326417268564173,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.386964190810502,0.0536437832897501,0,0,0.354512583402579,0,0,0,0,0,0.113287748178064,0,0,0,0,0,0.0602121993494223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318146885126879
X601988.CH.EQUITY,0,0,0,0.264746645941625,0,0,0,0,0,0,0,0,0,0.0198602547207667,0,0,0,0,0.165392818064786,0.170931039850187,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0668527201609661,0,0,0.0240542816966879,0,0,0,0,0,0,0,0,0,0.180945167535066,0,0,0.0979414990793371,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994517332641889,0,0,0,0,0,0.131740550168944,0,-0.147480266080088,0.6163746278434,0.119032894213078,0,0,0,0,0,0,0,0,0,0.0650590822419211,0,0,0,0,0,0,0,0,0,0,0,0,0.482799172929653,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.176155543549318,0,0,0,0.561555002839587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121148480605174,0.0981357516488866,0,0,0,0,0,0,0,0,0.093359339965612,0.0985022872426025,0,0.0500445817549436,0,0.0426231787604537,0,0,0,0,0,0,0,0,0,0.0385473286806049
X1299.HK.EQUITY,0.0280443260459857,0,0,0,0,0.0399524062580849,0.0707742744771515,0,0.0709236950282384,0,0,0,0,0,0,0,0.347544802634704,0,0,0,0.222817644946454,0,0.193678540938617,0,0,0,0,0.0911753689213848,0,0,0.140280853477621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0966739294446782,0.0303326698966609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459895192438864,0,0.0342560164376749,0,0,0,0,0,0,0.152413507116324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026058443741217,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108128704800753,0,0,0,0,0,0,0,0,0,0,0,0,0.311017413917836,0,0,0.244561063455286,0,0,0,0,-0.0191713071982565,-0.361299651815857,0.454504547753671,0,-0.118245599206912,0,0,0,-0.177628975562637,0.534620930002036,0,0,0,0
