,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.452330899484141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189983249755378,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.39577363143868,0,0,0.154589781587965,0,0,0,0.0867525962433132,-0.149302989983519,0,0,0,0,0,0,0,0,0,0,-0.105617188096302,0.0898605884657331,0,0,0,0
X601939.CH.EQUITY,0.159397324434497,0,0,0.276482764828732,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.243837514372636,-0.0677113112095918,0,0,0,0,0,-0.0971551416676467,0.0320230235517788,0,0,0,0.334351045108366,0,0,0,0,-0.0970971921394272,0,0,0,0,0,0,0,-0.0507293694953187,0,0,0,-0.0417697643892379,0,0.0360024822651032,0,0,0,0.13557647326994,0,0
X601318.CH.EQUITY,0.0160048537769101,0,0,0,0.232707529010337,0,0,0,0,0,0,0,0.110460575396667,0,0,0,0,0,4.33680868994202e-19,0.0864214433461399,0,0,0,0,0.112137434315241,0,0,0,0,0,0,0,0,0,0,0.163787401758874,0,0,0,0.0953302674372722,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.236511050629325,0.0472763164934378,0,0.403088400111197,0,0,0,0,0,0.158423468816074,0,0.0975202876157113,0,0,-0.0195939339484725,0.0829511671572575,0,0,0,0,0.0144550080792212,0,0,0,0,0,0,0,0.0522931833119111,0,0,-0.0456265871951214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381667668712586,-0.0723338004543156,0
X601988.CH.EQUITY,0,0.103376280615501,0,0.34291542669207,0,0,0,0,0,0.288369637171619,0,0,0,0,0,0.260986280058971,0,0,0.081851792041827,0,0.10381669787911,0.0622354580760508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.523607032308279,0,0,0,0.0276090983254306,0,0,0,0,0,0,0,-0.227441262267553
X600036.CH.EQUITY,0,0.157818246003316,0.0170713245048809,0,0,0,0,0.0278666867459543,0,0,0,0,0.0639019764237322,0,0,0,0,0,0.0990027287166045,0,0,0,0,0,0.235887688856853,0,0,0,0,0,0,0,0,0.377420278543626,0,0,0,0,0,0,0.0676431258800928,0,0,0,0,0,0,0.0792863661534092,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0208198604985034,0,0.120935025192079,0,0,0.0765977513879229,0,6.93889390390723e-18,0.293967218406804,0,0,0,0,0,0,0.0257859478273496,0,0,0,0,0,0,0.0325718832675948,0,0,0,0,0,6.93889390390723e-18,0,0,0.340556457120709,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0830435667738017,0,0,0,0,0,-0.0938495429053668,0,0,0,0,0.0436970628158174,0,0,0,0,0,0.397241158850045,0,0.207691331141007,0,0,0,0,0,0.0026289958626716,0,0,0,0,0,0,0,0,0,0.0461420883894101,0,0,0,0,0,0,0,0.284512633163932,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132833805445335,0,-0.135325213316055,0,-0.0101557159685864,0,0,0,-0.395458528134153,0.807364362198001,0,0,0.574298230576194,0,0,0.195024037713288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109315882056081,0,0,0,0,0
X601658.CH.Equity,0,0.0263263173870156,0,0.0388771061489398,0.0963634339917614,0,0,0,0,0,0,-0.0345865357798262,0,0.0548682206454936,0,0,0,0,0.140856933924275,0.233539563815014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333192050694229,0,0.134105786236164,-0.159232153422523,6.93889390390723e-18,0,-0.134203271022372,0,0,-5.42101086242752e-20,0,0,0,0,0
X601328.CH.EQUITY,0.298037387952609,0.201572289068304,0,0,0,0,0,0,0,0,0,0.0286675797378112,-1.38777878078145e-17,0.00863129480476981,0.177163732544808,0,0,0,0,0,8.67361737988404e-19,0.0560445839983566,0,0,-0.0513524787949689,3.46944695195361e-18,0,0,0,0.125882217616036,0.0602405432265675,0.047508954231099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346376611472664
X388.HK.EQUITY,0,0,0.294246248086248,0,0,0,0,0,0,0,0,0,0.00287541437209589,0,0,0,0,0.0445953955254426,0,0,0,0.0390323486497097,0.0393053832882834,0,0,0,0,0,0,0,0,0.0929387292259152,0,0,0,0.0383954207506975,0,0,0,0.0407239142981005,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0553043057886133,0,0,0.346210385126056,0,0,0,0.00882055064000233,0.0652256185648909,0,0,0,0.056729904949713,0,0,0,0.0162887639487302,0,0,0.0537322064025761,0,0,0,0,0,0,0,0.267365727416354,0,0,0,0,0,0,0.0461521977180803,0,0,0,0,0,0,0,0,0,0,0,0.11731907207855,0,0
X600000.CH.EQUITY,0,0,0,0.180514544397148,0,0.00731265627955298,0,0.0159618300231665,0,0,0,0,0.350115794672409,0,0,0,0,0,0,0,0,0.0258841861535743,0,0,0,0.0733600961231461,0,0,0.163159335516084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183819616707039,0,0
X000002.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.00852149183840583,0,0,0,0,0.0853791642784977,0,0,0,0.150496082409653,0,0.0581101887531628,0,0,0,0,0,0.0714318107848009,0,0,0.303411052364739,0.171086310176647,0,0.020986802054566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0281491522298691,0,0,0,0,0,0,0.0622393571409133,0,0.36908386688834,0,0,0,0,0,0,0,0,0,0,0,0.28942875540385,0,0.0804032924814264,0.0321870151710738,0,0,0.0757122485183144,0.0352621088452577,0,-4.33680868994202e-19,0.0508292469847658,0,0,0,0,0,0,0,0.0380655897421915
X16.HK.EQUITY,0,0,0,0,0,0,0.342753395461712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05403861527721,0.185254144294674,0,0,0,0,0,0,0.0157511350582064,0,0,0.0156279288788517,0,-0.0229686305902962,0,0,0.337604174452884,0,0,0.13687992809918,-0.127478892598352,0,0.0745934699319565,0,0,0,0,0,0,-0.0083691507298867,0
