,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0729041616755191,0.466152138767287,0,0,0,0,0,0,0,0.187178044211516,0,0.0630029487198526,-0.00866569944049731,0,0,0.0404481641223147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0554415211570103,0,0,0,0,0,0.0649720778231522,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.110635441611821,0.0204091255616044,0.0609982056653409,0,0,0,0,0,0,0,0.417492723692697,0.0773218803707106,0,0,0.00050018226000813,0,0,0,0.0224992633116079,0,0,0,0,0,-0.0293633340705709,0,0,0,0.226183432732566,0,0,0,0.106546479854335,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.243726791794672,0,0,0.53256854210936,0,0,0,0,0,0,0,0,0,0,0,0.0448369419777835,0,0,0,0,0,0,0,0,0,0,0,0.042507229603936,0,0,-0.0211740015803831,0,0,0,0.0851250612797793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480808852623913,0
X601288.CH.EQUITY,0.0768092044359776,0,0.407160757289799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142383616814029,0,0,0,0.0459608950977924,0,0,0,0,0,0.000919216367492572,0,0.221126410759176,0,0,0,0,0,0,0,0,0,-0.0950238483081761
X5.HK.EQUITY,0,0,0,0.262183187148124,0,0,0,0.462373633812725,0,0,0,0,0,0,0,0,0,0,0,0.232599350069308,0,0,0,0,0,0.1246449417318,0,0,-0.0485945929791434,0,0,0,0,0.000584110012292194,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963592019774968,-0.222757359089562,0.202249523087062,0
X601988.CH.EQUITY,0.243009366302706,0,0,0,0.0128610094263519,0,0,0,0.12158365848822,0,0,0,0,0,0.179900423239825,0,0,0,0,0,-0.0152689012234885,0.400374258857064,0,0,0,0,0,0,0.0485762528763286,0.0444246861908832,0,0,0,0,0,0.0374886064968488,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252386129459377,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.000291641419378275,0,0,0,0,-0.00311723461904,0,0,0.0467795266802525,-0.0297913775497302,0,0,0,0,0,0,0.680188531864461,0,0,0.0596607636023831,0,0.0714079835600759,0,0,0,0,0,0.0390411826231369,0,0,0,0,0,0,0.100534037417933,0,0.0338250669576389,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.213503904156832,0,0,0,0,0,0,0,0.108214345443595,0,0,0,0,0,0.122734818029555,-0.0627947251097373,0.0814564430736637,0,0,0,0,0,0,0,0.114314799395782,0,0,0.187182748148331,0.0180445925761384,0.180079153892515,0,0,0,0,0,0,0,0,0,0,-0.076071506155647,0.0570438573584464,0,0,0,0.0801881692837638
X601628.CH.EQUITY,0,0.150488356081859,0,0,0,0,0.00552536048493674,0,0,0,0,0,0,0,0,0,0.0774315692923487,0,0,0,0,0,0,0,0.16695541389438,0,0,0,0,0,0,0,0,0,0,0.365575084067709,0,0,0,0.208088827141042,0,0,0.0114407362913001,0,0.0302829690205333,0,0,0,0,-0.000160506929071432
X601328.CH.EQUITY,0,0,0.165786572289631,0,0.00284879651665947,0,0.118121223335873,0,0,0,0,0,0,0,0.265515631844084,0,0,0,0,0,0,0,0.230245472286724,0,0,0,0,0.0699668218545958,0,0,0,0,0,-0.00569920068581017,0,0,0,0,0.201837823947256,0,0,0,0,0,0.00191344118539304,0,0,0,0.0258728770032635,0
X601166.CH.EQUITY,0.0857396585548214,0,0.264522683367422,0,0,0,0.134437007123629,0,0,0,0,0,0,0.0259161431549874,0.205980365886515,0.0452018425707074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653681508939979,0,0,0,0,0,0,0.0449511632315083,0,0,0,0,0,0,0,-0.0164273412353685
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.26811216468179,0,0,0,0,0,0.132609013601454,0.151086298079914,0,0,0,0,0,0,0,0,0.237206661945955,0,0,0,0,-0.257602925151523,0.241442262298542,0,0,0.545173300333077,0.171913603400153,0,0,0,0.0487826983229531,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0265669812966405,0,0,0,0,0,0,0,0,0,0,0,0.126051549295861,0,0,0.409049575757538,0,0,0,0,0,0,0,0,0.256390039817511,0,0.381480238038313,0,0,0,0,0,0,0,0,0,0,0,0,0.255446698262068,0.0314551368404099,0.0702015547044755,0,0,0,0
X16.HK.EQUITY,0,0,0,0.173894177041008,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.127935867258316,0,0,0,0,0,-0.0337429831481949,0,0,0.150916281193939,0.134828332643001,0,0,0,0.0656270320331743,0.148808319488007,-0.565545305642393,0,0,0.0494096629389906,0,0,0,0,0,0,0.00532944160849991,0,0,0,0
